"Time","CS_0PA1FSA00_TL","CS_0PA1RSF00_TL","CS_0PA1RDMFA_TL","CS_0PA1RDMEA_TL","CS_0PA1RHRW0_TL","CS_0PA1RHC00_TL","CS_0PA1RCC00_TL","CS_0PA1RSV00_TL","CS_0PA1TRA00_TL","CS_0PA1HRA00_TL","CS_0PA1TSA00_TL","CS_0PA1HSA00_TL","CS_0PA1TOA00_TL","CS_0PA1HOA00_TL","SAT_SP_TL","SASP_SP_TL","CS_0PA1_SA_CO2_TL","CS_0PA1_RA_CO2_TL","CS_0PA2FSA00_TL","CS_0PA2RSF00_TL","CS_0PA2RDMFA_TL","CS_0PA2RDMEA_TL","CS_0PA2RHRW0_TL","CS_0PA2RHC00_TL","CS_0PA2RCC00_TL","CS_0PA2RSV00_TL","CS_0PA2TRA00_TL","CS_0PA2HRA00_TL","CS_0PA2TSA00_TL","CS_0PA2HSA00_TL","SAT_SP_TL.1","SASP_SP_TL.1","CS_0PA2_SA_CO2_TL","CS_0PA2_RA_CO2_TL"
"2018-10-21 17:00",0,0,0,0,0,0,0,0,20.989,22.02,15.965,11.752,3.913,35.425,13,400,439.56,494.51,63.104,56.517,63.53,48.65,0,0,0,0,22.143,20.465,18.002,13.411,18,300,419.41,445.66
"2018-10-21 18:00",0,0,0,0,0,0,0,0,20.953,21.919,15.958,11.75,3.4532,35.955,13,400,459.91,519.54,63.323,56.517,63.53,48.751,0,0,0,0,22.215,20.278,18.013,13.409,18,300,419.41,457.88
"2018-10-21 19:00",0,0,0,0,0,0,0,0,20.851,21.911,15.913,11.76,2.8801,37.015,13,400,463.98,519.54,64.179,56.517,63.53,45.085,0,0,0,0,22.156,20.15,17.969,13.412,18,300,419.41,457.88
"2018-10-21 20:00",0,0,0,0,0,0,0,0,20.865,21.83,15.838,11.761,2.3064,39.245,13,400,468.15,527.68,62.977,56.517,63.53,47.036,0,0,0,0,22.226,20.028,17.955,13.413,18,300,419.41,470.09
"2018-10-21 21:00",0,0,0,0,0,0,0,0,20.961,21.589,15.886,11.754,1.9762,39.688,13,400,489.01,543.96,63.281,56.517,63.53,46.244,0,0,0,0,22.277,19.921,17.985,13.41,18,300,419.41,457.88
"2018-10-21 22:00",0,0,0,0,0,0,0,0,20.989,21.315,15.834,11.766,2.5039,37.524,13,400,468.66,531.75,63.463,56.517,61.02,46.275,0,0,0,0,22.158,19.904,18.022,13.411,18,300,419.41,457.88
"2018-10-21 23:00",0,0,0,0,0,0,0,0,20.982,21.16,15.68,11.759,2.7217,36.865,13,400,464.59,519.54,62.278,56.517,63.533,48.376,0,0,0,0,22.216,19.76,17.969,13.413,18,300,419.41,457.88
"2018-10-22 0:00",0,0,0,0,0,0,0,0,21.001,21.067,15.776,11.76,2.6671,39.335,13,400,464.59,519.54,60.149,56.517,63.533,51.089,0,0,0,0,22.283,19.842,17.985,13.412,18,300,419.41,457.88
"2018-10-22 1:00",0,0,0,0,0,0,0,0,20.976,21.267,15.697,11.756,2.5175,44.196,13,400,464.59,519.54,59.897,56.517,63.533,49.956,0,0,0,0,22.147,20.028,18,13.417,18,300,419.41,457.88
"2018-10-22 2:00",0,0,0,0,0,0,0,0,21.013,21.443,15.747,11.758,1.915,46.789,13,400,456.45,515.47,62.713,56.517,63.533,47.036,0,0,0,0,22.248,20.054,18.019,13.409,18,300,419.41,457.88
"2018-10-22 3:00",0,0,0,0,0,0,0,0,20.955,21.546,15.733,11.761,1.7518,45.855,13,400,440.17,495.12,60.797,56.517,63.533,48.103,0,0,0,0,22.21,20.04,18.028,13.408,18,300,419.41,439.56
"2018-10-22 4:00",0,0,0,0,0,0,0,0,21.036,21.481,15.74,11.764,2.2112,44.836,13,400,440.17,495.12,61.167,56.517,63.533,48.114,0,0,0,0,22.174,20.023,17.983,13.409,18,300,419.41,433.45
"2018-10-22 5:00",0,0,0,0,0,0,0,0,21.091,21.332,15.91,11.762,2.2186,46.208,13,400,440.17,495.12,62.315,56.517,63.533,48.944,0,0,0,0,22.232,20.001,17.983,13.411,18,300,419.41,433.45
"2018-10-22 6:00",0,0,0,0,0,0,0,0,21.009,21.528,15.77,11.759,1.9504,48.292,13,400,440.17,495.12,61.051,56.517,63.533,48.769,0,0,0,0,22.165,20.087,18.008,13.411,18,300,419.41,433.45
"2018-10-22 7:00",0.50767,0,0,0,0,0,0,0,20.929,21.621,15.654,11.756,2.5148,46.815,13,400,440.17,495.12,56.462,56.517,68.555,51.923,0,0,0,0,22.194,20.142,18.01,13.41,18,300,419.41,433.45
"2018-10-22 8:00",120.98,68.65,60.596,65.683,0,0,0,0,22.038,19.477,13.86,11.751,2.7778,48.209,14.032,412.5,415.75,495.12,63.748,56.517,63.542,46.478,0,0,0,0,22.042,20.414,18.022,13.408,18,300,419.41,439.56
"2018-10-22 9:00",122.82,69.792,74.97,53.051,0,0,0,0,21.909,19.362,15.92,11.73,3.6978,46.002,15.912,400,432.13,515.47,63.576,56.517,63.542,46.929,0,0,0,0,21.931,20.463,17.998,13.408,18,300,450.85,463.98
"2018-10-22 10:00",118.81,68.959,79.976,64.2,0,0,0,0,21.857,19.381,15.224,11.733,4.9963,41.358,15.125,400,457.06,527.68,66.791,56.517,63.542,49.112,0,0,0,0,22.117,20.419,18.044,13.41,18,300,473.95,494.51
"2018-10-22 11:00",116.66,68.352,78.525,66.015,0,0,0,0,21.809,19.222,14.871,11.735,6.1192,34.879,14.887,400,440.78,543.96,71.311,56.517,68.549,51.112,0,0,0,0,21.89,20.465,18.001,13.41,17.972,300,457.67,506.72
"2018-10-22 12:00",114.27,67.544,87.266,77.557,0,0,0,0,21.728,19.118,14.076,11.742,7.2224,32.704,13.952,400,440.78,560.24,72.414,56.517,68.549,55.44,0,0,0,0,21.948,20.224,17.996,13.409,18,300,447.5,506.72
"2018-10-22 13:00",112.53,67.608,89.721,81.962,0,0,0,0,21.641,19.032,13.598,11.744,7.9037,32.472,13.613,400,440.78,552.1,82.575,56.517,73.56,59.092,0,0,0,0,21.835,20.22,18.039,13.408,18,300,447.5,506.72
"2018-10-22 14:00",108.58,66.368,92.147,81.289,0,0,0,0,21.609,19.472,13.924,11.744,7.433,36.188,13.816,400,440.78,543.96,84.826,56.517,73.56,60.147,0,0,0,0,21.88,20.496,18.006,13.409,18,300,447.5,506.72
"2018-10-22 15:00",106.04,66.425,92.147,84.904,0,0,0,0,21.631,20.007,13.284,11.751,6.9515,40.756,13.211,400,440.78,564.31,78.955,56.517,73.56,58.686,0,0,0,0,21.862,20.977,17.977,13.405,18,300,447.5,506.72
"2018-10-22 16:00",100.34,65.356,92.147,85.143,0,0,0,0,21.58,20.704,13.132,11.752,6.4203,45.585,13.175,400,440.78,568.38,83.933,61.519,73.56,58.558,0,0,0,0,21.856,21.518,17.987,13.405,18,300,447.5,506.72
"2018-10-22 17:00",100.38,65.102,87.078,82.787,0,0,0,0,21.571,21.178,13.3,11.753,6.3344,45.757,13.301,400,420.43,568.38,75.981,61.519,68.548,56.969,0,0,0,0,21.907,21.818,18.012,13.404,18,300,447.5,506.72
"2018-10-22 18:00",97.938,64.45,81.861,76.205,0,0,0,0,21.605,21.4,14.072,11.746,5.7065,49.516,14.184,400,436.71,568.38,72.746,61.519,68.548,54.655,0,0,0,0,21.839,22.031,17.99,13.408,18,300,447.5,481.68
"2018-10-22 19:00",97.849,64.687,81.861,70.309,0,0,0,0,21.659,21.737,14.874,11.735,4.851,54.764,14.862,400,440.78,568.38,68.772,56.517,68.548,52.304,0,0,0,0,21.908,22.294,17.991,13.409,18,300,447.5,481.68
"2018-10-22 20:00",94.543,64.036,76.811,68.673,0,0,0,0,21.729,21.938,15.036,11.735,4.4712,57.528,15.123,400,440.78,556.17,67.854,56.517,68.548,51.546,0,0,0,0,21.91,22.524,17.982,13.408,18,300,447.5,481.68
"2018-10-22 21:00",101.09,65.144,76.811,59.548,0,0,0,0,21.718,22.141,15.961,11.729,4.0624,60.979,15.969,400,440.78,543.96,65.958,56.517,63.541,50.418,0,0,0,0,21.908,22.735,18.023,13.412,18,300,447.5,481.68
"2018-10-22 22:00",2.3904,0,0,0,0,9.0449,0,0,21.108,23.739,17.285,11.736,3.5433,64.153,13.153,400,461.64,543.96,64.882,56.517,63.541,50.411,0,0,0,0,22.006,22.822,17.981,13.41,18,300,447.5,475.12
"2018-10-22 23:00",0,0,0,0,0,0.000151,0,0,20.529,25.384,19.046,11.734,2.8496,68.843,13,400,465.81,543.96,69.343,56.517,63.541,49.098,0,0,0,0,22.023,22.912,18.024,13.414,18,300,447.5,468.86
"2018-10-23 0:00",0,0,0,0,0,0.00062752,0,0,20.322,26.024,18.752,11.734,2.7124,70.989,13,400,465.81,527.68,65.463,56.517,63.541,50.23,0,0,0,0,22.135,22.941,17.989,13.412,18,300,447.5,462.76
"2018-10-23 1:00",0,0,0,0,0,0.00096782,0,0,20.349,26.268,18.244,11.738,3.0339,69.427,13,400,465.81,519.54,65.699,56.517,63.541,48.572,0,0,0,0,22.094,23.101,18.007,13.412,18,300,447.5,456.65
"2018-10-23 2:00",0,0,0,0,0,0.0033592,0,0,20.339,26.483,17.829,11.739,2.8412,79.618,13,400,465.81,519.54,67.288,56.517,63.541,50.547,0,0,0,0,22.151,23.412,18.02,13.415,18,300,447.5,456.65
"2018-10-23 3:00",0,0,0,0,0,0.0012575,0,0,20.426,26.674,17.457,11.741,2.7717,92.084,13,400,440.78,519.54,64.496,56.517,63.541,50.7,0,0,0,0,22.139,23.573,18.009,13.41,18,300,447.5,456.65
"2018-10-23 4:00",0,0,0,0,0,0,0,0,20.44,27.19,17.186,11.746,2.8674,92.5,13,400,440.78,519.54,69.352,56.517,63.541,48.955,0,0,0,0,22.088,23.914,18.021,13.409,18,300,447.5,456.65
"2018-10-23 5:00",0,0,0,0,0,0,0,0,20.52,27.268,16.952,11.745,2.6758,92.5,13,400,440.78,519.54,67.811,56.517,63.541,50.771,0,0,0,0,22.159,23.852,18.018,13.414,18,300,447.5,432.23
"2018-10-23 6:00",0,0,0,0,0,0,0,0,20.487,27.455,16.698,11.742,2.1253,92.5,13,400,440.78,495.12,64.006,56.517,63.541,49.612,0,0,0,0,22.121,23.892,18.025,13.412,18,300,447.5,432.23
"2018-10-23 7:00",0,0,0,0,0,0,0,0,20.518,27.4,16.512,11.745,2.3084,92.5,13,400,440.78,495.12,67.24,56.517,63.541,47.608,0,0,0,0,22.122,23.858,18.009,13.409,18,300,447.5,438.8
"2018-10-23 8:00",119.19,68.638,64.458,65.985,0,0,0,0,21.929,23.302,14.501,11.745,2.5557,92.002,14.293,412.5,416.36,495.12,66.432,56.517,63.541,47.32,0,0,0,0,21.976,23.891,18.03,13.412,18,300,447.5,432.85
"2018-10-23 9:00",115.92,68.286,76.09,56.775,0,0,0,0,21.834,23.399,15.958,11.735,3.266,86.495,15.957,400,432.64,495.12,67.713,56.517,63.541,48.239,0,0,0,0,21.862,24.113,18.044,13.409,18,300,478.02,451.16
"2018-10-23 10:00",112.65,67.726,79.781,64.719,0,0,0,0,21.793,23.507,15.629,11.731,4.0757,71.295,15.532,400,440.78,519.54,70.37,56.517,68.545,52.809,0,0,0,0,21.963,24.107,18.003,13.412,18,300,451.57,469.48
"2018-10-23 11:00",114.37,67.974,86.928,74.696,0,0,0,0,21.723,23.784,14.58,11.732,5.7943,58.273,14.542,400,432.44,527.68,90.488,61.521,68.545,56.753,0,0,0,0,21.885,24.376,18.059,13.408,18,300,447.5,493.9
"2018-10-23 12:00",122.75,70.389,91.982,83.18,0,0,0,0,21.667,24.382,14.079,11.738,8.0898,51.189,14.049,400,419.92,543.96,105.38,61.521,73.554,64.02,0,0,0,0,21.867,24.801,18.027,13.408,18,300,447.5,506.11
"2018-10-23 13:00",122.16,69.912,97.007,93.696,0,0,0,0,21.659,25.26,13.706,11.742,9.8859,47.243,13.666,400,440.78,543.96,106.95,66.522,78.586,71.4,0,0,0,0,21.833,25.609,18.041,13.406,18,300,447.5,493.9
"2018-10-23 14:00",118.64,69.486,97.007,99.403,0,0,28.235,0,21.587,26.045,13.714,11.743,11.563,43.289,13.396,400,440.78,543.96,124.11,66.522,86.503,81.276,0,0,0,0,21.972,26.154,17.507,13.41,17.409,300,447.5,490.2
"2018-10-23 15:00",114.28,68.986,97.007,100,0,0,100,0,21.556,26.377,13.841,11.74,11.146,43.119,13,400,440.78,543.96,100.93,66.522,86.807,77.809,0,0,0,0,21.866,26.579,17.524,13.409,17.58,300,447.5,487.18
"2018-10-23 16:00",112.72,68.373,97.007,100,0,0,100,0,21.496,26.498,13.744,11.74,10.104,46.733,13.025,400,440.78,543.96,98.484,61.491,86.826,81.8,0,0,0,0,21.835,26.692,16.842,13.414,16.978,300,447.5,481.07
"2018-10-23 17:00",107.74,67.235,97.007,100,0,0,79.537,0,21.462,26.692,13.014,11.751,9.1795,51.144,13.125,400,440.78,543.96,95.45,61.491,81.687,73.724,0,0,0,0,21.901,26.706,17.636,13.409,17.643,300,447.5,481.07
"2018-10-23 18:00",108.47,67.019,91.913,89.64,0,0,0.82811,0,21.45,26.779,13.45,11.754,8.4356,53.665,13.656,400,440.78,543.96,77.129,61.491,74.009,64.689,0,0,0,0,21.846,26.767,17.979,13.409,18,300,447.5,481.07
"2018-10-23 19:00",107.37,66.909,91.913,83.885,0,0,0,0,21.548,26.472,14.365,11.737,7.9617,53.13,14.363,400,440.78,543.96,73.929,61.491,74.009,61.089,0,0,0,0,21.903,26.491,18,13.41,18,300,447.5,481.07
"2018-10-23 20:00",104.04,65.873,86.904,80.51,0,0,0,0,21.57,25.904,14.53,11.735,7.5508,52.396,14.591,400,440.78,543.96,73.019,61.491,74.009,59.608,0,0,0,0,21.931,26.045,18.017,13.409,18,300,447.5,481.07
"2018-10-23 21:00",107.85,66.427,86.904,78.207,0,0,0,0,21.562,25.455,14.725,11.734,7.6311,50.727,14.738,400,432.64,543.96,67.827,56.487,69.006,57.416,0,0,0,0,21.826,25.797,17.997,13.407,18,300,447.5,481.07
"2018-10-23 22:00",2.0785,0,0,0,0,9.2188,0,0,21.006,26.61,16.389,11.739,7.1795,50.496,13.09,400,461.64,527.68,65.861,56.487,69.006,59.462,0,0,0,0,22.003,25.377,17.998,13.409,18,300,447.5,462.76
"2018-10-23 23:00",0,0,0,0,0,0.12774,0,0,20.597,27.778,18.059,11.734,6.6829,52.232,13,400,465.81,519.54,64.081,56.487,69.006,59.545,0,0,0,0,22.098,25.184,18.004,13.412,18,300,447.5,456.65
"2018-10-24 0:00",0,0,0,0,0,0.0065566,0,0,20.414,28.127,17.687,11.725,6.3174,49.315,13,400,465.81,519.54,64.9,56.487,69.006,57.293,0,0,0,0,22.052,24.963,17.986,13.411,18,300,447.5,456.65
"2018-10-24 1:00",0,0,0,0,0,0.0043352,0,0,20.256,28.223,17.12,11.729,5.8287,48.876,13,400,465.81,519.54,62.829,56.487,69.006,55.484,0,0,0,0,22.163,24.734,17.955,13.412,18,300,447.5,456.65
"2018-10-24 2:00",0,0,0,0,0,0.45558,0,0,20.228,28.336,16.724,11.732,5.5298,46.082,13,400,465.81,519.54,63.79,56.487,69.006,53.204,0,0,0,0,22.042,24.635,17.957,13.412,18,300,447.5,456.65
"2018-10-24 3:00",0,0,0,0,0,0.20126,0,0,20.36,27.692,16.304,11.74,5.5344,48.92,13,400,441.39,519.54,63.982,56.487,69.006,51.871,0,0,0,0,22.122,24.185,18.006,13.406,18,300,447.5,456.65
"2018-10-24 4:00",0,0,0,0,0,0.22972,0,0,20.423,27.803,16.087,11.739,5.6851,52.287,13,400,441.39,519.54,69.907,56.487,69.006,51.694,0,0,0,0,22.097,24.42,18.006,13.413,18,300,447.5,456.65
"2018-10-24 5:00",0,0,0,0,0,0.55186,0,0,20.404,27.875,16.06,11.744,5.7375,49.659,13,400,441.39,519.54,63.724,56.487,69.006,51.687,0,0,0,0,22.056,24.186,17.978,13.41,18,300,447.5,456.65
"2018-10-24 6:00",0,0,0,0,0,0.8965,0,0,20.493,27.392,15.846,11.742,6.1013,52.046,13,400,441.39,507.33,67.395,56.487,69.006,53.523,0,0,0,0,22.122,24.136,18.036,13.408,18,300,447.5,456.65
"2018-10-24 7:00",0,0,0,0,0,1.1203,0,0,20.53,27.465,15.813,11.744,6.0138,54.601,13,400,441.39,495.12,64.31,56.487,69.006,52.678,0,0,0,0,22.073,24.331,18.021,13.406,18,300,447.5,456.65
"2018-10-24 8:00",123.5,69.546,59.736,76.731,0,0,0,0,21.847,23.852,14.234,11.747,5.9492,52.876,13.822,425,416.97,495.12,66.647,56.487,63.958,50.213,0,0,0,0,21.961,24.359,17.984,13.409,18,300,447.5,456.65
"2018-10-24 9:00",118.67,68.785,77.315,60.065,0,0,0,0,21.64,23.73,15.201,11.733,6.0893,50.644,15.576,400,416.97,495.12,69.433,56.487,63.958,49.131,0,0,0,0,21.844,24.337,18.029,13.403,18,300,447.5,456.65
"2018-10-24 10:00",118.67,68.785,77.315,60.065,0,0,0,0,21.64,23.73,15.201,11.733,6.0893,50.644,15.576,400,416.97,495.12,69.433,56.487,63.958,49.131,0,0,0,0,21.844,24.337,18.029,13.403,18,300,447.5,456.65
"2018-10-24 11:00",108.89,51.231,63.948,82.067,35.148,8.3333,6.5904,0,18.055,22.081,11.046,11.491,7.5788,35.457,13.687,412.5,431.41,490.13,65.638,55.716,73.767,47.031,35.977,8.3333,16.667,0,20.836,21.935,14.588,12.687,17.824,312.5,445.44,430.6
"2018-10-24 12:00",124.47,70.016,90.736,81.886,0,0,0,0,21.682,22.77,14.452,11.735,9.7296,36.106,14.619,400,460.93,542.73,84.687,60.74,78.42,65.636,0,0,0,0,21.93,23.936,17.98,13.41,17.851,300,445.67,492.67
"2018-10-24 13:00",126.11,70.8,90.185,80.993,0,0,0,0,21.678,22.85,14.921,11.734,9.4567,38.084,14.942,400,452.18,542.73,84.297,60.74,77.553,64.732,0,0,0,0,21.887,24.021,17.958,13.409,17.897,300,463.17,486.57
"2018-10-24 14:00",118.74,68.634,89.477,80.078,0,0,0,0,21.685,22.798,15.389,11.731,9.8256,37.058,15.255,400,439.97,542.73,96.226,60.74,77.115,66.848,0,0,0,0,21.95,23.834,18.058,13.406,17.971,300,434.27,486.57
"2018-10-24 15:00",118.39,69.143,83.637,74.067,0,0,0,0,21.683,23.502,15.332,11.733,8.4556,48.184,15.253,400,435.9,559.02,87.54,60.74,69.56,58.105,0,0,0,0,21.848,24.448,17.984,13.408,18,300,426.13,504.88
"2018-10-24 16:00",111.97,67.765,82.149,71.61,0,0,0,0,21.646,24.478,15.081,11.739,7.245,54.434,15.067,400,435.9,567.16,82.541,60.74,64.541,55.275,0,0,0,0,21.982,25.022,17.978,13.407,18,300,426.13,510.99
"2018-10-24 17:00",105.6,66.053,77.074,68.947,0,0,0,0,21.689,24.918,14.861,11.739,6.3273,59.411,15.02,400,435.9,567.16,74.478,60.74,64.541,51.301,0,0,0,0,21.937,25.44,17.978,13.408,18,300,426.13,510.99
"2018-10-24 18:00",111.8,67.014,82.08,67.273,0,0,0,0,21.669,25.25,15.121,11.732,5.8048,61.034,15.047,400,435.9,587.51,71.043,60.74,64.541,49.289,0,0,0,0,22.018,25.512,17.972,13.41,18,300,426.13,510.99
"2018-10-24 19:00",110.02,66.981,77.031,62.063,0,0,0,0,21.653,25.181,15.337,11.737,5.3632,59.739,15.435,400,435.9,591.58,67.517,60.74,64.541,46.993,0,0,0,0,21.935,25.573,17.964,13.407,18,300,426.13,510.99
"2018-10-24 20:00",109.95,66.816,77.031,56.592,0,0,0,0,21.699,24.418,16.022,11.73,5.2993,54.601,16,400,435.9,575.3,67.34,60.74,64.541,47.719,0,0,0,0,22.03,25.004,17.987,13.409,18,300,426.13,504.88
"2018-10-24 21:00",110.92,67.04,72.024,54.79,0,0,0,0,21.66,23.745,15.9,11.73,4.8938,52.372,16,400,435.9,559.02,65.957,60.74,59.532,45.347,0,0,0,0,21.926,24.582,17.937,13.411,18,300,426.13,486.57
"2018-10-24 22:00",2.8191,0,0,0,0,0.78292,0,0,21.088,24.644,16.962,11.735,4.5067,49.406,13.338,400,472.93,542.73,61.36,55.733,67.082,49.396,0,0,0,0,22.101,24.002,18,13.41,18,300,426.13,486.57
"2018-10-24 23:00",0,0,0,0,0,0.008503,0,0,20.661,25.39,18.635,11.74,3.8058,47.823,13,400,485.35,542.73,59.296,55.733,69.691,50.332,0,0,0,0,22.109,23.593,18.073,13.411,18,300,426.13,480.46
"2018-10-25 0:00",0,0,0,0,0,0.00046571,0,0,20.609,25.323,18.549,11.741,3.1854,47.168,13,400,485.35,542.73,57.795,55.733,64.673,49.985,0,0,0,0,22.203,23.28,18.041,13.413,18,300,426.13,462.15
"2018-10-25 1:00",0,0,0,0,0,0.0031346,0,0,20.467,25.322,17.882,11.746,2.8653,48.871,13,400,485.35,542.73,56.271,55.733,64.673,49.691,0,0,0,0,22.126,23.014,17.997,13.412,18,300,426.13,462.15
"2018-10-25 2:00",0,0,0,0,0,0,0,0,20.582,24.766,17.235,11.744,2.5756,49.019,13,400,469.07,542.73,56.455,55.733,64.673,48.54,0,0,0,0,22.157,22.682,17.94,13.41,18,300,426.13,462.15
"2018-10-25 3:00",0,0,0,0,0,0.0002807,0,0,20.542,24.387,16.721,11.749,2.379,48.377,13,400,460.93,518.32,55.628,55.733,64.673,49.001,0,0,0,0,22.153,22.403,18.025,13.412,18,300,426.13,455.89
"2018-10-25 4:00",0,0,0,0,0,0.0046663,0,0,20.52,24.143,16.336,11.758,2.1159,50.305,13,400,440.58,518.32,57.985,55.733,64.673,47.246,0,0,0,0,22.161,22.255,17.997,13.416,18,300,426.13,437.12
"2018-10-25 5:00",0,0,0,0,0,0.0065112,0,0,20.556,23.928,16.085,11.759,1.9095,50.253,13,400,436.51,518.32,52.491,55.733,64.673,48.976,0,0,0,0,22.13,22.093,17.998,13.411,18,300,426.13,437.12
"2018-10-25 6:00",0,0,0,0,0,0,0,0,20.522,23.744,15.875,11.762,1.7529,50.53,13,400,436.51,518.32,54.086,55.733,64.673,48.597,0,0,0,0,22.144,21.868,18.026,13.412,18,300,426.13,437.12
"2018-10-25 7:00",0,0,0,0,0,0,0,0,20.468,23.591,15.719,11.763,1.6565,50.534,13,400,436.51,514.25,53.782,55.733,64.673,47.762,0,0,0,0,22.126,21.743,17.983,13.413,18,300,426.13,437.12
"2018-10-25 8:00",112.57,62.804,57.936,45.706,0,0,0,0,21.682,20.492,15.942,11.745,1.4864,48.667,15.125,425,416.16,493.89,48.65,55.733,62.166,48.732,0,0,0,0,22.08,21.45,18.028,13.414,18,300,426.13,437.12
"2018-10-25 9:00",111.04,67.167,68.348,44.28,0,0,0,0,21.854,19.578,15.986,11.734,1.5314,45.598,16,400,412.09,493.89,56.749,55.733,57.196,42.54,0,0,0,0,22.039,20.847,17.934,13.409,18,300,426.13,437.12
"2018-10-25 10:00",105.2,65.781,68.348,47.988,0,0,0,0,21.865,19.104,16.076,11.737,1.8334,42.66,16,400,412.09,514.25,63.885,55.733,54.695,33.918,0,0,0,0,21.941,20.566,18.012,13.412,18,300,426.13,455.89
"2018-10-25 11:00",103.03,65.331,68.348,48.858,0,0,0,0,21.852,18.915,15.948,11.734,2.0203,42.532,16,400,412.09,538.66,65.635,55.733,57.233,39.503,0,0,0,0,22.067,20.355,17.974,13.414,18,300,426.13,498.78
"2018-10-25 12:00",107.62,65.912,72.915,49.866,0,0,0,0,21.821,18.895,16.028,11.732,2.812,40.256,15.978,400,412.09,567.16,68.175,55.733,57.23,39.153,0,0,0,0,21.995,20.215,17.995,13.411,18,300,426.13,510.99
"2018-10-25 13:00",99.554,67.834,57.646,51.551,0,8.277,6.3705,0,21.742,18.518,15.785,11.736,3.5001,35.68,14.782,400,428.36,587.51,74.214,76.201,67.945,41.407,0,0,9.3357,0,22.107,19.855,18.859,13.409,17.941,362.5,442.41,523.2
"2018-10-25 14:00",112.23,67.075,72.84,55.684,0,0,0,0,21.679,18.072,15.514,11.736,4.2854,32.394,15.531,400,436.51,567.16,84.4,62.356,63.927,46.251,0,0,0,0,21.92,19.588,18.04,13.411,18,300,450.55,528.69
"2018-10-25 15:00",114.72,67.659,75.495,53.975,0,0,0,0,21.687,17.85,15.893,11.732,4.8694,31.219,15.891,400,436.51,579.37,87.075,62.356,63.927,48.952,0,0,0,0,22.001,19.347,17.978,13.414,17.972,300,450.55,534.8
"2018-10-25 16:00",108.97,66.847,73.014,57.209,0,0,0,0,21.647,17.695,15.753,11.732,4.8519,31.841,15.798,400,436.51,591.58,88.017,62.356,71.713,56.484,0,0,0,0,21.905,19.174,17.398,13.414,17.217,300,450.55,534.8
"2018-10-25 17:00",104.91,66.075,75.567,60.371,0,0,0,0,21.642,17.493,15.428,11.735,3.8814,34.037,15.393,400,436.51,591.58,89.916,57.353,63.543,47.689,0,0,0,0,21.938,18.963,17.788,13.407,17.941,300,450.55,534.8
"2018-10-25 18:00",104.32,66.038,73.097,56.043,0,0,0,0,21.659,17.377,15.665,11.735,3.3996,35.873,15.665,400,436.51,591.58,64.188,57.353,61.852,43.866,0,0,0,0,21.956,18.847,17.99,13.409,18,300,450.55,534.8
"2018-10-25 19:00",101.85,65.059,75.643,57.829,0,0,0,0,21.693,17.281,15.606,11.734,3.4084,36.535,15.574,400,436.51,587.3,63.337,57.353,61.852,44.299,0,0,0,0,21.917,18.795,17.991,13.411,18,300,436.3,516.48
"2018-10-25 20:00",104.75,65.74,78.411,62.069,0,0,0,0,21.667,17.31,15.019,11.735,3.4524,38.365,15.037,400,436.51,565.93,62.664,57.353,61.852,46.975,0,0,0,0,21.964,18.735,17.974,13.417,18,300,426.13,498.17
"2018-10-25 21:00",103.01,65.394,75.877,58.79,0,0,0,0,21.641,17.309,15.457,11.737,3.3623,38.323,15.339,400,432.44,553.72,60.558,57.353,61.852,47.5,0,0,0,0,21.86,18.776,17.96,13.412,18,300,426.13,485.96
"2018-10-25 22:00",1.9058,0,0,0,0,9.9817,0,0,20.977,18.695,16.561,11.743,3.1419,38.136,13.156,400,469.58,541.51,62.422,57.353,61.852,48.038,0,0,0,0,22.081,18.685,17.995,13.414,18,300,426.13,461.54
"2018-10-25 23:00",0,0,0,0,0,0.011594,0,0,20.386,19.888,18.822,11.743,3.055,38.292,13,400,485.96,541.51,61.962,57.353,61.852,48.546,0,0,0,0,22.064,18.81,17.981,13.409,18,300,426.13,461.69
"2018-10-26 0:00",0,0,0,0,0,0.00084622,0,0,20.258,20.3,18.444,11.741,2.7734,37.612,13,400,485.96,541.51,61.875,57.353,66.88,49.617,0,0,0,0,22.16,19.003,18.012,13.413,18,300,426.13,486.57
"2018-10-26 1:00",0,0,0,0,0,0.00069388,0,0,20.193,20.64,17.735,11.744,2.3218,40.583,13,400,485.96,565.93,61.57,57.353,61.84,47.424,0,0,0,0,22.115,19.029,18.011,13.415,18,300,426.13,462.15
"2018-10-26 2:00",0,0,0,0,0,0.0067272,0,0,20.234,20.792,17.124,11.752,1.7103,43.862,13,400,481.89,541.51,60.904,57.353,61.84,47.52,0,0,0,0,22.15,19.07,18.023,13.412,18,300,426.13,462.15
"2018-10-26 3:00",0,0,0,0,0,0.0033244,0,0,20.215,20.817,16.556,11.751,1.4113,45.033,13,400,461.54,541.51,59.884,57.353,61.84,47.325,0,0,0,0,22.104,19.058,18,13.411,18,300,426.13,462.15
"2018-10-26 4:00",0,0,0,0,0,0,0,0,20.178,20.778,16.046,11.758,1.2717,46.283,13,400,461.54,516.48,61.902,57.353,61.84,44.199,0,0,0,0,22.156,18.991,17.983,13.413,18,300,426.13,449.94
"2018-10-26 5:00",0,0,0,0,0,0.0043094,0,0,20.26,20.712,15.669,11.765,1.0026,48.398,13,400,436.51,516.48,55.596,52.343,66.863,48.869,0,0,0,0,22.148,19.024,18.033,13.413,18,300,426.13,437.73
