Time,RM1,RM2,RM3,RM4,RM5,RM6,RM7,RM8,RM9,RM10,RM11,RM12,RM13,RM14,RM15,RM16,RM17,RM18,RM19,RM20,RM21,RM22,RM23,RM24,RM25,RM26,RM27,RM28,RM29,RM30,RM31,RM32,RM33,RM34,RM35,RM36,RM37,RM38,RM39,RM40,RM41,RM42,RM43,RM44,RM45,RM46,RM47,RM48,RM49,RM50,RM51,RM52,RM53,RM54,RM55,RM56,RM57,RM58,RM59,RM60,RM61,RM62,RM63,RM64,RM65,RM66,RM67,RM68,RM69,RM70,RM71,RM72,RM73,RM74,RM75,RM76,RM77,RM78,RM79,RM80,RM81,RM82,RM83,RM84,RM85,RM86,RM87,RM88,RM89,RM90,RM91,RM92,RM93,RM94,RM95,RM96,RM97,RM98,RM99,RM100,RM101,RM102,RM103,RM104,RM105,RM106,RM107,RM108,RM109,RM110,RM111,RM112,RM113,RM114,RM115,RM116,RM117,RM118,RM119,RM120,RM121,RM122,RM123,RM124,RM125,RM126,RM127,RM128,RM129,RM130,RM131,RM132,RM133,RM134,RM135,RM136,RM137
2018-10-06 20:00,23.623,25.677,25.899,25.258,24.653,23.605,23.97,25.031,23.983,23.384,23.264,23.432,22.216,22.149,23.398,23.599,21.948,22.629,22.097,22.45,23.156,22.067,22.259,22.019,20.363,22.433,23.052,23.709,23.211,23.078,22.09,21.767,22.716,22.101,23.36,22.577,22.953,22.307,23.187,23.121,22.271,13.813,23.105,21.285,21.524,21.373,22.091,21.118,21.628,22.453,24.437,22.635,23.467,22.043,21.94,21.604,23.24,21.997,22.283,22.929,21.746,22.676,22.625,22.528,22.014,21.95,22.418,22.025,22.031,21.861,22.139,22.197,22.101,22.388,21.143,21.239,23.192,22.09,22.043,20.928,22.723,19.97,20.64,20.377,20.377,21.756,22,21.591,21.636,23.387,23.435,23.855,23.546,21.356,22.235,22.331,21.924,21.391,20.948,20.918,22.214,24.15,21.229,22.716,22.764,22.839,21.28,20.969,21.828,22.139,20.673,21.612,20.086,20.086,21.995,23.049,21.948,23.177,22.315,23.081,21.971,21.78,21.501,22.059,23.983,23.025,23.552,22.426,22.331,21.788,22.147,22.035,21.517,21.984,21.984,20.567,21.955
2018-10-06 21:00,23.623,25.677,25.899,25.505,24.893,23.845,24.161,25.228,24.27,23.276,23.408,23.504,22.216,22.005,23.446,23.743,21.995,22.629,22.24,22.594,23.156,22.067,22.259,22.163,21.376,22.577,23.195,23.901,23.354,23.078,22.09,21.767,22.908,22.196,23.408,22.577,22.953,22.336,23.038,23.121,22.296,13.815,23.296,21.07,21.253,21.181,22.091,20.926,21.373,22.549,24.437,22.587,23.467,22.043,22.228,21.867,23.24,21.949,22.426,22.929,21.746,22.676,22.625,22.671,22.014,21.884,22.37,21.959,21.948,21.861,22.139,22.101,22.005,22.532,21.335,21.383,23.126,21.994,21.9,20.976,22.723,19.97,20.64,20.377,20.377,21.756,22,21.639,21.636,23.387,23.339,23.933,23.498,21.356,22.235,22.331,21.924,21.247,20.948,20.913,22.214,23.959,21.229,22.716,22.884,22.839,21.28,20.969,21.828,22.139,20.673,21.564,20.086,20.086,21.9,23.001,21.995,23.352,22.155,23.192,21.971,21.636,21.469,21.948,23.919,23.102,23.802,22.426,22.331,21.788,22.139,22.019,21.458,21.837,21.837,20.487,22.019
2018-10-06 22:00,23.623,25.677,25.899,25.849,25.135,24.036,24.257,25.375,24.557,23.306,23.408,23.504,22.36,22.005,23.446,23.887,22.043,22.629,22.288,22.642,23.156,22.067,22.115,22.163,21.376,22.625,23.387,24.044,23.486,23.078,22.09,21.752,23.052,22.297,23.408,22.577,22.953,22.498,23.001,23.047,22.354,13.741,23.36,20.87,21.014,20.99,22.091,20.798,21.181,22.465,24.437,22.587,23.467,22.091,21.893,21.628,23.336,22.045,22.283,22.929,21.746,22.676,22.625,22.767,21.966,21.974,22.418,22.037,21.912,21.957,22.139,22.101,21.939,22.628,21.239,21.383,23.126,21.946,22.091,20.928,22.532,19.922,20.64,20.377,20.281,21.732,22,21.639,21.636,23.387,23.483,24.029,23.45,21.308,22.187,22.331,21.924,21.247,20.948,20.918,22.214,23.959,21.229,22.716,22.884,22.839,21.28,20.969,21.828,22.139,20.673,21.612,20.086,20.086,22.043,23.001,22.031,23.145,21.948,22.809,21.971,21.588,21.469,21.948,23.919,23.216,24.082,22.426,22.331,21.916,22.187,21.948,21.325,21.66,21.66,20.415,21.955
2018-10-06 23:00,23.623,25.677,25.899,26.095,25.234,24.228,24.305,25.572,24.749,23.24,23.48,23.504,22.432,21.814,23.637,23.887,22.235,22.629,22.288,22.69,23.156,22.067,22.067,22.163,21.376,22.625,23.435,24.14,23.522,23.078,22.09,21.714,23.099,22.396,23.408,22.721,22.953,22.498,22.913,22.944,22.354,13.802,23.488,20.726,20.886,20.926,22.091,20.607,21.181,22.405,24.437,22.395,23.467,22.091,21.988,21.484,23.48,21.997,22.235,22.929,21.746,22.676,22.625,22.959,22.062,21.956,22.37,22.019,21.989,21.909,22.043,21.957,22.029,22.388,21.143,21.239,23.174,22.09,21.852,20.928,22.532,19.826,20.64,20.377,20.186,21.636,22,21.639,21.636,23.387,23.483,23.945,23.498,21.26,22.043,22.331,21.924,21.247,20.948,20.918,22.214,23.959,21.229,22.716,22.884,22.839,21.28,20.873,21.828,22.139,20.673,21.564,20.086,20.086,21.852,22.809,22.067,23.145,22.187,22.953,21.971,21.588,21.469,21.948,24.024,23.044,23.655,22.426,22.419,21.788,22.123,22.011,21.474,21.925,21.925,20.415,21.955
2018-10-07 0:00,23.623,25.677,25.899,26.292,25.382,24.18,24.353,25.72,24.989,23.336,23.587,23.611,22.504,21.814,23.637,23.887,22.139,22.629,22.288,22.833,23.156,22.067,22.067,22.163,21.376,22.625,23.578,24.335,23.713,23.078,22.09,21.708,23.099,22.365,23.408,22.768,22.953,22.498,22.809,22.726,22.354,13.831,23.552,20.72,20.822,20.926,22.091,20.607,21.181,22.501,24.437,22.461,23.467,22.091,21.988,21.484,23.576,22.093,22.331,22.785,21.746,22.676,22.625,23.006,21.918,21.95,22.37,21.876,21.989,21.909,22.091,21.909,22.077,22.388,21.239,21.335,23.102,21.946,21.995,20.928,22.532,19.97,20.64,20.377,20.186,21.636,22,21.639,21.636,23.387,23.291,23.957,23.522,21.164,22.043,22.331,21.78,21.247,20.948,20.869,22.214,23.959,21.229,22.716,22.884,22.839,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,22.043,22.809,21.971,23.288,22.299,23.288,21.971,21.588,21.469,21.948,23.863,22.848,23.389,22.426,22.39,21.916,22.251,21.948,21.511,21.925,21.925,20.415,22.019
2018-10-07 1:00,23.623,25.677,25.899,26.539,25.628,24.18,24.401,25.868,25.185,23.145,23.24,23.336,22.504,21.814,23.637,23.887,22.091,22.629,22.288,22.833,23.156,22.067,22.067,22.211,21.376,22.625,23.578,24.335,23.713,23.078,22.09,21.726,23.099,22.325,23.408,22.768,22.953,22.498,22.706,22.62,22.346,13.753,23.552,20.726,20.822,20.99,22.091,20.734,21.373,22.501,24.437,22.467,23.467,22.091,22.036,21.484,23.372,22.093,22.235,22.738,21.746,22.676,22.625,22.863,22.109,21.95,22.418,22.067,21.989,21.814,21.948,21.909,22.077,22.628,21.239,21.431,23.102,22.042,22.139,20.928,22.532,19.97,20.64,20.281,20.186,21.636,22,21.687,21.636,23.387,23.387,23.957,23.498,21.164,22.043,22.235,21.732,21.247,20.948,20.875,22.214,23.959,21.229,22.716,22.884,22.839,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.948,22.809,22.019,23.177,21.963,22.905,21.876,21.588,21.469,21.948,24.054,22.733,23.301,22.456,22.522,21.852,22.123,21.948,21.349,21.675,21.675,20.415,22.019
2018-10-07 2:00,23.623,25.677,25.899,26.539,25.628,24.18,24.257,26.015,25.332,22.893,22.953,23.157,22.504,21.814,23.637,23.887,21.804,22.719,22.288,22.833,23.156,22.067,21.971,22.354,21.376,22.625,23.626,24.483,23.713,23.078,22.09,21.671,23.099,22.284,23.408,22.768,22.953,22.498,22.426,22.251,22.354,13.773,23.615,20.854,20.822,21.095,22.091,20.798,21.373,22.549,24.437,22.611,23.467,22.091,21.988,21.484,23.192,22.093,22.235,22.738,21.746,22.676,22.577,23.006,21.894,21.902,22.226,21.876,22.031,21.957,21.948,22.005,22.077,22.484,21.143,21.431,23.15,22.036,21.804,20.928,22.532,19.97,20.545,20.186,20.186,21.636,22,21.831,21.493,23.387,23.291,23.933,23.552,21.117,22.043,22.139,21.732,21.056,20.948,20.822,22.214,23.959,21.229,22.716,22.884,22.791,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.948,22.809,21.971,23.145,22.043,22.905,21.78,21.588,21.469,21.948,23.879,22.618,23.169,22.441,22.522,21.916,22.187,21.948,21.364,21.793,21.793,20.415,21.828
2018-10-07 3:00,23.623,25.677,25.899,26.588,25.628,24.18,24.209,26.065,25.48,22.785,22.738,22.941,22.504,21.814,23.59,24.03,21.995,22.701,22.288,23.025,23.156,22.067,22.019,22.307,21.376,22.769,23.77,24.532,23.713,23.078,22.09,21.674,22.956,22.229,23.408,22.768,22.953,22.498,22.426,22.443,22.354,13.827,23.743,20.918,20.822,21.054,22.091,20.798,21.373,22.513,24.437,22.467,23.467,22.091,21.988,21.484,23.145,22.093,22.235,22.738,21.746,22.532,22.433,23.054,22.038,21.992,22.226,22.067,21.989,21.814,21.948,22.101,22.077,22.484,21.143,21.431,23.102,21.922,21.995,20.928,22.532,19.97,20.449,20.186,20.186,21.636,22,21.783,21.463,23.387,23.339,23.921,23.498,21.021,22.043,22.139,21.732,21.056,20.948,20.764,22.214,23.959,21.068,22.716,22.884,22.647,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.948,22.809,22.067,23.145,22.267,23.001,21.78,21.588,21.469,21.948,23.879,22.618,23.169,22.618,22.522,21.9,22.187,21.948,21.541,22.01,22.01,20.415,22.019
2018-10-07 4:00,23.623,25.677,25.899,26.637,25.726,24.18,23.97,26.311,25.628,22.738,22.666,22.761,22.54,21.814,23.637,24.078,22.043,22.797,22.288,23.025,23.299,22.067,21.92,22.354,21.376,22.816,23.77,24.532,23.857,23.078,22.09,21.686,22.908,22.229,23.408,22.768,23.097,22.498,22.426,22.384,22.335,13.836,23.743,20.918,20.822,20.99,22.091,20.798,21.373,22.597,24.437,22.467,23.467,22.091,22.132,21.58,23.025,22.093,22.235,22.738,21.746,22.484,22.433,22.959,21.924,21.974,22.226,21.876,21.995,21.814,21.948,22.245,22.077,22.484,21.143,21.431,23.102,22.018,22.043,20.928,22.532,19.97,20.449,20.186,20.186,21.636,22,21.831,21.624,23.387,23.291,24.053,23.45,21.117,22.043,22.139,21.732,21.056,20.948,20.729,22.07,24.054,21.062,22.716,22.884,22.647,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.9,22.809,21.995,23.224,22.331,23.24,21.78,21.588,21.469,21.948,24.038,22.618,23.169,22.618,22.522,21.955,22.187,22.011,21.491,21.887,21.874,20.415,22.019
2018-10-07 5:00,23.623,25.677,25.899,26.785,25.825,24.18,23.97,26.409,25.775,22.594,22.558,22.761,22.647,21.766,23.637,24.078,21.924,22.797,22.288,23.025,23.347,22.067,21.948,22.354,21.376,22.816,23.77,24.532,23.905,23.078,22.09,21.735,22.908,22.229,23.408,22.96,23.145,22.498,22.515,22.369,22.285,13.774,23.743,20.918,20.822,20.99,22.091,20.671,21.373,22.309,24.437,22.467,23.467,22.091,22.036,21.676,23.121,22.093,22.235,22.738,21.746,22.484,22.433,22.959,22.014,21.926,22.226,22.019,21.995,21.814,21.948,22.197,22.077,22.484,21.143,21.431,23.102,22.066,21.9,20.928,22.532,20.114,20.449,20.186,20.186,21.636,22,21.783,21.66,23.387,23.291,23.909,23.522,20.973,22.043,22.139,21.732,21.056,20.948,20.726,22.022,24.006,21.062,22.716,22.884,22.647,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.995,22.809,21.995,23.192,22.011,23.049,21.78,21.588,21.469,21.948,23.863,22.618,23.169,22.618,22.522,21.828,22.059,21.948,21.325,21.725,21.725,20.415,21.892
2018-10-07 6:00,23.623,25.677,25.899,26.723,25.775,24.18,24.161,26.409,25.825,22.45,22.414,22.654,22.647,21.67,23.637,24.078,21.858,22.797,22.336,23.216,23.347,22.067,21.852,22.354,21.376,22.816,23.77,24.582,23.905,23.078,22.09,21.749,22.908,22.229,23.408,22.912,23.145,22.498,22.294,22.036,22.314,13.741,23.743,20.79,20.822,21.054,22.091,20.607,21.373,22.501,24.437,22.611,23.467,22.091,21.893,21.484,23.025,22.093,22.235,22.738,21.746,22.484,22.433,23.006,21.918,21.926,22.226,21.924,21.989,21.814,21.948,22.053,22.077,22.436,21.05,21.239,23.102,21.97,22.043,20.736,22.532,20.018,20.449,20.186,20.138,21.636,22,21.783,21.66,23.387,23.291,23.957,23.498,20.973,21.9,22.139,21.678,21.056,20.948,20.743,22.022,23.959,21.062,22.716,22.884,22.647,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.906,22.809,21.93,23.041,21.948,22.809,21.78,21.588,21.469,21.948,23.943,22.618,23.169,22.618,22.522,21.955,22.187,21.948,21.266,21.666,21.666,20.224,21.955
2018-10-07 7:00,23.623,25.677,25.899,26.76,25.726,24.18,24.066,26.409,25.825,22.354,22.378,22.618,22.647,21.622,23.637,24.078,21.66,22.797,22.384,23.216,23.347,22.067,21.852,22.354,21.376,22.816,23.77,24.729,23.905,23.078,22.09,21.743,22.908,22.229,23.408,22.768,22.953,22.498,22.176,21.948,22.263,13.741,23.743,20.726,20.631,20.99,22.091,20.607,21.373,22.471,24.437,22.467,23.467,22.079,22.036,21.34,22.929,21.997,22.235,22.738,21.746,22.484,22.433,23.006,21.954,21.974,22.226,22.019,21.954,21.814,21.948,22.101,22.077,22.58,21.143,21.287,23.102,21.982,22.043,20.766,22.532,19.922,20.449,20.186,20.186,21.636,22,21.639,21.66,23.387,23.291,24.053,23.498,20.973,21.852,22.139,21.517,21.056,20.9,20.726,22.022,23.815,21.062,22.716,22.884,22.647,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.971,22.809,22.148,22.953,22.123,22.953,21.78,21.588,21.357,21.948,24.054,22.58,23.124,22.618,22.522,21.828,22.123,21.948,21.428,21.96,21.96,20.415,22.019
2018-10-07 8:00,23.623,25.677,25.899,26.76,25.628,24.18,24.066,26.409,25.825,22.163,22.378,22.582,22.647,21.622,23.446,24.078,21.606,22.749,22.288,23.216,23.347,22.067,21.852,22.354,21.376,22.816,23.77,24.729,23.905,23.078,22.09,21.757,23.004,22.229,23.408,22.768,22.953,22.366,22.043,21.828,22.268,13.741,23.807,20.726,20.631,20.99,22.091,20.607,21.373,22.489,24.437,22.467,23.467,22.067,21.988,21.34,22.929,21.943,22.235,22.738,21.746,22.484,22.433,23.054,21.99,21.926,22.226,21.971,21.989,21.814,21.948,22.101,22.077,22.484,21.143,21.239,23.102,21.994,22.043,20.904,22.388,19.826,20.449,20.186,20.186,21.636,22,21.639,21.66,23.387,23.291,23.981,23.522,20.973,21.852,22.139,21.517,21.056,20.756,20.726,22.022,23.767,21.062,22.716,22.884,22.647,21.184,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.971,22.809,21.995,23.097,22.283,23.001,21.78,21.588,21.277,21.948,23.783,22.618,22.977,22.618,22.522,21.955,22.187,21.948,21.467,21.97,21.97,20.415,21.892
2018-10-07 9:00,23.623,25.677,26.046,26.957,25.825,24.18,24.066,26.606,25.972,22.163,22.378,22.474,22.647,21.622,23.494,24.078,21.445,22.749,22.336,23.025,23.347,22.115,21.948,22.354,21.376,22.816,23.961,24.729,23.905,23.078,22.09,21.767,23.099,22.229,23.408,22.768,22.953,22.498,21.984,21.732,22.279,13.743,23.743,20.726,20.695,20.99,22.091,20.75,21.437,22.525,24.437,22.467,23.467,22.115,22.036,21.293,22.929,22.069,22.235,22.738,21.746,22.484,22.433,23.102,21.99,22.022,22.226,22.049,21.995,21.814,21.948,22.101,22.077,22.436,21.047,21.239,23.102,22.042,21.953,20.796,22.34,19.97,20.449,20.186,20.186,21.636,22,21.783,21.66,23.387,23.291,23.909,23.474,21.021,21.852,22.139,21.517,21.056,20.804,20.813,22.022,23.767,21.062,22.716,22.884,22.647,21.184,20.777,21.828,22.139,20.673,21.564,20.086,20.086,22.019,22.809,21.948,23.192,22.331,23.145,21.78,21.588,21.277,21.948,23.99,22.465,22.977,22.618,22.522,21.828,22.171,21.948,21.478,21.981,21.981,20.415,22.019
2018-10-07 10:00,23.623,25.677,26.096,26.957,25.825,24.18,24.209,26.606,26.022,22.097,22.271,22.474,22.647,21.718,23.637,24.078,21.63,22.797,22.48,23.169,23.347,22.307,22.283,22.354,21.376,22.816,23.961,24.729,24.049,23.078,22.138,21.798,23.099,22.322,23.552,22.912,22.953,22.41,21.896,21.743,22.301,13.738,23.743,20.918,20.822,21.118,22.091,20.886,21.564,22.477,24.437,22.515,23.467,22.115,21.988,21.293,23.168,22.069,22.283,22.738,21.746,22.484,22.433,23.246,21.99,21.926,22.226,21.888,21.954,21.814,21.948,22.292,22.077,22.532,21.143,21.239,23.102,21.988,22.109,20.88,22.34,19.97,20.449,20.186,20.186,21.636,22,21.831,21.66,23.387,23.387,23.957,23.438,21.26,21.995,22.139,22.091,21.104,20.948,20.894,22.022,23.911,21.062,22.812,22.884,22.839,21.28,20.777,21.828,22.139,20.673,21.564,20.086,20.086,21.924,22.809,22.085,23.256,22.107,23.097,21.78,21.588,21.341,21.948,23.957,22.426,22.977,22.618,22.522,22.019,22.163,21.948,21.375,21.819,21.819,20.479,22.147
2018-10-07 11:00,23.623,25.775,26.096,27.105,25.874,24.246,24.353,26.397,25.677,22.139,22.438,22.66,22.492,21.814,23.542,23.935,21.54,22.797,22.48,23.456,23.252,22.45,22.331,22.307,21.376,23.056,24.009,24.779,24.144,23.078,22.281,21.863,23.004,22.38,23.504,22.96,22.953,22.498,22.043,21.973,22.353,13.741,23.743,21.173,21.133,21.245,22.091,21.078,21.692,22.477,24.437,22.605,23.467,22.091,22.036,21.484,23.504,22.069,22.235,22.738,21.746,22.484,22.433,23.342,21.99,21.974,22.226,22.067,22.031,21.814,21.948,22.292,22.125,22.484,21.143,21.239,23.144,21.982,21.948,20.88,22.436,19.97,20.449,20.186,20.329,21.636,22,21.831,21.66,23.387,23.339,24.005,23.55,21.5,22.139,22.331,22.809,21.341,20.995,21.019,22.022,24.006,21.104,22.812,22.884,22.935,21.28,20.809,21.828,22.139,20.673,21.564,20.086,20.133,22.007,22.809,21.935,23.145,21.979,22.809,21.78,21.588,21.469,21.948,24.03,22.426,23.154,22.441,22.669,21.844,22.099,21.948,21.36,21.804,21.804,20.734,21.868
2018-10-07 12:00,23.671,25.874,26.096,27.123,25.874,24.132,24.544,26.286,25.572,22.522,22.654,22.887,22.528,22.053,23.542,23.839,21.876,23.036,22.576,23.599,23.252,22.642,22.331,22.785,22.384,23.367,24.297,24.828,24.386,23.078,22.281,21.94,22.908,22.441,23.408,22.96,23.049,22.601,22.323,22.253,22.524,13.742,23.743,21.748,21.652,21.692,22.41,21.333,21.756,22.477,24.437,22.443,23.419,22.235,22.09,21.724,23.456,22.069,22.235,22.738,21.746,22.484,22.601,23.342,22.038,21.968,22.226,22.019,21.989,21.909,21.948,22.484,22.125,22.532,21.047,21.239,23.174,21.994,22.091,20.88,22.532,20.162,20.449,20.186,20.377,21.636,22,22.022,21.66,23.387,23.291,23.921,23.474,21.763,22.283,22.522,22.941,21.439,20.995,21.088,22.214,24.15,21.229,22.764,22.932,23.03,21.328,20.969,22.019,22.331,20.673,21.756,20.277,20.277,21.948,22.809,21.971,23.145,22.171,22.953,21.78,21.588,21.469,22.075,24.062,22.465,23.169,22.649,23.067,21.908,22.163,21.948,21.714,22.054,22.054,21.054,22.187
2018-10-07 13:00,23.671,25.874,26.096,27.056,25.972,24.276,24.496,26.36,25.603,22.857,23.013,23.276,22.755,22.245,23.829,24.078,22.067,23.371,22.576,23.791,23.347,22.69,22.618,23.456,22.384,23.319,24.537,25.123,24.534,23.078,22.425,22.028,23.04,22.54,23.552,23.056,23.145,22.69,22.544,22.489,22.546,13.824,23.743,22.131,21.971,22.011,22.538,21.612,21.884,22.669,24.437,22.443,23.275,22.091,21.917,21.676,23.001,22.26,22.396,22.929,21.746,22.484,22.601,23.437,21.99,21.95,22.322,22.019,21.989,21.814,22.043,22.292,21.981,22.532,21.191,21.431,23.126,21.946,22.013,20.88,22.532,20.018,20.497,20.377,20.377,21.636,22,22.022,21.66,23.387,23.483,23.921,23.522,21.907,22.426,22.618,23.073,21.583,20.948,21.114,22.214,24.246,21.229,22.908,22.98,23.222,21.471,20.969,22.115,22.331,20.864,21.756,20.373,20.421,22.043,22.857,22.067,23.145,22.331,23.001,21.796,21.588,21.469,22.123,23.897,22.58,23.169,22.826,23.229,21.908,22.163,21.948,21.802,21.995,21.995,21.373,21.995
2018-10-07 14:00,23.623,26.022,26.096,27.105,26.071,24.371,24.616,26.36,25.702,23.145,23.157,23.468,22.827,22.388,23.829,24.126,22.594,23.467,22.671,23.791,23.539,22.929,22.714,23.743,22.384,23.493,24.635,25.172,24.682,23.078,22.473,22.124,23.076,22.612,23.695,23.152,23.145,22.808,22.692,22.68,22.642,13.904,23.935,22.45,22.291,22.267,22.73,21.804,21.948,22.525,24.437,22.683,23.275,22.091,21.964,21.676,22.42,22.26,22.301,22.929,21.746,22.484,22.601,23.437,21.99,21.998,22.418,22.019,21.989,21.814,22.139,22.436,22.173,22.532,21.335,21.335,23.126,21.994,21.995,20.928,22.532,19.97,20.545,20.377,20.377,21.636,22,21.974,21.66,23.435,23.387,24.005,23.522,21.955,22.57,22.714,23.456,22.205,20.995,21.11,22.214,24.342,20.954,22.908,23.028,23.222,21.471,21.112,22.211,22.522,20.864,21.948,20.469,20.517,21.948,22.809,21.971,23.384,22.41,23.288,21.908,21.588,21.469,22.139,24.116,22.618,23.286,23.017,23.436,21.844,22.163,21.948,21.876,21.892,21.892,21.373,21.868
2018-10-07 15:00,23.815,26.071,26.096,27.056,26.028,24.527,24.616,26.459,25.702,23.192,23.372,23.593,23.006,22.532,23.877,24.318,22.803,23.766,22.671,23.791,23.539,23.073,22.953,23.839,22.384,23.535,24.734,25.369,24.78,23.078,22.473,22.165,23.171,22.756,23.935,23.152,23.145,22.881,22.754,22.717,22.71,13.848,23.935,22.706,22.418,22.394,22.857,21.804,22.011,22.525,24.437,22.527,23.084,22.139,22.06,21.676,22.115,22.26,22.235,22.929,21.746,22.532,22.601,23.493,21.99,21.902,22.418,22.007,22.115,21.814,22.091,22.34,22.089,22.484,21.143,21.335,23.126,21.994,21.995,20.928,22.532,19.874,20.557,20.377,20.377,21.636,22,21.974,21.66,23.53,23.483,24.005,23.522,21.955,22.618,22.714,23.695,22.397,20.948,21.025,22.357,24.342,21.062,22.908,23.076,23.27,21.615,21.16,22.402,22.522,21.008,21.948,20.61,20.66,21.948,23.001,22.115,23.368,22.187,23.025,21.971,21.588,21.501,22.139,23.919,22.618,23.419,23.135,23.48,21.908,22.163,21.948,21.743,21.804,21.804,21.373,22.187
2018-10-07 16:00,23.815,26.071,26.096,27.252,26.046,24.491,24.616,26.409,25.554,23.576,23.384,23.623,22.947,22.58,23.829,24.27,22.989,23.778,22.671,23.791,23.539,23.121,23.001,23.887,22.384,23.63,24.734,25.32,24.878,23.078,22.664,22.235,23.267,22.828,23.983,23.152,23.145,22.881,22.806,22.848,22.762,13.837,23.935,22.642,22.482,22.458,22.985,21.804,21.948,22.477,24.437,22.707,23.104,22.091,22.012,21.676,22.067,22.26,22.235,22.929,21.746,22.532,22.601,23.198,21.942,21.998,22.418,22.031,22.031,21.814,22.139,22.388,22.077,22.484,21.335,21.431,23.126,21.994,22.043,21.071,22.532,19.97,20.473,20.377,20.377,21.636,22,22.022,21.66,23.578,23.483,24.005,23.522,21.955,22.618,22.714,23.647,22.397,20.948,20.969,22.405,24.342,21.146,22.908,23.076,23.413,21.663,21.16,22.402,22.522,21.056,21.948,20.66,20.66,22.043,22.761,21.971,23.336,22.059,22.977,21.971,21.588,21.66,22.139,23.983,22.771,23.552,23.121,23.598,21.844,22.163,21.948,21.684,21.804,21.804,21.373,21.868
2018-10-07 17:00,23.815,26.071,26.096,27.105,25.997,24.395,24.616,26.36,25.603,23.528,23.384,23.623,22.947,22.58,24.02,24.27,22.69,23.778,22.671,23.695,23.539,23.36,23.049,23.647,22.384,23.822,24.931,25.375,24.878,23.078,22.664,22.239,23.267,22.804,23.887,23.152,23.145,23.043,22.953,23.025,22.833,13.837,23.935,22.642,22.354,22.522,23.049,21.676,21.948,22.525,24.437,22.515,23.132,22.139,22.012,21.676,21.924,22.26,22.235,22.929,21.746,22.58,22.601,23.198,21.99,21.902,22.226,21.971,21.989,21.814,22.139,22.388,22.125,22.484,21.335,21.431,23.126,21.994,21.924,21.071,22.532,19.97,20.473,20.281,20.377,21.636,22,21.878,21.66,23.483,23.483,24.005,23.474,21.859,22.618,22.57,22.977,22.397,20.948,20.909,22.405,24.324,21.229,22.908,23.076,23.198,21.663,21.16,22.402,22.666,21.056,21.948,20.66,20.66,21.9,22.761,21.971,23.336,21.948,22.881,21.971,21.588,21.66,22.139,24.06,22.809,23.552,23.121,23.695,21.844,22.163,21.948,21.684,21.804,21.804,21.309,21.78
2018-10-07 18:00,23.815,26.071,26.096,27.105,25.8,24.347,24.616,26.145,25.554,23.48,23.384,23.623,22.983,22.58,24.02,24.27,22.642,23.635,22.671,23.599,23.539,23.408,23.192,23.408,22.384,23.822,24.931,25.542,24.878,23.078,22.557,22.155,23.267,22.804,23.647,23.152,23.145,23.073,23.041,23.025,22.833,13.825,23.935,22.642,22.227,22.522,23.049,21.485,21.756,22.477,24.294,22.611,23.228,22.091,21.988,21.676,21.899,22.212,22.235,22.929,21.746,22.484,22.457,23.054,21.99,21.95,22.226,22.011,22.031,21.814,21.995,22.292,22.029,22.484,21.335,21.431,23.162,22.03,22.115,21.071,22.532,19.97,20.473,20.186,20.186,21.636,22,21.926,21.66,23.578,23.483,24.005,23.45,21.667,22.618,22.474,22.546,22.54,20.948,20.815,22.405,24.126,21.229,22.908,23.076,23.198,21.663,21.16,22.402,22.522,21.056,21.948,20.517,20.66,21.948,22.761,21.971,23.145,22.139,22.881,21.945,21.598,21.66,22.139,23.927,22.809,23.507,23.135,23.695,21.971,22.099,22.139,21.743,22.025,22.025,21.181,22.099
2018-10-07 19:00,23.815,26.071,26.096,27.092,25.788,24.347,24.568,26.04,25.652,23.336,23.587,23.809,23.024,22.532,24.02,24.366,22.69,23.443,22.576,23.599,23.539,23.312,23.097,23.36,22.384,23.487,24.931,25.542,24.878,23.078,22.449,22.119,23.363,22.808,23.647,23.008,23.145,23.073,22.997,22.936,22.833,13.837,24.022,22.514,21.948,22.307,23.049,21.165,21.628,22.381,24.294,22.515,23.275,21.93,21.988,21.676,21.971,22.069,22.235,22.785,21.746,22.484,22.409,23.006,21.942,21.902,22.226,22.013,21.948,21.814,21.948,22.292,22.173,22.388,21.335,21.431,23.054,21.97,21.876,21.024,22.532,19.97,20.473,20.186,20.186,21.636,22,21.831,21.66,23.435,23.435,24.005,23.498,21.524,22.474,22.331,22.259,22.588,20.948,20.755,22.405,24.126,21.229,22.908,23.076,22.983,21.567,21.16,22.354,22.522,21.056,21.822,20.469,20.517,21.989,22.761,22.019,23.145,22.282,22.977,21.916,21.612,21.501,21.963,24.088,22.695,23.272,23.13,23.548,22.091,21.908,21.924,21.699,21.995,21.981,21.054,21.82
