Time,Real energy,Reactive energy,Apparent energy total,Thermal demand real power,Thermal demand reactive power,Thermal deamnd apparent total power,Power factor lagging mean
2019-09-18 23:00,226.63,133.24,262.9,227.31,134.2,263.98,86.62
2019-09-19 0:00,223.73,134.81,261.22,223.5,134.62,260.93,85.83
2019-09-19 1:00,221.88,132.7,258.54,221.8,132.91,258.59,85.06
2019-09-19 2:00,228.64,137.09,266.59,227.96,136.73,265.82,85.58
2019-09-19 3:00,222.06,135.92,260.35,220.9,135.44,259.12,85.48
2019-09-19 4:00,221.82,134.01,259.18,221.26,132.71,258.03,85.17
2019-09-19 5:00,218.78,140.21,259.87,219.19,139.66,259.92,84.81
2019-09-19 6:00,218.38,130.61,254.47,218.94,132.07,255.7,85.55
2019-09-19 7:00,221.14,132.79,257.98,220.76,130.66,256.56,85.19
2019-09-19 8:00,293.19,139.99,324.98,291.2,141.09,323.72,87.32
2019-09-19 9:00,285.38,136.69,316.44,285.17,135.71,315.83,89.88
2019-09-19 10:00,300.68,133.16,328.85,300.5,132.71,328.51,90.71
2019-09-19 11:00,342.17,144.03,371.26,338.75,142.63,367.56,91.53
2019-09-19 12:00,356.27,140.88,383.13,358.3,142.43,385.59,92.58
2019-09-19 13:00,366.57,146.36,394.72,364.38,145.59,392.41,92.76
2019-09-19 14:00,374.84,146.24,402.37,374.56,145.87,401.99,92.55
2019-09-19 15:00,380.46,151.29,409.45,377.06,148.29,405.18,92.85
2019-09-19 16:00,381.28,156.96,412.33,382.51,156.31,413.23,92.51
2019-09-19 17:00,376.05,152.13,405.67,379.59,154.12,409.7,92.78
2019-09-19 18:00,360.79,152.58,391.74,359.75,152.2,390.63,92.17
2019-09-19 19:00,330.03,146.67,361.16,329.72,147.82,361.35,91.23
2019-09-19 20:00,314.22,146.16,346.56,314.23,146.3,346.63,90.97
2019-09-19 21:00,300.2,145.21,333.48,300.6,146.32,334.34,90.35
2019-09-19 22:00,245.49,136.98,281.13,246.52,138.19,282.63,88.49
2019-09-19 23:00,238.94,134.51,274.21,238.94,134.94,274.41,87.12
2019-09-20 0:00,229.58,139.26,268.53,230.14,138.5,268.64,85.48
2019-09-20 1:00,221.77,136.28,260.33,221.45,134.21,258.97,85.28
2019-09-20 2:00,223.66,132.03,259.73,222.62,130.55,258.08,86.1
2019-09-20 3:00,224.38,139.8,264.38,224.01,139.52,263.92,85.18
2019-09-20 4:00,228.12,138.62,266.94,227.79,138.25,266.47,85.05
2019-09-20 5:00,228.99,138.54,267.65,229.03,139.97,268.42,85.68
2019-09-20 6:00,226.95,135.73,264.45,227.46,135.69,264.86,85.82
2019-09-20 7:00,216.27,129.15,251.91,216.12,128.3,251.33,85.86
2019-09-20 8:00,290.19,142.02,323.25,298.39,144.51,331.74,86.41
2019-09-20 9:00,280.47,135.99,311.7,280.44,135.73,311.57,89.78
2019-09-20 10:00,336.81,145.34,366.84,336.42,144.87,366.29,91.13
2019-09-20 11:00,349.83,144.79,378.62,348.51,143.73,377,92.19
2019-09-20 12:00,372.28,156.58,403.88,368.49,154.29,399.51,92.21
2019-09-20 13:00,377.6,151.28,406.78,374.63,150.53,403.75,92.69
2019-09-20 14:00,372.95,152.03,402.76,368.65,150.45,398.17,92.61
2019-09-20 15:00,356.29,148.68,386.08,356.23,149.02,386.16,92.49
2019-09-20 16:00,379.27,150.8,408.17,378.39,150.01,407.05,92.73
2019-09-20 17:00,363.25,149.19,392.7,361.81,149.33,391.42,92.7
2019-09-20 18:00,351.79,155.11,384.48,349.3,153.99,381.74,91.6
2019-09-20 19:00,327.38,144.63,357.91,326.22,145.09,357.04,91.26
2019-09-20 20:00,302.99,138.41,333.12,305.38,140.42,336.14,90.9
2019-09-20 21:00,302.73,145.65,335.95,302.6,145.89,335.95,90.48
2019-09-20 22:00,251.23,133.89,284.7,255.16,135.03,288.73,89.52
2019-09-20 23:00,242.08,138.44,278.88,240.62,136.79,276.79,87.43
2019-09-21 0:00,240.35,141.49,278.93,238.44,140.45,276.75,86.79
2019-09-21 1:00,231.81,132.6,267.09,232.78,135.27,269.28,86.75
2019-09-21 2:00,229.85,140.15,269.21,229.4,139.92,268.71,85.67
2019-09-21 3:00,227,138.84,266.11,226.97,139.31,266.32,85.81
2019-09-21 4:00,230.22,135.37,267.09,229.79,136.23,267.15,86.21
2019-09-21 5:00,226.68,141.84,267.41,227.09,140.78,267.19,84.99
2019-09-21 6:00,222.12,140.23,262.71,222.12,138.28,261.69,84.34
2019-09-21 7:00,223.05,136.93,261.73,223.35,137.37,262.22,85.26
2019-09-21 8:00,226.87,131.44,262.24,227.96,133.85,264.38,86.09
2019-09-21 9:00,236.51,128.37,269.11,235.19,128.92,268.23,86.64
2019-09-21 10:00,330.47,145.57,361.12,331.32,145.65,361.93,89.89
2019-09-21 11:00,333.94,149.17,365.75,333.2,147.58,364.43,91.27
2019-09-21 12:00,329.86,147.17,361.2,330.5,147.53,361.93,91.09
2019-09-21 13:00,327.45,149.61,360.01,329.74,149.97,362.25,91.08
2019-09-21 14:00,334.41,141.99,363.31,336.41,142.11,365.2,91.93
2019-09-21 15:00,349.76,152.3,381.48,348.84,152.6,380.76,91.54
2019-09-21 16:00,346.9,150.71,378.23,346.9,150.84,378.28,91.48
2019-09-21 17:00,348.45,155.3,381.49,346.95,155.36,380.15,91.31
2019-09-21 18:00,274.23,143.33,309.44,274.21,142.23,308.92,89.51
2019-09-21 19:00,274.78,144.84,310.62,272.53,143.65,308.08,88.65
2019-09-21 20:00,266.38,143.88,302.75,266.6,144.28,303.14,88
2019-09-21 21:00,260.51,143.85,297.59,259.83,143.85,297,87.38
2019-09-21 22:00,260.15,147.79,299.21,259.32,147.81,298.49,87.44
2019-09-21 23:00,259.46,146.39,297.92,259.73,146.85,298.38,86.63
2019-09-22 0:00,245.38,140.16,282.6,245.34,139.6,282.29,87.3
2019-09-22 1:00,257.09,137.95,291.78,251.33,136.33,285.94,87.65
2019-09-22 2:00,251.55,141.63,288.7,245.74,139.32,282.5,86.86
2019-09-22 3:00,236.93,141.9,276.18,237.88,141,276.54,86.04
2019-09-22 4:00,240.28,146.96,281.66,239.77,145.94,280.7,85.81
2019-09-22 5:00,239.85,145.7,280.64,243.56,147.35,284.67,85.6
2019-09-22 6:00,234.13,142.52,274.1,235.88,142.98,275.84,85.45
2019-09-22 7:00,238.48,144.2,278.71,237.89,143.35,277.77,85.66
2019-09-22 8:00,237.57,134.07,272.83,235.91,135.31,272.02,86.68
2019-09-22 9:00,240.79,138.78,277.94,243.61,138.87,280.44,86.32
2019-09-22 10:00,253.17,138.55,288.62,253.89,138.42,289.19,87.99
2019-09-22 11:00,252.7,144.49,291.11,256.08,144.86,294.23,87.63
2019-09-22 12:00,284.53,142.77,318.38,293.76,145.33,327.78,89
2019-09-22 13:00,296.71,139.06,327.69,297.47,139.7,328.66,89.54
2019-09-22 14:00,288.94,140.69,321.43,292.58,140.19,324.48,89.66
2019-09-22 15:00,307.37,143.05,339.04,311.25,144.46,343.17,90.04
2019-09-22 16:00,310.86,143.9,342.56,309.25,143.01,340.72,90.12
2019-09-22 17:00,306.97,141.46,338.01,307.04,140.21,337.56,91.15
2019-09-22 18:00,282.71,139.29,315.2,278.97,138.92,311.67,90.34
2019-09-22 19:00,295.44,154.2,333.29,294.77,152.89,332.08,88.9
2019-09-22 20:00,303.24,154.75,340.49,305.24,154.18,341.99,88.71
2019-09-22 21:00,292.96,151.36,329.83,302.98,152.71,339.36,88.53
2019-09-22 22:00,267.36,140.68,302.12,270.76,141.86,305.68,88.7
2019-09-22 23:00,270.63,148.6,308.75,271.61,149.14,309.87,87.66
2019-09-23 0:00,268.44,145.86,305.52,262.21,143.47,298.92,87.81
2019-09-23 1:00,263.66,146.8,301.8,263.65,144.86,300.86,87.81
2019-09-23 2:00,268.59,149.83,307.57,267.74,148.74,306.32,88.67
2019-09-23 3:00,260.82,128.27,290.66,260.69,126.72,289.87,89.89
2019-09-23 4:00,282.92,148.26,319.48,276.31,147.98,313.5,89.8
2019-09-23 5:00,276.52,143.98,311.77,276.14,144.82,311.84,88.28
2019-09-23 6:00,311.95,152.76,347.38,302.84,151.63,338.72,88.13
2019-09-23 7:00,266.22,140.82,301.19,261.55,139.49,296.44,88.62
2019-09-23 8:00,374.49,160.85,407.83,389.11,163.24,422.23,88.75
2019-09-23 9:00,386.24,152.67,415.33,384.99,152.25,414.01,92.74
2019-09-23 10:00,412.56,161.36,443.02,413.09,159.55,442.86,92.76
2019-09-23 11:00,510.9,272.78,579.17,510.41,271.4,578.09,88.86
2019-09-23 12:00,505.52,269.74,573.01,502.17,269.18,569.78,88.35
2019-09-23 13:00,516.69,272.52,584.16,517.19,272.97,584.82,88.35
2019-09-23 14:00,517.29,274.07,585.42,518.32,274.04,586.31,88.16
2019-09-23 15:00,513.61,273,581.66,512.51,271.95,580.19,88.33
2019-09-23 16:00,522.96,268.45,587.85,524.73,268.79,589.58,88.87
2019-09-23 17:00,500.25,276.7,571.69,503.76,277.59,575.19,88.01
2019-09-23 18:00,476.27,281.33,553.2,473.11,281.7,550.66,86.57
2019-09-23 19:00,453.13,272.11,528.57,450.95,271.42,526.35,86.2
2019-09-23 20:00,415.49,261.26,490.83,415.14,260.34,490.04,84.85
2019-09-23 21:00,407.06,263,484.64,408.54,263.5,486.16,84.37
2019-09-23 22:00,283.36,165.68,328.65,279.44,158.89,321.7,84.72
2019-09-23 23:00,238.6,143.91,278.67,238.08,141.91,277.21,86.45
2019-09-24 0:00,225.96,141.35,266.58,225.96,140.17,265.97,85.31
2019-09-24 1:00,232.36,135.73,269.12,233.18,135.78,269.86,85.83
2019-09-24 2:00,232.73,142.82,273.07,232.27,141.66,272.07,85.26
2019-09-24 3:00,224.37,134.44,261.58,224.67,135.33,262.29,86.41
2019-09-24 4:00,231.04,139.75,270.03,234.1,140.79,273.19,85.46
2019-09-24 5:00,225.67,136.28,263.63,227.35,136.93,265.41,85.81
2019-09-24 6:00,242.33,136.91,278.36,238.1,135.76,274.11,85.95
2019-09-24 7:00,217.59,140.61,259.08,216.6,139.99,257.91,85.01
2019-09-24 8:00,286.98,140.64,319.87,294.68,140.23,326.64,86.36
2019-09-24 9:00,288.92,141.37,321.66,286.47,140.52,319.09,89.5
2019-09-24 10:00,297.54,134.71,326.64,296.68,133.89,325.51,90.57
2019-09-24 11:00,299.51,133.05,327.74,300.43,133.36,328.71,91.23
2019-09-24 12:00,323.4,137.58,351.47,325.05,137.53,352.96,91.51
2019-09-24 13:00,350.54,143,378.61,349.36,142.77,377.43,91.79
2019-09-24 14:00,354.04,144.12,382.27,356.94,145.05,385.3,92.31
2019-09-24 15:00,350.34,148.32,380.45,351.87,148.86,382.08,92.27
2019-09-24 16:00,305.97,143.81,338.1,305.87,142.52,337.46,90.99
2019-09-24 17:00,300.91,136.52,330.44,300.57,135.6,329.75,91.23
2019-09-24 18:00,298.74,145.98,332.52,298.05,145.21,331.55,90.08
2019-09-24 19:00,278.84,137.42,310.87,276.37,137.27,308.59,89.46
2019-09-24 20:00,271.09,135.12,302.9,271.22,135.24,303.08,89.23
2019-09-24 21:00,265.23,140.73,300.26,264.89,141.09,300.13,88.9
2019-09-24 22:00,230.56,136.57,268,228.89,136.43,266.52,87.54
2019-09-24 23:00,221.01,128.63,255.72,221.6,129.53,256.7,86.1
2019-09-25 0:00,226.26,136.49,264.27,226.01,137.15,264.4,85.34
2019-09-25 1:00,219.32,132.99,256.51,218.94,132.54,255.95,86.21
2019-09-25 2:00,221.85,141.25,263.01,221.04,141.1,262.25,84.34
2019-09-25 3:00,217.26,133.56,255.04,217.08,133.36,254.79,84.78
2019-09-25 4:00,218.08,137.71,257.94,218.21,137.03,257.68,84.78
2019-09-25 5:00,219.7,136.59,258.74,220.22,134.98,258.35,84.81
2019-09-25 6:00,219.17,134.15,257.02,219.41,136.73,258.58,85.26
2019-09-25 7:00,214.12,129.01,249.99,214.23,128.79,249.97,85.24
2019-09-25 8:00,275.13,139.32,308.41,274.58,139.34,307.94,87.72
2019-09-25 9:00,278.57,135.54,309.81,277.96,134.7,308.89,89.67
2019-09-25 10:00,295.84,138.34,326.6,295.32,137.91,325.95,90.02
2019-09-25 11:00,333.84,144.63,363.85,335.68,144.03,365.3,91.1
2019-09-25 12:00,354.4,145.42,383.08,357,146.42,385.87,92.16
2019-09-25 13:00,360.87,149.84,390.76,359.84,149.91,389.83,92.44
2019-09-25 14:00,368.45,147.7,396.97,369.96,147.41,398.27,92.57
2019-09-25 15:00,372.78,151.96,402.58,376.6,152.38,406.27,92.85
2019-09-25 16:00,386.44,155.84,416.69,381.32,154.43,411.41,92.69
2019-09-25 17:00,371.16,153.62,401.71,370.33,154.73,401.37,92.74
2019-09-25 18:00,352.28,149.16,382.57,356.7,151.76,387.65,92.16
2019-09-25 19:00,334.52,146.62,365.25,333.46,146.71,364.32,91.75
2019-09-25 20:00,319.37,150.67,353.15,317.22,150.22,351.02,90.92
2019-09-25 21:00,314.44,154.49,350.36,314.31,152.74,349.47,90.17
2019-09-25 22:00,282.68,140.46,315.68,282.15,142.2,316,90.02
2019-09-25 23:00,278.38,143.29,313.09,277.99,143.15,312.69,89.23
2019-09-26 0:00,266.67,144.62,303.37,262.39,142.69,298.7,88.78
2019-09-26 1:00,246.13,139.01,282.68,246.75,139.91,283.68,87.15
2019-09-26 2:00,243.9,142.04,282.26,243.81,141.05,281.69,86.21
2019-09-26 3:00,238.57,145.67,279.54,239.5,146.05,280.54,86.37
2019-09-26 4:00,237.34,140.83,275.99,237.81,141.6,276.78,86.05
2019-09-26 5:00,229.4,133.75,265.56,229.84,135.73,266.95,86.37
2019-09-26 6:00,231.64,134.25,267.74,232.26,133.96,268.13,86.52
2019-09-26 7:00,237.29,143.34,277.24,233.19,140.1,272.06,85.96
2019-09-26 8:00,350.06,155.57,383.1,343.76,155.4,377.3,89.75
2019-09-26 9:00,309.2,139.15,339.08,308.51,138.7,338.26,91.1
2019-09-26 10:00,330.9,151.98,364.15,332.92,151.21,365.67,90.75
2019-09-26 11:00,329.67,143.28,359.48,328.48,144.41,358.84,91.68
2019-09-26 12:00,306.41,143.32,338.28,305.95,142.44,337.49,90.83
2019-09-26 13:00,305.14,140.28,335.85,306.3,140.13,336.85,90.65
2019-09-26 14:00,315.95,136.05,344,316.79,136.39,344.91,91.37
2019-09-26 15:00,327.36,146.94,358.83,328.1,145.91,359.09,91.53
2019-09-26 16:00,336.5,146.65,367.09,336.88,147.81,367.89,91.36
2019-09-26 17:00,338.41,145.33,368.31,335.08,145.27,365.23,91.76
2019-09-26 18:00,303.46,144.68,336.2,303.38,145.27,336.38,90.46
2019-09-26 19:00,286.11,141.46,319.2,284.25,142.09,317.81,90.09
2019-09-26 20:00,269.49,140.48,303.92,268.3,139.04,302.21,88.56
2019-09-26 21:00,261.56,144.61,298.88,261.31,143.75,298.25,87.81
2019-09-26 22:00,220.43,129.01,255.42,221.55,129.79,256.79,87.14
2019-09-26 23:00,227.83,132.36,263.51,227.42,132.35,263.15,86.39
2019-09-27 0:00,223.97,129.65,258.81,224.6,129.24,259.16,86.19
2019-09-27 1:00,222.4,135.1,260.24,221.73,132.74,258.45,85.94
2019-09-27 2:00,217.83,131.7,254.57,218.22,130.63,254.35,85.62
2019-09-27 3:00,216.84,136.78,256.39,216.43,136.66,255.97,85.01
2019-09-27 4:00,220.01,136.58,258.97,219.98,136.02,258.65,84.7
2019-09-27 5:00,221.97,132.43,258.51,222.91,134.77,260.52,85.62
2019-09-27 6:00,223.18,135.72,261.22,222.85,135.35,260.75,86.09
2019-09-27 7:00,218.7,134.31,256.67,218.41,133.3,255.89,85.36
2019-09-27 8:00,277.75,140.85,311.45,272.91,140.34,306.92,86.98
2019-09-27 9:00,275.42,140.99,309.43,275.1,140.16,308.76,88.79
2019-09-27 10:00,293.2,140.78,325.27,294.17,143.2,327.19,89.81
2019-09-27 11:00,340.95,145.85,370.85,334.35,144.68,364.34,90.61
2019-09-27 12:00,346.1,146.15,375.72,345.49,147.07,375.53,92.15
2019-09-27 13:00,340.48,145.23,370.17,339.1,145.38,368.96,92.02
2019-09-27 14:00,348.25,145.41,377.39,351.01,147.47,380.74,91.99
2019-09-27 15:00,350.05,154.43,382.61,347.85,152.65,379.88,91.46
2019-09-27 16:00,347.2,151.41,378.79,346.35,151.77,378.16,91.68
2019-09-27 17:00,346.54,156.51,380.28,343.78,152.92,376.29,91.18
2019-09-27 18:00,322.34,142.83,352.58,322.66,142.13,352.59,91.72
2019-09-27 19:00,303.48,142.62,335.32,301.93,141.51,333.46,90.87
2019-09-27 20:00,288.43,148.11,324.24,288.5,147.12,323.85,89.84
2019-09-27 21:00,288.53,148.52,324.53,288.38,149.48,324.84,89.11
2019-09-27 22:00,253.43,137.15,288.17,251.42,136.7,286.2,88.33
2019-09-27 23:00,238.31,133.6,273.21,236.8,132.97,271.58,86.64
2019-09-28 0:00,231.92,139.03,270.4,231.5,139.57,270.32,85.61
2019-09-28 1:00,233.84,138.34,271.71,233.93,139.3,272.27,86.09
2019-09-28 2:00,232.45,140.72,271.73,232.33,140.4,271.46,85.44
2019-09-28 3:00,228.44,140.91,268.41,228.48,141.04,268.51,85.44
2019-09-28 4:00,233.63,143.68,274.29,232.56,142.48,272.74,85.13
2019-09-28 5:00,227.89,144.06,269.61,227.79,143.47,269.21,84.8
2019-09-28 6:00,229.27,142.64,270.02,229.7,142.77,270.45,84.96
2019-09-28 7:00,228.43,136.16,265.95,228.4,137.7,266.72,85.65
2019-09-28 8:00,225.36,132.44,261.39,225.66,132.02,261.44,86
2019-09-28 9:00,228.03,131.2,263.09,227.61,130.1,262.18,86.48
2019-09-28 10:00,299.02,145.88,332.72,299.7,146.37,333.55,90.44
2019-09-28 11:00,310.96,147.9,344.34,310.06,148.39,343.75,90.04
2019-09-28 12:00,307.2,144.44,339.47,307.84,145.09,340.33,90.22
2019-09-28 13:00,308.95,148.78,342.94,307.97,149.32,342.31,90.5
2019-09-28 14:00,302.68,146.96,336.48,302.48,146.37,336.04,90.05
2019-09-28 15:00,313.4,145.42,345.5,312.65,144.82,344.57,90.55
2019-09-28 16:00,316.8,144.9,348.37,318.7,145.96,350.55,90.94
2019-09-28 17:00,320.41,145.06,351.73,318.28,144.03,349.36,90.94
2019-09-28 18:00,266.6,138.04,300.23,265.83,138.9,299.95,88.9
2019-09-28 19:00,259.36,134.91,292.36,257.02,133.97,289.84,88.61
2019-09-28 20:00,246.31,136.06,281.4,246.19,136.04,281.29,88.19
2019-09-28 21:00,241.56,135.15,276.8,242.22,135.86,277.73,87.53
2019-09-28 22:00,241.61,138.23,278.36,242.28,137.74,278.71,87.06
2019-09-28 23:00,234.53,134.67,270.45,234.15,134.64,270.1,87.05
2019-09-29 0:00,232.38,142.28,272.48,232.38,142.86,272.79,86.01
2019-09-29 1:00,232.79,137.07,270.15,231.4,135.71,268.27,85.6
2019-09-29 2:00,224.49,133.13,261.01,224.76,133.59,261.47,86.26
2019-09-29 3:00,217.22,135.11,255.81,217.29,135.39,256.02,85.39
2019-09-29 4:00,220.98,138.3,260.7,220.7,138.85,260.76,85.17
2019-09-29 5:00,218.77,133.33,256.2,218.52,133.07,255.86,84.98
2019-09-29 6:00,216.09,136.33,255.5,216.56,137.32,256.43,84.82
2019-09-29 7:00,215.03,135.05,253.93,215.22,135.04,254.08,84.64
2019-09-29 8:00,213.07,129.08,249.12,213.17,130.06,249.73,84.29
2019-09-29 9:00,222.88,132.19,259.13,221.75,131.29,257.71,85.42
2019-09-29 10:00,221.22,138.97,261.25,220.95,138.78,260.92,84.55
2019-09-29 11:00,239.21,138.2,276.29,234.83,137.83,272.31,85.71
2019-09-29 12:00,245.11,134.79,279.76,245.16,134.43,279.62,87.21
2019-09-29 13:00,237.21,130.25,270.63,238.9,130.16,272.07,87.77
2019-09-29 14:00,248.83,132.35,281.86,248.92,131.78,281.67,88.12
2019-09-29 15:00,242.83,138.69,279.66,243.12,138.94,280.04,87.1
2019-09-29 16:00,249.97,138.51,285.8,245.41,137.41,281.27,87.05
2019-09-29 17:00,251.53,138.54,287.18,250.77,138.5,286.52,87.94
2019-09-29 18:00,241.94,131.52,275.39,244.2,131.75,277.49,87.74
2019-09-29 19:00,254.81,131.86,286.92,251.98,131.3,284.16,88.52
2019-09-29 20:00,229.76,132.08,265.03,231.87,133.44,267.54,86.73
2019-09-29 21:00,229.53,139.92,268.83,229.44,139.68,268.63,85.92
2019-09-29 22:00,229.84,139.43,268.86,228.15,137.07,266.18,85.6
2019-09-29 23:00,235.74,143.25,275.92,240.13,142.92,279.53,84.98
2019-09-30 0:00,222.46,135.27,260.36,222.52,134.64,260.09,85.94
2019-09-30 1:00,221.23,142.36,263.08,223.18,142.16,264.64,85.12
2019-09-30 2:00,237.56,140.09,275.82,239.77,140.16,277.76,85.37
2019-09-30 3:00,225.45,135.53,263.07,226.4,135.7,263.97,85.7
2019-09-30 4:00,229.09,136.9,266.9,229.9,136.78,267.53,85.67
2019-09-30 5:00,225.02,134.25,262.04,225.24,133.35,261.77,85.94
2019-09-30 6:00,228.17,130.31,262.77,228.66,131.03,263.56,86.99
2019-09-30 7:00,238.07,128.32,270.47,236.6,128.13,269.09,86.92
2019-09-30 8:00,277.54,139.28,310.54,272.86,138.41,305.99,87.73
2019-09-30 9:00,284.2,134.01,314.22,284.1,133.68,313.99,89.67
2019-09-30 10:00,289.88,137.99,321.06,291.93,138.5,323.14,89.92
2019-09-30 11:00,293.49,135.01,323.07,293.41,134.75,322.89,90.62
2019-09-30 12:00,301.72,137.54,331.6,302.25,137.35,332,91.07
2019-09-30 13:00,317.94,141.98,348.2,317.98,142.4,348.42,91.07
2019-09-30 14:00,312.7,141.19,343.1,312.92,141.19,343.31,91.02
2019-09-30 15:00,337.8,148.7,369.09,339.43,148.91,370.68,91.38
2019-09-30 16:00,320.82,142.87,351.21,319.21,142.88,349.74,91.57
2019-09-30 17:00,328.2,141.59,357.45,327.63,141.45,356.88,91.36
2019-09-30 18:00,298.02,137.67,328.3,299.11,136.71,328.89,90.82
2019-09-30 19:00,285.65,134.09,315.56,283.66,132.72,313.18,90.91
2019-09-30 20:00,277.46,140.92,311.2,276.56,140.8,310.34,89.26
2019-09-30 21:00,265.2,142.49,301.06,264.42,141.9,300.1,88.44
2019-09-30 22:00,231.06,138.87,269.6,230.91,137.51,268.78,87.06
2019-09-30 23:00,224.68,132.55,260.88,224.28,132.39,260.46,86.31
2019-10-01 0:00,223.66,141.09,264.45,223.64,141.45,264.64,84.82
2019-10-01 1:00,218.21,132.73,255.43,218.23,131.73,254.93,84.99
2019-10-01 2:00,217.85,128.65,253.01,218.48,129.35,253.91,86.33
2019-10-01 3:00,214.81,131.42,251.84,214.93,132.43,252.47,85.64
2019-10-01 4:00,228.69,132.36,264.26,228.39,131.86,263.75,86.04
2019-10-01 5:00,221.34,128.38,255.89,221.14,129.09,256.08,86.78
2019-10-01 6:00,220.03,132.81,257.02,220.84,133.3,257.97,85.28
2019-10-01 7:00,220.08,130.77,256.01,220.45,131.14,256.52,85.9
2019-10-01 8:00,280.81,136.82,312.38,277.99,135.93,309.48,87.96
2019-10-01 9:00,276.84,138.62,309.62,276.97,137.74,309.35,89.55
2019-10-01 10:00,284.93,139.77,317.39,286.16,139.46,318.36,89.52
2019-10-01 11:00,290.35,138.01,321.49,292.2,139.36,323.75,90.57
2019-10-01 12:00,294.83,138.54,325.77,294.33,139.61,325.78,90.37
2019-10-01 13:00,293.98,136.09,323.97,294.62,136.45,324.7,90.39
2019-10-01 14:00,295.1,134.23,324.2,294.98,134.95,324.4,90.89
2019-10-01 15:00,295.41,136.22,325.31,294.69,136.49,324.77,90.88
2019-10-01 16:00,293.73,139.21,325.06,294.04,139.11,325.29,90.71
2019-10-01 17:00,294.78,139.66,326.2,293.44,138.88,324.66,90.25
2019-10-01 18:00,295.18,143.15,328.07,295.17,143.26,328.11,90.02
2019-10-01 19:00,283.6,136.34,314.68,282.97,136.75,314.3,90
2019-10-01 20:00,279.37,134.64,310.13,279.76,134.46,310.4,90.35
2019-10-01 21:00,278.89,138.1,311.22,280.11,139.67,313.02,89.81
2019-10-01 22:00,234.72,137.91,272.25,235.86,137.45,273.01,87.81
2019-10-01 23:00,224.8,129.47,259.43,225.93,131.1,261.23,86.19
2019-10-02 0:00,235.66,135.21,271.71,236.71,136.21,273.12,86.66
2019-10-02 1:00,230.53,136.76,268.05,230.67,136.41,267.99,86.61
2019-10-02 2:00,231.07,136.8,268.56,227.66,134.96,264.68,86.07
2019-10-02 3:00,220.16,134.29,257.9,221.36,135.56,259.59,86.19
2019-10-02 4:00,230.13,131.54,265.07,229.77,131.22,264.6,86.71
2019-10-02 5:00,218.77,130.28,254.65,218.9,131.9,255.59,85.96
2019-10-02 6:00,217.87,130.72,254.08,218.12,131.39,254.65,85.77
2019-10-02 7:00,216.18,131.84,253.25,216.23,133.43,254.13,86.16
2019-10-02 8:00,289.1,146.52,324.12,286.14,146.72,321.61,86.81
2019-10-02 9:00,276.48,138.3,309.14,276.46,138.3,309.13,89.04
2019-10-02 10:00,350.28,146.34,379.63,349.96,146.87,379.53,92.22
2019-10-02 11:00,354.29,152.17,385.6,354.45,151.89,385.63,92.08
2019-10-02 12:00,359.16,143.87,386.91,358.28,144.7,386.4,92.56
2019-10-02 13:00,358.87,146.47,387.62,359.06,145.39,387.4,92.36
2019-10-02 14:00,385.22,153.4,414.68,375.63,152.05,405.26,92.75
2019-10-02 15:00,374.7,143.77,401.34,374.2,143.87,400.92,93.37
2019-10-02 16:00,362.36,141.78,389.12,362.69,142.04,389.53,92.62
2019-10-02 17:00,350.91,139.43,377.61,349.43,139.94,376.42,93.06
2019-10-02 18:00,351.73,140.66,378.81,350.62,140.32,377.66,92.61
2019-10-02 19:00,339.86,148.4,370.85,338.84,148.25,369.86,92.07
2019-10-02 20:00,326.81,146.14,358.02,326.94,144.58,357.5,91.14
2019-10-02 21:00,323.24,145.53,354.5,323.96,146.09,355.38,91.41
2019-10-02 22:00,292.51,146.13,326.99,293.11,144.83,326.96,90.3
2019-10-02 23:00,288.33,139.33,320.26,291.12,139.4,322.81,90.1
2019-10-03 0:00,280.94,142.48,315.01,280.99,142.42,315.03,89.31
2019-10-03 1:00,272.78,144.4,308.64,273.32,144.66,309.24,88.6
2019-10-03 2:00,272.87,141.87,307.56,271.45,140.98,305.88,88.73
2019-10-03 3:00,267.71,142.52,303.28,267.39,142.52,303,88.36
2019-10-03 4:00,275.75,142.57,310.42,276.26,142.89,311.03,88.41
2019-10-03 5:00,271.22,141.42,305.87,270.37,140.69,304.79,88.89
2019-10-03 6:00,272.86,145.24,309.12,273.16,144.5,309.04,88.62
2019-10-03 7:00,272.18,140.08,306.12,273.04,140.08,306.9,89.11
2019-10-03 8:00,320.69,146.22,352.45,317.72,145.9,349.63,89.88
2019-10-03 9:00,328.34,147.76,360.08,327.88,146.08,358.98,91.68
2019-10-03 10:00,337.08,144.89,366.92,336,143.04,365.19,91.91
2019-10-03 11:00,341.28,140.64,369.13,341.18,141.02,369.18,92.2
2019-10-03 12:00,345.34,145.26,374.65,346.42,146.72,376.22,92.37
2019-10-03 13:00,347.8,140.83,375.24,348.27,140.08,375.4,92.32
2019-10-03 14:00,353.56,143.98,381.76,352.35,143.2,380.35,92.5
2019-10-03 15:00,301.47,134.67,330.19,302.34,134.8,331.04,92.2
2019-10-03 16:00,296.56,132.78,324.94,295.01,133.11,323.66,91.37
2019-10-03 17:00,297.9,137.4,328.08,298.73,137.96,329.07,90.58
2019-10-03 18:00,294.68,135.1,324.18,294.32,135.19,323.89,90.83
2019-10-03 19:00,277.1,135.66,308.54,276.03,136.74,308.08,90.36
2019-10-03 20:00,269.02,138.39,302.53,269.01,138.87,302.75,89.37
