Time,RM1,RM2,RM3,RM4,RM5,RM6,RM7,RM8,RM9,RM10,RM11,RM12,RM13,RM14,RM15,RM16,RM17,RM18,RM19,RM20,RM21,RM22,RM23,RM24,RM25,RM26,RM27,RM28,RM29,RM30,RM31,RM32,RM33,RM34,RM35,RM36,RM37,RM38,RM39,RM40,RM41,RM42,RM43,RM44,RM45,RM46,RM47,RM48,RM49,RM50,RM51,RM52,RM53,RM54,RM55,RM56,RM57,RM58,RM59,RM60,RM61,RM62,RM63,RM64,RM65,RM66,RM67,RM68,RM69,RM70,RM71,RM72,RM73,RM74,RM75,RM76,RM77,RM78,RM79,RM80,RM81,RM82,RM83,RM84,RM85,RM86,RM87,RM88,RM89,RM90,RM91,RM92,RM93,RM94,RM95,RM96,RM97,RM98,RM99,RM100,RM101,RM102,RM103,RM104,RM105,RM106,RM107,RM108,RM109,RM110,RM111,RM112,RM113,RM114,RM115,RM116,RM117,RM118,RM119,RM120,RM121,RM122,RM123,RM124,RM125
2019-10-09 9:00,836.73,932.84,846.11,846.33,768.94,682.2,716.48,631.89,791.01,694.02,683.76,772.36,792.19,863.2,577.19,814.36,781.34,679.47,916.34,798.54,694.9,683.37,721.56,728.1,913.1,711.17,752.33,774.41,935.78,902.95,886.84,852.75,649.57,655.28,678.79,750.04,687.47,670.92,670.81,666.34,673.02,617.83,573.76,681.51,624.42,714.04,671.06,740.42,537.63,627.09,591.34,728.11,688.25,648.99,644.88,725.76,853.14,513.8,721.47,753.8,731.53,816.61,632.46,708.55,678.95,784.96,762.3,523.96,709.06,837.31,545.96,932.5,613.92,752.14,587.16,755.16,713.16,829.3,666.76,669.79,821.59,379.98,670.33,841.39,730.46,928.45,663.35,874.73,894.34,779.43,744.98,678.66,623.1,823.94,822.35,779.99,874.97,710.13,648.16,648.84,768.25,769.15,788.93,635.16,738.36,831.06,769.57,726.76,959.97,930.25,868.68,902.88,954.42,729.33,664.03,613.7,667.81,546.29,573.86,788.77,759.83,738.66,737.83,751.57,1027.3
2019-10-09 10:00,842.39,938.32,845.13,832.72,791.5,681.51,722.54,669.6,775.78,694.02,716,762.69,867.11,936.65,571.82,810.13,768.84,675.51,897.78,787.5,680.24,679.66,703.39,742.65,908.4,698.4,701.46,757.8,920.73,886.64,867.59,828.08,643.91,711.94,711.69,775.69,659.3,641.27,641.27,639.91,673.02,617.83,611.86,676.43,670.43,714.04,848.85,678.58,538.22,626.12,600.06,730.74,685.71,638.24,636.87,715.6,842.39,519.07,722.44,749.4,738.05,803.42,615.95,697.39,648.93,801.54,686.2,514.97,710.72,828.62,887.82,1377.5,587.84,747.74,607.47,733.87,686.01,767.28,668.42,702.42,869.06,379.98,662.52,891.03,721.64,912.14,651.23,897,1010.2,743,734.24,681.2,635.7,849.33,821.93,794.37,805.89,715.26,701.31,618.32,990.92,773.83,871.16,622.71,771.25,746.08,855.5,717.95,983.31,923.38,862.38,896.02,1057.9,808.29,856.47,877.29,686.35,555.32,529.28,697.68,746.45,757.24,757.34,717.65,947.82
2019-10-09 11:00,850.01,957.26,851.87,818.83,785.84,664.71,745.2,725.94,779.1,694.02,706.52,817.09,840.34,876.68,555.41,806.32,754.58,666.13,886.84,772.84,717.95,692.26,692.26,724.83,919.69,684.35,705.17,735.53,897.58,865.25,845.71,811.72,630.82,945.82,707.92,786.93,634.83,612.21,612.23,613.86,673.02,617.83,601.89,660.81,745.69,714.04,833.8,805.47,538.22,617.43,590.57,737.09,802.44,635.12,631.89,703,827.16,529.62,742.66,736.31,813.38,794.87,602,680.23,595.93,807.23,605.32,501.39,617.44,817.19,868.07,1259,596.34,706.52,615.38,697.53,676.43,778.32,657.87,689.52,827.25,379.98,675.95,960.88,718.9,897.48,637.07,960,1053.3,797.44,722.81,680.49,620.86,822.47,819.66,727.72,884.49,703.79,619.29,605.37,786.08,769.88,898.49,599.27,782.12,738.85,813.3,708.99,949.25,899.54,839.68,872.04,1043.4,947.64,992.6,1154.5,668.02,542.99,483.9,694.51,728.51,776.44,776.36,682.76,911.78
2019-10-09 12:00,851.18,966.45,903.35,806.84,775.38,661,758.49,806.45,778.9,694.02,730.16,1036.8,916.24,1006.4,553.26,818.56,744.42,677.48,879.71,762.98,756.63,720.1,716.48,733.08,943.65,702.31,720.61,733.97,889.87,858.51,842.3,811.23,629.45,1057.6,746.95,808.3,626.06,599.31,599.55,634.29,673.02,617.83,681,686.4,828.03,714.04,980.42,825.99,539.98,599,555.79,717.17,868.49,624.76,623.88,709.06,818.66,520.83,772.84,722.74,770.4,777.29,594.95,675.78,564.42,789.74,598.39,492.99,608.16,804.2,652.97,1016.8,581.1,715.21,603.08,644.59,668.52,809.77,665.01,763.37,771.48,379.98,673.55,943.87,711.57,883.22,625.54,918.39,958.42,779.36,713.44,734.75,634.83,831.98,811.8,824.6,916,702.81,732.29,598.77,746.76,772.49,883.51,623.69,772.36,720.1,779.57,700.89,935.99,895.33,833.76,864.53,934.33,925.19,909.13,1015,672.66,591.11,604.76,827.33,717.04,741.5,742.02,667.49,893.97
2019-10-09 13:00,856.85,962.93,913.02,827.84,782.32,648.89,748.42,791.89,756.53,694.02,691.77,967.72,873.26,913.99,555.12,823.03,736.7,703.93,885.37,759.27,765.81,710.04,695.55,738.94,910.18,656.9,759.76,724.4,884.3,853.92,835.07,805.86,631.79,985.72,736.45,909.54,629.89,641.62,641.72,620.87,673.02,617.83,688.58,719.8,770.21,714.04,1211.6,757.9,541.15,594.6,544.55,694.02,811.35,605.03,606.98,683.68,809.57,499.15,630.43,709.65,705.05,765.31,585.7,665.59,592.16,796.97,589.21,485.57,596.63,790.72,583.83,945.62,577.78,697.24,567.91,630.82,652.21,802.15,645.76,711.6,794.82,379.98,692.18,888,704.84,869.65,612.36,914.19,930.67,707.47,704.35,702.71,633.46,833.53,796.15,892.63,787.79,701.83,848.29,609.28,756.52,763.86,764.18,606.67,774.21,753.49,747.83,688.99,911.46,874.49,813.41,843.74,903.8,745.26,880.05,945.71,834.07,750.79,514.81,704.52,706.47,612.78,613.1,715.19,879.74
2019-10-09 14:00,864.27,971.23,919.76,845.17,777.14,638.63,766.4,703.79,746.76,694.02,648.79,904.62,847.57,854.99,546.42,823.25,736.51,688.8,882.44,759.95,702.61,695.97,669.21,725.09,886.25,653.68,769.62,715.9,880.49,849.43,833.21,804.24,626.81,976.84,705.81,912.32,647.19,676.5,676.41,604.78,673.02,617.83,609.3,681.61,695.97,714.04,1123.2,641.56,541.15,589.37,542.02,734.07,677.22,601.51,600.34,707.89,799.61,484.49,788.08,715.51,711.7,757.51,581.17,655.92,607.9,817.19,585.2,478.93,596.53,788.38,546.21,863.21,570.55,724.88,568.21,599.76,632.28,776.75,642.93,675.56,871.21,379.98,678,874.62,704.94,859.88,605.62,866.03,859.29,703.67,695.43,692.96,616.26,810.36,798.95,908.22,764.84,714.75,634.96,779.98,847.64,763.53,747.77,611.23,779.78,760.54,761.94,687.16,900.83,862.09,808.71,837.11,898.05,735.38,866.74,1015.6,852.2,737.77,430.73,616.85,701.43,601.08,600.9,696.88,875.85
2019-10-09 15:00,848.84,966.45,893.38,860.32,759.27,638.24,762.98,701.15,755.75,694.02,648.5,869.84,921.32,1004.6,579.63,827.35,735.92,658.95,872.48,755.65,673.31,678.39,712.93,711.38,888.21,658.44,769.04,722.64,882.25,853.72,834.38,806.88,632.48,971.86,673.63,823.14,626.2,597.51,597.41,650.74,673.02,617.83,604.95,662.37,697.63,714.04,798.63,741.59,541.15,597.11,537.62,706.52,785.84,601.12,598.58,710.23,800.2,479.8,841.71,787.71,689.23,763.87,575.97,660.32,607.31,811.82,603.96,477.56,707.2,792.67,533.61,851.09,610.99,729.77,711.7,652.6,644.28,836.92,636.39,607.18,825.79,379.98,657.88,856.34,696.64,863.88,605.13,853.82,854.3,702.39,692.31,657.59,620.66,817.34,789.29,897.8,747.99,664.96,567.24,696.48,954.33,754.75,712.88,642.49,819.76,795.71,716.25,692.17,893.49,865.48,809.44,840.53,900.15,743.59,846.65,979.36,838.36,781.53,446.89,617.33,707.12,603.66,603.64,646.47,878.78
2019-10-09 16:00,836.04,953.16,895.34,827.36,728.79,631.01,713.55,670.18,755.75,694.02,638.73,878.05,891.72,973.58,561.17,805.57,726.51,642.96,860.46,744.22,683.29,654.55,680.34,722.83,866.66,643.07,725.47,719.22,878.53,848.64,827.84,798.29,633.94,944.92,650.36,745.33,623.78,614.54,614.49,632.1,673.02,617.83,604.76,639.51,653.87,714.04,614.99,604.05,538.8,583.64,532.41,675.26,659.83,592.82,590.18,696.65,793.16,482.15,772.94,730.06,653.09,755.8,574.13,656.53,539.43,773.04,610.6,473.16,660.32,792.87,481.65,845.11,569.28,700.37,593.7,625.84,642.13,840.24,615.29,603.57,772.36,379.98,625.89,847.46,687.72,860.56,596.63,825.59,838.17,714.31,685.79,658.45,597.22,807.33,765.09,720.88,716.64,640.78,548.72,572.89,709.16,716.17,707.64,649.82,740.08,732.7,683.88,670.13,864.7,860.92,803.5,830.72,883.4,689.76,814.59,902.18,678.46,579.9,529.25,702.81,701.42,598.94,598.82,642.79,876.25
2019-10-09 17:00,838.87,946.72,882.25,812.7,724.3,618.02,694.99,671.45,746.28,694.02,638.05,874.14,887.62,911.75,529.04,797.75,723.87,654.75,855.19,738.36,695.38,630.25,655.13,721.84,864.04,636.17,703,715.31,876.39,840.93,818.56,794.87,617.53,875.24,629.51,669.98,622.08,634.91,635.39,597.91,673.02,617.83,569.76,616.65,657.48,714.04,578.56,600.34,535.87,584.02,530.66,670.28,632.97,590.28,585.5,674.97,789.94,483.91,651.23,683.17,648.21,757.02,571.99,647.42,527.31,731.62,570.55,471.01,615.38,783.69,475.49,840.43,522.78,659.05,569.08,590.48,634.53,783,589.21,639.8,794.63,379.98,612.9,817.69,686.28,858.8,596.24,829.5,859.66,687.64,681.4,656.65,590.18,779.57,758.44,701.65,688.89,626.61,514.29,553.85,685.23,688.16,745.46,560.67,651.33,677.44,713.69,675.19,862.1,852.29,797.21,827.84,880.66,659.42,675.72,701.21,580.33,486.22,587.63,744.81,702.81,596.81,596.77,657.34,876.28
2019-10-09 18:00,816.41,927.47,855.58,794.14,735.55,612.65,737.97,671.65,716,694.02,612.26,880.59,1044.7,806.54,521.12,807.03,725.37,659.24,857.83,739.54,664.32,639.22,666.37,739.27,870.43,646.61,716.29,718.14,868.67,843.27,824.13,792.16,607.28,775.27,613.75,676.49,630.97,631.8,631.67,613.27,673.02,617.83,546.02,616.26,672.43,714.04,577.19,643.81,535.29,581.45,531.36,669.4,663.64,591.26,588.43,692.75,789.16,486.84,760.54,686.3,636.46,756.16,571.21,655.88,527.55,737.39,573.28,472.58,596.34,782.52,474.45,841.31,523.86,662.17,555.12,607.96,640.59,741.68,613.33,607.67,777.92,379.98,630.31,806.09,683.78,859.19,596.43,838.58,832.5,685.69,680.42,656.41,591.55,802.95,750.51,666.98,708.91,624.86,516.23,561.37,683.27,695.8,632.76,522.34,729.39,733.12,672.63,651.75,865.47,850.68,801.55,830.95,881.79,656.39,599.71,574.74,578.66,488.56,535.71,745.3,704.13,598.13,598.25,693.82,884.05
2019-10-09 19:00,806.35,903.25,848.64,790.06,681.71,605.81,748.72,769.23,724.98,694.02,596.43,1004.9,1015.6,842.78,523.37,810.84,730.55,659.73,871.99,748.89,689.33,703.2,656.21,719.12,884.7,660.32,682.3,723.81,872.97,850.4,827.64,799.51,614.31,691.61,620.94,698.15,643.44,623.18,623.21,615.6,673.02,617.83,562.43,622.81,782.61,714.04,586.57,707.2,535.29,590.46,537.15,672.23,733.87,596.24,592.72,674.38,795.6,498.56,887.23,692.36,648.09,767.28,576.68,658.23,522.91,731.72,574.65,475.51,582.37,785.45,477.62,843.76,531.67,669.3,535.58,604.84,646.35,719.9,613.33,598.49,734.75,379.98,644.2,799.79,672.61,862.03,604.25,853.53,822.05,695.43,693.99,604.22,590.42,787.3,753.74,633.3,722.83,630.98,531.58,589.71,716.97,724.27,600.69,540.42,725.82,735.16,658.1,662.5,874.56,861.2,806,837.18,886.9,661.56,596.44,559.97,601.04,497.57,565.03,760.68,714.25,605.83,605.78,678.4,894.89
2019-10-09 20:00,784.86,900.22,820.42,790.23,677.31,609.72,723.32,797.36,729.57,694.02,619.78,1018.7,791.21,815.92,534.41,806.84,739.15,653.05,889.18,762,713.55,737.39,665.88,693.33,880.5,663.84,667.25,732.11,880,854.7,837.41,812.2,618.8,651.45,622.52,713.75,650.3,621.21,621.22,622.5,673.02,617.83,570.3,636.48,794.14,714.04,590.57,708.47,535.29,598.45,549.93,682.78,736.12,616.56,602.39,671.36,808.48,504.42,882.44,705.35,653.68,774.11,580.01,665.69,528.04,734.36,581.49,482.05,591.16,789.35,482.8,854.47,537.92,680.24,542.71,613.14,657.09,733.28,612.06,596.43,737.29,379.98,615.89,801.72,675.35,876.09,611.87,838.97,833.68,746.71,701.81,606.02,587.74,803.44,776.78,669.84,757.75,676.52,557.02,605.84,738.95,740.55,622.71,573.14,748.32,760.83,674.63,672.37,883.83,868.01,812.66,843.89,894.51,685.06,599.26,555.96,615.48,504.93,534.64,748.72,727.37,615.36,615.3,699.36,909.52
2019-10-09 21:00,791.6,912.14,811.23,784.53,674.68,608.64,715.37,729.38,731.43,694.02,624.86,874.33,736.8,774.7,536.75,806.06,733.97,649.73,869.84,760.05,673.02,705.74,676.33,676.53,859.1,645.96,658.27,729.28,878.44,853.33,838.1,805.36,612.06,626.2,614.66,712.03,640.16,611.97,611.95,623.55,673.02,617.83,561.16,640.88,685.71,714.04,590.28,660.71,535.29,592.65,552.57,682,708.28,611.18,605.81,669.99,809.57,510.28,809.96,705.35,648.4,771.18,583.44,667.05,556.36,768.94,580.9,480.98,593.7,792.09,485.25,853.53,537.73,677.9,545.05,614.11,655.82,733.68,617.05,597.8,736.12,379.98,607.32,787.78,678.76,879.9,613.63,838.68,833.58,759.37,700.79,604.05,577.88,786.32,790.19,684.74,764.94,701.73,579.73,610.99,745.79,750.67,626.94,589.5,782.22,770.58,668.58,675.64,887.59,869.12,808.87,844.75,894.42,669.93,585.22,538,605.7,500.9,488.35,674.38,717.82,612.52,612.41,700.45,913.07
2019-10-09 22:00,792.38,926.89,841.51,787.3,678.39,600.34,673.76,621.83,724,694.02,610.4,745.3,755.07,732.99,529.43,794.14,727.33,653.28,871.4,758.49,658.66,637.75,667.07,673.6,846.69,631.11,653.38,730.65,902.08,853.33,827.64,805.87,595.46,600.98,626.66,692.6,633.53,606.02,605.99,617.23,673.02,617.83,562.41,654.46,599.95,714.04,603.37,598.19,532.94,586.95,546.9,683.27,657.09,601.12,599.95,667.84,814.46,503.83,647.52,716.39,667.64,777.78,584.99,671.06,540,753.89,582.66,476.68,591.36,782.91,486.13,852.16,538.32,676.53,540.85,607.77,654.75,733.09,616.85,597.41,731.72,379.98,611.97,792.84,681.69,870.04,605.03,839.76,829.57,720.27,702.39,599.37,587.94,787.79,775.54,684.74,758.49,688.64,576.8,596.34,730.16,737.65,618.8,569.96,844.97,859.66,665.77,675.31,879.59,866.65,805.87,843.07,893.04,655.63,577.91,528.11,580.8,494.22,457.71,647.86,713.45,605.93,606.24,695.88,909.37
2019-10-09 23:00,778.02,931.97,803.32,782.91,683.76,596.43,679.07,632.48,723.03,694.02,598.97,736.7,768.16,740.02,540.76,796.58,736.9,661.59,880.2,772.26,661.39,620.17,662.65,675.35,845.71,632.06,663.35,743.05,909.3,867.99,832.9,807.82,592.33,601.43,634.29,685.73,636.08,611.81,611.73,624.38,673.02,617.83,593.88,690.7,618.41,714.04,607.67,590.77,529.43,609.32,569.74,716.97,648.11,608.74,600.93,688.45,836.04,499.15,682.49,736.8,679.07,821.25,599.56,691.18,571.99,758.39,592.53,476.09,597.61,785.25,501.18,861.84,545.15,685.71,544.47,612.16,658.27,736.8,616.17,611.48,728.69,379.98,612.94,811.9,700.26,870.43,609.62,855.29,833.85,728.9,716.05,585.74,612.16,808.79,779.55,681.81,755.25,683.27,582.17,607.81,744.83,738.17,628.41,581.68,988.03,979.89,667.02,687.72,877.95,881.52,814.15,849.98,902.32,659.93,571.21,520.95,580.99,493.92,486.66,670.58,710.97,607,607.04,698.46,910.86
2019-10-10 0:00,768.94,933.63,797.95,792.43,694.51,603.66,687.47,640.98,726.94,694.02,594.68,736.61,758.39,742.17,550.72,805.08,748.91,670.37,887.52,785.64,670.57,615.68,665.62,676.9,853.12,634.13,677.8,758.78,911.45,882.05,845.99,827.84,594.09,605.09,638.86,686.68,638.97,619.71,619.71,625.13,673.02,617.83,602.46,688.16,617.63,714.04,624.37,590.38,529.43,630.61,588.51,732.89,648.79,625.15,614.99,706.03,850.4,502.08,680.83,750.28,692.65,838.83,613.76,711.6,566.38,765.81,599.46,488.3,610.89,800.1,506.64,875.44,549.94,698.61,559.02,625.45,666.18,746.28,611.48,623,740.12,379.98,621.25,827.43,715.98,890.84,619.78,882.25,852.92,763.25,727.91,593.02,618.41,826.55,788.15,682.3,759.03,687.71,589.99,624.18,761.89,748.43,639.48,593.41,946.03,927.37,680.28,697.32,893.36,897.2,827.15,865.04,917.91,687.16,574.95,519.73,585.48,496.55,505.41,686.49,723.49,613.88,613.63,705,922.46
2019-10-10 1:00,765.42,924.35,794.63,793.15,694.6,598.97,693.53,644.3,727.52,694.02,595.26,735.53,736.7,737.39,558.14,808.4,758.1,675.75,889.87,783.3,679.66,618.41,663.4,676.04,863.26,641.15,690.01,755.46,913.23,885.96,856.17,833.22,598,613.36,631.68,684.44,645.93,622.61,622.74,626.15,673.02,617.83,588.7,668.23,615.29,714.04,631.4,597.02,529.43,628.88,581.67,726.74,654.95,639.22,625.8,715.41,852.16,509.69,672.72,746.96,690.89,821.98,624.05,716.29,559.3,766.2,615.78,511.84,629.74,813.58,513.59,903.87,564,717.56,582.08,652.11,680.83,774.02,622.32,639.02,765.42,379.98,624.18,826.46,720.56,916.14,636.97,889.47,883.49,846.6,743.82,620.66,618.61,821.98,801.38,684.25,762.39,692.31,592.96,617.34,755.8,752.3,638.83,581.2,787.79,799.22,708.41,714.15,914.04,918.22,851.53,892.77,943.78,707.13,604.32,552.65,585.99,492.79,491.21,650.31,756.63,636.74,636.67,733.09,962.04
2019-10-10 2:00,769.82,922.3,798.05,789.74,692.55,600.54,694.02,640.59,727.91,694.02,594.87,738.75,719.12,737.39,567.42,805.86,759.17,672.04,893.77,782.52,682.59,617.05,680.64,682.09,865.45,647.07,693.04,755.16,914.58,886.35,865.15,836.63,602.3,618.95,626.01,689.97,654.35,631.97,631.99,629.4,673.02,617.83,585.59,660.42,613.14,714.04,642.15,603.37,529.43,622.15,574.25,725.96,658.85,629.26,631.46,712.4,846.3,507.94,673.31,742.66,681.03,816.36,620.64,712.77,557.8,770.31,626.13,518.49,637.56,818.66,521.7,912.82,569.77,713.36,581.49,646.74,675.46,771.87,620.56,638.63,773.82,379.98,618.82,828.02,724.87,925.91,645.27,887.91,886.52,831.23,745.56,624.87,624.86,825.4,808.29,681.32,757.02,692.31,587.3,608.3,749.69,748.07,632.15,572.41,710.91,707.4,706.07,712.12,898.48,919.28,851.28,894.06,943.6,701.72,604.44,558.24,590.21,499.82,482.32,645.17,751.26,642.73,642.74,740.14,962.03
2019-10-10 3:00,783.49,932.84,805.86,801.58,688.06,607.96,685.71,634.24,728.3,694.02,596.43,744.62,707.89,732.41,563.03,804.49,758.39,669.89,895.92,787.79,685.32,610.5,691.18,681.7,863.78,648.88,694.51,754.97,910.09,888.3,865.74,838.35,598.78,620.31,622.47,697.77,657.18,636.89,636.87,631.96,673.02,617.83,586.26,657.88,603.57,714.04,631.31,612.55,529.43,610.48,567.9,722.83,659.05,617.83,625.74,703.39,834.77,500.9,673.41,737.88,672.72,807.33,615.25,705.26,549.53,775.48,634.14,518.49,641.17,818.56,523.36,915.56,570.55,710.23,577.97,647.91,672.43,769.13,614.51,636.87,776.65,379.98,609.52,827.81,726.63,927.18,652.11,886.35,886.52,802.42,745.18,626.72,620.76,827.84,811.75,680.83,759.46,694.99,582.66,616.36,746.76,748.39,633.62,577.29,690.37,693.14,700.7,708.63,890.44,916.8,846.52,889.7,941.06,701.51,599.15,548.55,598.39,511.55,478.54,643.71,743.69,636.96,637.12,733.23,953.92
2019-10-10 4:00,793.82,943.1,818.56,808.79,684.35,618.41,680.83,632.67,730.26,694.02,596.83,754.58,700.66,726.54,562.64,799.9,753.6,668.52,898.66,784.08,686.5,609.64,693.04,684.24,864.77,650.73,691.67,749.11,909.3,886.25,869.06,832.23,600.73,620.23,620.48,713.65,659.36,638.83,638.8,633.25,673.02,617.83,587.03,649.77,592.72,714.04,627.01,617.83,529.43,606.78,563.11,720.29,658.27,622.91,622.52,699.49,833.31,495.63,665.89,732.31,676.43,807.38,613.41,700.32,557.34,782.22,633.16,515.56,639.8,818.56,522.12,912.04,575.04,709.06,577.19,643.71,671.94,766.59,613.33,634.92,772.65,379.98,614.41,815.43,718.02,929.72,651.92,882.64,878.91,771.06,741.08,626.21,612.94,820.51,813.61,679.37,754.82,694.51,574.85,610.01,748.72,749.69,629.87,573.87,686.3,692.94,696.47,696.94,891.66,911.94,840.21,884.17,936.26,695.26,592.6,542.33,618.24,533.08,473.75,639.32,738.63,631.13,631.12,729.24,948.06
2019-10-10 5:00,809.18,955.21,834.68,821,682.98,629.94,680.05,625.74,725.18,694.02,600.15,768.35,696.07,726.35,563.81,799.41,749.3,663.74,898.95,781.15,687.08,612.57,693.53,685.02,867.53,656.3,689.04,747.16,915.95,881.47,863.88,832.72,601.32,620.23,620.39,724.26,658.55,640.71,640.65,634.36,673.02,617.83,575.91,645.76,593.31,714.04,627.4,616.46,529.43,604.25,558.25,720.88,657.29,628.57,623.49,704.18,836.83,491.53,660.61,733.58,680.44,809.28,610.87,695.38,562.21,786.03,632.58,513.99,638.63,818.46,519.26,911.96,579.93,706.72,575.43,641.37,670.57,762.88,613.33,632.58,771.87,379.98,618.32,811.41,712.44,930.31,649.77,878.34,872.16,758.95,740.49,618.37,603.57,810.74,811.23,672.53,750.23,690.11,571.43,606.59,746.28,745.79,622.71,568.01,685.71,688.64,699.24,698.27,893.14,913.79,838.87,882.34,931.95,693.62,592.56,536.98,623.67,542.76,471.39,636.87,732.71,628.41,628.4,728.37,945.27
2019-10-10 6:00,818.17,964.59,845.13,829.79,682,631.01,681.42,626.23,723.22,694.02,602.1,774.9,688.06,724.59,565.47,797.85,748.13,663.93,897.09,780.95,685.13,617.24,692.26,683.35,869.84,656.7,689.04,753.8,923.76,881.47,862.91,829.3,602.3,618.58,623.24,723.01,658.76,642.74,642.76,635.28,673.02,617.83,571.22,647.23,597.8,714.04,629.16,620.17,527.08,600.62,556.08,717.07,658.46,633.75,626.62,706.52,836.14,490.35,659.24,734.45,683.17,815.63,607.46,694.6,564.67,790.33,633.36,512.82,636.48,816.7,518.47,911.84,577.97,703.78,573.09,640.2,671.06,759.95,612.75,629.84,771.28,379.98,617.83,811.71,709.89,927.77,646.25,873.36,869.5,754.07,738.34,616.6,598.97,808.3,809.4,670.33,744.32,690.6,567.77,601.71,739.93,742.53,617.83,561.37,680.44,685.32,700.71,700.47,896.15,915.6,838.14,880.67,925.89,693.35,589.63,532.63,622.26,538.32,468.62,631.19,751.2,628.88,628.57,728.71,947.53
2019-10-10 7:00,822.37,968.79,853.33,847.37,693.63,643.32,684.74,630.62,727.52,694.02,607.18,777.73,685.32,730.06,570.94,796.29,746.18,660.81,897.68,781.15,682.78,624.76,692.94,681.7,869.65,657.48,686.3,749.6,930.31,880.49,864.57,835.16,604.93,618.79,625.52,735.12,661.1,645.9,645.86,638.23,673.02,617.83,573.18,652.31,600.34,714.04,629.26,622.32,526.5,599.97,557.02,714.14,659.83,643.13,630.04,710.92,844.84,490.35,655.14,739.05,694.31,817.34,607.16,692.26,570.53,795.41,633.55,510.48,635.51,822.76,516.13,909.61,577.39,700.27,571.14,639.61,669.11,760.15,613.33,627.11,768.94,379.98,618.32,812.89,708.06,925.81,643.71,872.19,869.49,748.89,736.58,618.31,598.39,804.88,805.7,666.18,739.93,692.31,564.35,598.29,735.78,737.97,614.57,555.8,679.27,687.47,703.71,704.61,898.74,918.83,838.54,881.48,920.52,692.19,586.72,533.2,634.2,550.02,469.29,674.24,800.26,637.29,637.36,739.4,957.85
2019-10-10 8:00,822.27,952.58,853.53,838.83,738.95,648.21,709.74,659.24,745.59,694.02,645.67,842,693.04,762.59,574.26,817.09,766.11,681.23,912.72,788.77,698.71,644,710.11,707.1,894.15,668.03,704.57,769.13,925.81,898.27,883.13,847.86,627.4,628.44,639.64,739.72,690.18,662.01,662.12,664.62,673.02,617.83,580.51,662.37,613.92,714.04,644.88,640.98,527.67,621.57,574.55,721.37,675.46,644.88,638.24,715.8,847.28,500.32,676.34,744.03,757.51,824.42,614.83,703.39,624,803.52,639.41,514.77,640.78,839.37,523.06,913.99,584.71,710.62,579.24,696.26,695.58,786.91,622.71,641.07,776.07,379.98,639.8,820.38,711.68,932.84,651.23,881.56,879,752.6,741.27,665.72,613.33,811.72,804.92,677.17,746.3,689.62,561.66,634.19,737.73,741.23,644.85,556.78,689.04,697.83,717.53,713.27,922.66,922.7,844.16,889.26,932,694.54,607.85,565.76,648.45,558.13,481.73,661.29,761.95,683.56,683.74,771.83,963.84
2019-10-10 9:00,814.65,933.63,843.27,829.3,788.96,677.02,752.23,752.04,749.79,694.02,648.69,1005.9,780.66,869.65,561.27,811.9,764.54,682.17,904.13,791.4,696.85,678.97,712.37,716.99,891.33,692.45,699.39,760.93,914.87,888.01,873.18,819.86,636.78,653.61,645.56,740.97,665.13,633.58,633.57,674.59,673.02,617.83,581.38,655.63,658.17,714.04,639.8,685.42,531.77,610.91,571.77,717.75,727.81,629.24,631.01,705.15,836.04,503.83,822.66,741.78,804.59,802.2,614.09,689.36,593.47,811.72,631.99,506.18,629.94,834.68,516.62,901.47,577.97,718.34,568.79,676.34,703.39,793.46,630.72,687.67,798.34,379.98,647.37,832.51,716.56,919.85,643.32,872.87,869.14,744.52,730.83,702.31,608.59,821.14,829.97,718.92,756.29,725.76,586.91,582.66,731.87,741.56,714.37,555.31,679.85,681.58,766.35,704.8,925.04,921.3,847.28,936.4,934.92,707.63,642.02,610.66,666.32,551.93,505.05,696.7,740.68,710.65,711.18,777.77,930.64
2019-10-10 10:00,805.96,928.64,831.75,828.86,789.94,667.25,755.75,735.34,734.55,694.02,659.54,987.25,887.52,937.63,544.27,809.67,749.13,674.74,885.47,774.11,713.36,695.29,695.48,700.35,885.04,674.6,681.03,747.64,894.55,867.59,853.55,806.77,637.46,676.1,674.91,764.07,642.48,611.06,610.99,651.5,673.02,617.83,595.69,640.98,717.95,714.04,690.6,645.37,532.36,598.67,565.96,738.36,690.5,614,614.99,685.03,818.46,503.25,850.21,723.32,801.04,786.81,590.55,667.25,597.88,839.66,616.07,488.01,619.88,814.46,522.48,904.52,560.39,752.82,552.09,719.71,685.62,781.15,640.98,724,816.02,379.98,665.95,819.96,700.94,895.82,622.81,911.75,956.95,723.98,712.83,683.57,603.47,796.83,854.4,739.68,873.5,771.27,685.02,579.11,733.33,742.53,715.14,566.3,703,675.02,815.92,690.58,976.02,906.28,832.22,911.8,1020.8,722.58,635.3,603.45,662.35,581.41,560.01,770.94,719.04,658.09,657.7,689.92,899.87
