Time,PIR_C104A,PIR_C104,PIR_C106,PIR_C106,PIR_C000,PIR_C101,PIR_C101,PIR_C101C,PIR_C103,PIR_C108,PIR_C110,PIR_C111,PIR_C201,PIR_C202,PIR_C203,PIR_C204,PIR_C205,PIR_C207,PIR_C911A,PIR_C911B,PIR_C912,CO2_C104A,CO2_C104B,CO2_C106A,CO2_C106,CO2_C000,CO2_C101,CO2_C101B,CO2_C101C,CO2_C103,CO2_C108,CO2_C110,CO2_C111,CO2_C201,CO2_C202,CO2_C203,CO2_C204,CO2_C205,CO2_C207,CO2_C911,CO2_C912,light,plug,devices,groundtruth
2018-05-16 12:46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,762.7767,638.8278,505.9829,634.9207,676.9231,589.9878,559.707,667.6434,548.939,576.201,662.0594,714.0415,500.6105,715.9951,659.8058,625.6178,631.967,591.9414,552.8694,721.856,5.16,1.33,24,13
2018-05-16 12:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,762.7767,638.8278,505.9829,634.9207,676.9231,589.9878,559.707,667.6434,548.939,576.201,662.0594,714.0415,500.6105,715.9951,659.8058,625.6178,631.967,591.9414,552.8694,721.856,5.16,1.28,24,14
2018-05-16 12:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,762.7767,638.8278,505.9829,634.9207,676.9231,589.9878,559.707,667.6434,548.939,576.201,662.0594,714.0415,500.6105,715.9951,659.8058,625.6178,631.967,591.9414,552.8694,721.856,4.92,1.07,23.5,16
2018-05-16 13:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,749.6947,640.7814,509.8901,677.8999,690.5983,612.9426,600.7326,667.6434,548.939,582.0618,660.1058,715.9951,496.7033,831.746,659.8058,643.6887,650.0378,602.4302,585.5922,721.856,5.35,1.09,24.5,15
2018-05-16 13:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,749.6947,640.7814,509.8901,677.8999,690.5983,612.9426,600.7326,667.6434,548.939,582.0618,660.1058,715.9951,496.7033,831.746,659.8058,643.6887,650.0378,602.4302,585.5922,721.856,5.35,1.09,24,14
2018-05-16 13:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,749.6947,640.7814,509.8901,677.8999,690.5983,612.9426,600.7326,702.8083,548.939,582.0618,660.1058,715.9951,496.7033,831.746,659.8058,643.6887,650.0378,602.4302,585.5922,737.9619,5.35,1.28,23,13
2018-05-16 13:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,772.6496,673.9797,498.6569,696.9475,703.7851,631.0134,602.6862,702.8083,548.939,597.2861,667.9202,730.6472,514.7741,795.6044,672.9927,660.7827,660.7827,619.7802,570.9402,737.9619,5.35,1.2,24,12
2018-05-16 13:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,772.6496,673.9797,498.6569,696.9475,703.7851,631.0134,602.6862,702.8083,548.939,597.2861,667.9202,730.6472,514.7741,795.6044,672.9927,660.7827,660.7827,619.7802,570.9402,737.9619,5.35,1.07,23.5,13
2018-05-16 13:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,772.6496,673.9797,498.6569,696.9475,703.7851,631.0134,602.6862,702.8083,548.939,597.2861,667.9202,730.6472,514.7741,795.6044,672.9927,660.7827,660.7827,619.7802,570.9402,737.9619,5.17,1.07,24,13
2018-05-16 13:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,771.6728,673.9927,511.8437,694.9939,715.9951,642.735,619.7802,702.8083,548.939,602.0862,667.9202,736.0195,518.6813,781.9291,678.8535,672.9927,669.5739,619.7802,568.0098,737.9619,4.92,1.23,25,14
2018-05-16 13:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,771.6728,673.9927,511.8437,694.9939,715.9951,642.735,619.7802,702.8083,548.939,602.0862,667.9202,736.0195,518.6813,781.9291,678.8535,672.9927,669.5739,619.7802,568.0098,737.9619,4.92,1.07,24.5,13
2018-05-16 13:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,771.6728,673.9927,511.8437,694.9939,715.9951,642.735,619.7802,719.9023,548.939,602.0862,667.9202,736.0195,518.6813,781.9291,678.8535,672.9927,669.5739,619.7802,568.0098,760.928,5.04,1.08,24,12
2018-05-16 13:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,786.8132,676.6671,504.0293,710.6227,729.6703,645.6655,621.7338,719.9023,548.939,617.2266,672.3159,770.696,532.8449,754.5787,683.9473,672.9927,675.9231,623.6874,589.011,760.928,5.04,1.22,24,11
2018-05-16 13:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,786.8132,676.6671,504.0293,710.6227,729.6703,645.6655,621.7338,719.9023,548.939,617.2266,672.3159,770.696,532.8449,754.5787,683.9473,672.9927,675.9231,623.6874,589.011,760.928,5.04,1.23,23.5,13
2018-05-16 13:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,786.8132,676.6671,504.0293,710.6227,729.6703,645.6655,621.7338,719.9023,548.939,617.2266,672.3159,770.696,532.8449,754.5787,683.9473,672.9927,675.9231,623.6874,589.011,760.928,4.92,1.08,24,14
2018-05-16 14:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,787.79,669.597,516.7277,723.8095,729.6703,648.5959,631.9902,719.9023,548.939,619.1802,677.6,775.7265,568.0098,848.84,711.5763,678.8535,675.9231,630.0366,592.9182,760.928,4.92,1.1,23.5,12
2018-05-16 14:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,787.79,669.597,516.7277,723.8095,729.6703,648.5959,631.9902,719.9023,548.939,619.1802,677.6,775.7265,568.0098,848.84,711.5763,678.8535,675.9231,630.0366,592.9182,760.928,4.92,1.2,22,15
2018-05-16 14:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.79,669.597,516.7277,723.8095,729.6703,648.5959,631.9902,732.4958,548.939,619.1802,677.6,775.7265,568.0098,848.84,711.5763,678.8535,675.9231,630.0366,592.9182,778.9988,4.91,1.1,24,15
2018-05-16 14:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,808.5959,682.7839,542.6129,717.9487,733.5775,656.8986,635.8975,732.4958,548.939,625.041,673.2837,758.9744,542.6129,778.9988,728.6703,682.7431,679.8303,628.5714,593.895,778.9988,4.92,1.1,25,15
2018-05-16 14:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,808.5959,682.7839,542.6129,717.9487,733.5775,656.8986,635.8975,732.4958,548.939,625.041,673.2837,758.9744,542.6129,778.9988,728.6703,682.7431,679.8303,628.5714,593.895,778.9988,5.1,1.24,24.5,15
2018-05-16 14:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,808.5959,682.7839,542.6129,717.9487,733.5775,656.8986,635.8975,732.4958,548.939,625.041,673.2837,758.9744,542.6129,778.9988,728.6703,682.7431,679.8303,628.5714,593.895,778.9988,5.09,1.21,25,14
2018-05-16 14:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,813.6752,684.5421,540.6594,727.7167,742.8571,664.7131,637.8511,732.4958,548.939,630.4135,685.0143,764.8351,539.6826,857.6313,723.7863,693.0171,689.5983,638.8278,601.7094,778.9988,5.1,1.09,25.5,14
2018-05-16 14:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,813.6752,684.5421,540.6594,727.7167,742.8571,664.7131,637.8511,732.4958,548.939,630.4135,685.0143,764.8351,539.6826,857.6313,723.7863,693.0171,689.5983,638.8278,601.7094,778.9988,5.09,1.23,25,15
2018-05-16 14:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,813.6752,684.5421,540.6594,727.7167,742.8571,664.7131,637.8511,738.9499,548.939,630.4135,685.0143,764.8351,539.6826,857.6313,723.7863,693.0171,689.5983,638.8278,601.7094,777.0452,5.09,1.17,25,14
2018-05-16 14:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,809.768,700.8547,527.9609,717.9487,750.6715,666.6666,636.8743,738.9499,548.939,642.1351,687.9447,764.8351,549.939,848.84,715.9719,701.8083,698.8779,639.8046,602.6862,777.0452,5.34,1.09,26,14
2018-05-16 14:51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,809.768,700.8547,527.9609,717.9487,750.6715,666.6666,636.8743,738.9499,548.939,642.1351,687.9447,764.8351,549.939,848.84,715.9719,701.8083,698.8779,639.8046,602.6862,777.0452,5.35,1.4,26,14
2018-05-16 14:56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,809.768,700.8547,527.9609,717.9487,750.6715,666.6666,636.8743,738.9499,548.939,642.1351,687.9447,764.8351,549.939,848.84,715.9719,701.8083,698.8779,639.8046,602.6862,777.0452,5.35,1.32,26,14
2018-05-16 15:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,796.5812,691.5751,523.5654,719.9023,748.718,661.7827,638.8278,738.9499,548.939,645.0655,699.1779,773.6264,556.7766,811.7216,704.7387,711.8835,703.7619,610.989,625.641,777.0452,5.23,1.23,25,15
2018-05-16 15:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,796.5812,691.5751,523.5654,719.9023,748.718,661.7827,638.8278,738.9499,548.939,645.0655,699.1779,773.6264,556.7766,811.7216,704.7387,711.8835,703.7619,610.989,625.641,777.0452,4.98,1.3,24.5,15
2018-05-16 15:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,796.5812,691.5751,523.5654,719.9023,748.718,661.7827,638.8278,742.8571,548.939,645.0655,699.1779,773.6264,556.7766,811.7216,704.7387,711.8835,703.7619,610.989,625.641,799.0232,4.98,1.08,24.5,12
2018-05-16 15:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,812.6985,691.5751,552.8694,726.7399,747.7411,664.7131,645.6655,742.8571,548.939,644.0887,704.0619,774.6031,555.7997,804.884,676.8999,700.8405,702.7851,631.9902,612.9426,799.0232,4.98,1.08,24.5,12
2018-05-16 15:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,812.6985,691.5751,552.8694,726.7399,747.7411,664.7131,645.6655,742.8571,548.939,644.0887,704.0619,774.6031,555.7997,804.884,676.8999,700.8405,702.7851,631.9902,612.9426,799.0232,4.98,1.32,23,12
2018-05-16 15:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,812.6985,691.5751,552.8694,726.7399,747.7411,664.7131,645.6655,742.8571,548.939,644.0887,704.0619,774.6031,555.7997,804.884,676.8999,700.8405,702.7851,631.9902,612.9426,799.0232,4.98,1.07,22.5,11
2018-05-16 15:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,807.7113,693.0403,594.8718,723.8095,752.6251,662.7595,645.6655,742.8571,548.939,650.4379,713.3415,774.6031,556.7766,790.7204,681.7839,706.6923,702.949,652.0146,617.8266,799.0232,4.98,1.21,22.3333,11
2018-05-16 15:36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,807.7113,693.0403,594.8718,723.8095,752.6251,662.7595,645.6655,742.8571,548.939,650.4379,713.3415,774.6031,556.7766,790.7204,681.7839,706.6923,702.949,652.0146,617.8266,799.0232,4.97,1.26,22,11
2018-05-16 15:41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,807.7113,693.0403,594.8718,723.8095,752.6251,662.7595,645.6655,747.7411,548.939,650.4379,713.3415,774.6031,556.7766,790.7204,681.7839,706.6923,702.949,652.0146,617.8266,788.1417,4.97,1.06,20,10
2018-05-16 15:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,795.6044,695.9707,552.8694,720.4884,748.718,658.8522,644.6887,747.7411,548.939,647.9959,711.8763,777.0452,555.7997,795.6044,695.9475,695.9475,705.7155,657.8754,610.0122,788.1417,4.98,1.06,20.5,10
2018-05-16 15:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,795.6044,695.9707,552.8694,720.4884,748.718,658.8522,644.6887,747.7411,548.939,647.9959,711.8763,777.0452,555.7997,795.6044,695.9475,695.9475,705.7155,657.8754,610.0122,788.1417,4.98,1.17,19,9
2018-05-16 15:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,795.6044,695.9707,552.8694,720.4884,748.718,658.8522,644.6887,747.7411,548.939,647.9959,711.8763,777.0452,555.7997,795.6044,695.9475,695.9475,705.7155,657.8754,610.0122,788.1417,4.98,1.09,17,11
2018-05-16 16:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,805.8608,694.0171,527.9609,727.7167,752.6251,663.7363,644.6887,747.7411,548.939,652.2866,704.0619,777.0452,552.8694,774.6031,680.8071,698.9315,703.7619,658.8522,615.873,788.1417,4.98,1.18,17,10
2018-05-16 16:06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,805.8608,694.0171,527.9609,727.7167,752.6251,663.7363,644.6887,747.7411,548.939,652.2866,704.0619,777.0452,552.8694,774.6031,680.8071,698.9315,703.7619,658.8522,615.873,788.1417,4.98,1.17,17,10
2018-05-16 16:11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,805.8608,694.0171,527.9609,727.7167,752.6251,663.7363,644.6887,749.6947,548.939,652.2866,704.0619,777.0452,552.8694,774.6031,680.8071,698.9315,703.7619,658.8522,615.873,774.6031,4.98,1.17,17.5,8
2018-05-16 16:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,789.7436,680.4786,562.6374,712.5763,757.0208,672.0391,647.6191,749.6947,548.939,646.0423,707.9691,769.7192,552.8694,763.8583,690.5751,702.7851,699.8547,647.6191,607.5702,774.6031,4.98,1.25,18,8
2018-05-16 16:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.7436,680.4786,562.6374,712.5763,757.0208,672.0391,647.6191,749.6947,548.939,646.0423,707.9691,769.7192,552.8694,763.8583,690.5751,702.7851,699.8547,647.6191,607.5702,774.6031,4.98,1.07,18,7
2018-05-16 16:26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,789.7436,680.4786,562.6374,712.5763,757.0208,672.0391,647.6191,749.6947,548.939,646.0423,707.9691,769.7192,552.8694,763.8583,690.5751,702.7851,699.8547,647.6191,607.5702,774.6031,4.98,1.21,17.5,7
2018-05-16 16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,772.6496,664.7131,562.6374,725.7631,772.6496,666.6666,643.7119,749.6947,548.939,647.0191,705.0387,770.696,552.8694,763.8583,693.0611,698.8779,703.7619,651.0114,606.5934,774.6031,4.98,1.39,17,7
2018-05-16 16:36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,772.6496,664.7131,562.6374,725.7631,772.6496,666.6666,643.7119,749.6947,548.939,647.0191,705.0387,770.696,552.8694,763.8583,693.0611,698.8779,703.7619,651.0114,606.5934,774.6031,4.99,1.1,17,6
2018-05-16 16:41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,772.6496,664.7131,562.6374,725.7631,772.6496,666.6666,643.7119,743.8339,548.939,647.0191,705.0387,770.696,552.8694,763.8583,693.0611,698.8779,703.7619,651.0114,606.5934,782.4058,4.99,1.19,17.5,6
2018-05-16 16:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,782.9059,667.6322,533.8217,715.9951,769.7192,664.7131,643.7119,743.8339,548.939,639.2047,706.1204,779.9756,557.7534,766.7888,704.7387,701.8083,706.6923,630.0366,612.9426,782.4058,4.98,1.05,17.5,7
2018-05-16 16:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,782.9059,667.6322,533.8217,715.9951,769.7192,664.7131,643.7119,743.8339,548.939,639.2047,706.1204,779.9756,557.7534,766.7888,704.7387,701.8083,706.6923,630.0366,612.9426,782.4058,4.99,1.17,18,7
2018-05-16 16:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,782.9059,667.6322,533.8217,715.9951,769.7192,664.7131,643.7119,743.8339,548.939,639.2047,706.1204,779.9756,557.7534,766.7888,704.7387,701.8083,706.6923,630.0366,612.9426,782.4058,4.99,1.05,18.5,8
2018-05-16 17:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,772.6496,669.597,552.8694,726.7399,757.0208,667.6434,649.5726,743.8339,548.939,644.0711,703.0851,788.7668,555.7997,828.8157,692.0403,694.9707,705.7155,633.9438,618.8034,782.4058,4.99,1.22,18,8
2018-05-16 17:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,772.6496,669.597,552.8694,726.7399,757.0208,667.6434,649.5726,743.8339,548.939,644.0711,703.0851,788.7668,555.7997,828.8157,692.0403,694.9707,705.7155,633.9438,618.8034,782.4058,4.99,1.18,18.5,8
2018-05-16 17:11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,772.6496,669.597,552.8694,726.7399,757.0208,667.6434,649.5726,741.8803,548.939,644.0711,703.0851,788.7668,555.7997,828.8157,692.0403,694.9707,705.7155,633.9438,618.8034,768.7424,4.99,1.18,19.5,10
2018-05-16 17:16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,787.79,661.3826,516.7277,722.8327,754.5787,667.6434,640.7814,741.8803,548.939,646.0423,697.2242,775.58,555.7997,775.58,686.504,694.9707,704.0179,619.7802,617.8266,768.7424,4.98,1.26,20,10
2018-05-16 17:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,787.79,661.3826,516.7277,722.8327,754.5787,667.6434,640.7814,741.8803,548.939,646.0423,697.2242,775.58,555.7997,775.58,686.504,694.9707,704.0179,619.7802,617.8266,768.7424,4.8,1.03,20,9
2018-05-16 17:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,787.79,661.3826,516.7277,722.8327,754.5787,667.6434,640.7814,741.8803,548.939,646.0423,697.2242,775.58,555.7997,775.58,686.504,694.9707,704.0179,619.7802,617.8266,768.7424,4.8,1.06,19,9
2018-05-16 17:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,780.9523,666.6392,495.7265,720.8792,757.0208,667.6434,643.7119,741.8803,548.939,638.2278,694.2939,761.9048,546.0317,753.6019,659.8148,699.8547,694.9707,624.6642,600.7326,768.7424,4.81,1.12,18,9
2018-05-16 17:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,780.9523,666.6392,495.7265,720.8792,757.0208,667.6434,643.7119,741.8803,548.939,638.2278,694.2939,761.9048,546.0317,753.6019,659.8148,699.8547,694.9707,624.6642,600.7326,768.7424,4.81,1.29,16.5,8
2018-05-16 17:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,780.9523,666.6392,495.7265,720.8792,757.0208,667.6434,643.7119,745.7875,548.939,638.2278,694.2939,761.9048,546.0317,753.6019,659.8148,699.8547,694.9707,624.6642,600.7326,764.8351,4.81,1.14,15,5
2018-05-16 17:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,785.8364,666.6666,488.0098,722.8327,757.0208,666.6666,642.735,745.7875,548.939,626.9946,701.1315,754.5787,535.7753,749.6947,662.7363,689.5983,684.7143,641.7582,584.6154,764.8351,4.81,1.02,13,6
2018-05-16 17:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,785.8364,666.6666,488.0098,722.8327,757.0208,666.6666,642.735,745.7875,548.939,626.9946,701.1315,754.5787,535.7753,749.6947,662.7363,689.5983,684.7143,641.7582,584.6154,764.8351,4.57,1.02,12.6667,3
2018-05-16 17:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,785.8364,666.6666,488.0098,722.8327,757.0208,666.6666,642.735,745.7875,548.939,626.9946,701.1315,754.5787,535.7753,749.6947,662.7363,689.5983,684.7143,641.7582,584.6154,764.8351,4.57,1.08,12,3
2018-05-16 18:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,778.9988,673.9927,492.7961,743.8339,758.9744,672.0391,648.5959,745.7875,548.939,631.3903,686.9679,745.7875,533.8217,750.6715,645.6423,682.7607,685.6911,635.8975,576.801,764.8351,4.57,1.27,10,3
2018-05-16 18:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,778.9988,673.9927,492.7961,743.8339,758.9744,672.0391,648.5959,745.7875,548.939,631.3903,686.9679,745.7875,533.8217,750.6715,645.6423,682.7607,685.6911,635.8975,576.801,764.8351,4.64,1.13,9.5,3
2018-05-16 18:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,778.9988,673.9927,492.7961,743.8339,758.9744,672.0391,648.5959,745.7875,548.939,631.3903,686.9679,745.7875,533.8217,750.6715,645.6423,682.7607,685.6911,635.8975,576.801,736.0195,4.64,1.1,9,3
2018-05-16 18:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,787.79,663.7363,514.7741,728.6935,763.8583,672.0391,652.0146,745.7875,548.939,623.0875,688.9215,733.5775,533.8217,749.6947,653.7812,680.8071,682.7607,631.9902,583.6385,736.0195,4.82,1.39,9,2
2018-05-16 18:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,787.79,663.7363,514.7741,728.6935,763.8583,672.0391,652.0146,745.7875,548.939,623.0875,688.9215,733.5775,533.8217,749.6947,653.7812,680.8071,682.7607,631.9902,583.6385,736.0195,4.64,1.37,9,2
2018-05-16 18:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,787.79,663.7363,514.7741,728.6935,763.8583,672.0391,652.0146,745.7875,548.939,623.0875,688.9215,733.5775,533.8217,749.6947,653.7812,680.8071,682.7607,631.9902,583.6385,736.0195,4.63,1.56,8.5,3
2018-05-16 18:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,789.7436,670.5464,525.0305,733.5775,761.9048,673.0159,652.8938,745.7875,548.939,622.1107,689.8983,730.6472,530.8913,726.7399,659.8058,672.9927,683.7234,624.6642,573.8705,736.0195,4.63,1.43,8.5,3
2018-05-16 18:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,789.7436,670.5464,525.0305,733.5775,761.9048,673.0159,652.8938,745.7875,548.939,622.1107,689.8983,730.6472,530.8913,726.7399,659.8058,672.9927,683.7234,624.6642,573.8705,736.0195,4.58,1.39,9,3
2018-05-16 18:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,789.7436,670.5464,525.0305,733.5775,761.9048,673.0159,652.8938,757.9976,548.939,622.1107,689.8983,730.6472,530.8913,726.7399,659.8058,672.9927,683.7234,624.6642,573.8705,761.6487,3.16,1.51,9,2
2018-05-16 18:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,802.9305,675.9463,538.7057,747.7411,763.8583,679.8535,656.8986,757.9976,548.939,622.1107,675.2463,736.0195,532.8449,733.5775,651.9915,683.7375,678.8535,624.6642,584.6154,761.6487,3.16,1.37,9,4
2018-05-16 18:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,802.9305,675.9463,538.7057,747.7411,763.8583,679.8535,656.8986,757.9976,548.939,622.1107,675.2463,736.0195,532.8449,733.5775,651.9915,683.7375,678.8535,624.6642,584.6154,761.6487,3.33,1.51,9,2
2018-05-16 18:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,802.9305,675.9463,538.7057,747.7411,763.8583,679.8535,656.8986,757.9976,548.939,622.1107,675.2463,736.0195,532.8449,733.5775,651.9915,683.7375,678.8535,624.6642,584.6154,761.6487,3.62,0.97,8,2
2018-05-16 19:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,786.5571,676.9231,530.8913,746.7643,771.6728,685.7143,661.7827,757.9976,548.939,624.0642,684.0375,741.8803,530.8913,761.9048,646.6191,685.6799,681.7839,600.7326,590.9646,761.6487,3.61,0.97,8,2
2018-05-16 19:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,786.5571,676.9231,530.8913,746.7643,771.6728,685.7143,661.7827,757.9976,548.939,624.0642,684.0375,741.8803,530.8913,761.9048,646.6191,685.6799,681.7839,600.7326,590.9646,761.6487,4.81,1.02,8,2
2018-05-16 19:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,786.5571,676.9231,530.8913,746.7643,771.6728,685.7143,661.7827,759.9512,548.939,624.0642,684.0375,741.8803,530.8913,761.9048,646.6191,685.6799,681.7839,600.7326,590.9646,751.6483,4.82,1.1,8,1
2018-05-16 19:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,778.0309,675.9463,505.9829,740.9035,768.7424,677.8999,659.829,759.9512,548.939,620.157,682.0839,725.7631,527.9609,769.7192,653.0026,680.8071,679.8303,585.5922,589.011,751.6483,4.81,1.14,8,1
2018-05-16 19:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,778.0309,675.9463,505.9829,740.9035,768.7424,677.8999,659.829,759.9512,548.939,620.157,682.0839,725.7631,527.9609,769.7192,653.0026,680.8071,679.8303,585.5922,589.011,751.6483,4.81,0.98,7.5,1
2018-05-16 19:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,778.0309,675.9463,505.9829,740.9035,768.7424,677.8999,659.829,759.9512,548.939,620.157,682.0839,725.7631,527.9609,769.7192,653.0026,680.8071,679.8303,585.5922,589.011,751.6483,4.8,1.03,6.5,0
2018-05-16 19:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,778.9988,673.9927,500.6105,736.9963,771.663,668.6202,648.5959,759.9512,548.939,618.2034,677.1999,751.6483,526.0073,775.58,645.6423,673.1975,682.7607,571.917,576.801,751.6483,4.79,0.99,6,0
2018-05-16 19:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,778.9988,673.9927,500.6105,736.9963,771.663,668.6202,648.5959,759.9512,548.939,618.2034,677.1999,751.6483,526.0073,775.58,645.6423,673.1975,682.7607,571.917,576.801,751.6483,4.37,1.02,5.5,0
