Time,PIR_A105,PIR_A001,PIR_A105A,PIR_A107,PIR_A108,PIR_A109,PIR_A000,PIR_A101,PIR_A103,PIR_A201,PIR_A202,PIR_A203,PIR_A110,PIR_A111,PIR_A112,PIR_A204,PIR_A205,PIR_A206,PIR_A208,PIR_A209,PIR_A003,PIR_A210,PIR_A212,PIR_A911,PIR_A912,PIR_A911,CO2_A105,CO2_A101,CO2_A105A,CO2_A107 ,CO2_A108,CO2_A109,CO2_A000,CO2_A101,CO2_A103,CO2_A201,CO2_A202,CO2_A203,CO2_A110,CO2_A111,CO2_A112,CO2_A204,CO2_A208,CO2_A205,CO2_A206,CO2_A207,CO2_A209,CO2_A003,CO2_A212,CO2_A210,CO2_A912,CO2_A911,light,plug,devices,groundtruth
2018-03-03 7:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,536.7521,433.6996,586.569,526.0073,507.9365,430.7693,529.9146,589.011,579.4314,499.6337,405.8608,505.0061,447.8633,448.2401,690.5983,453.7241,564.591,450.7936,497.6801,558.7302,640.7814,520.6349,481.5629,576.801,379.9756,488.7578,4.51,0.12,4,2
2018-03-03 7:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,530.8913,434.6765,583.6385,532.8449,507.9365,435.6533,527.9609,596.1047,577.4778,500.6105,405.8608,501.5873,453.7241,449.2344,683.7607,454.7009,570.9402,448.8401,492.7961,561.6606,639.8046,522.5886,484.9817,574.8474,379.9756,488.7578,4.51,0.18,4,2
2018-03-03 7:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,530.8913,434.6765,583.6385,532.8449,507.9365,435.6533,527.9609,596.1047,577.4778,500.6105,405.8608,501.5873,453.7241,449.2344,683.7607,454.7009,570.9402,448.8401,492.7961,561.6606,639.8046,522.5886,484.9817,574.8474,379.9756,490.8425,4.51,0.17,4,2
2018-03-03 7:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,530.8913,434.6765,583.6385,532.8449,507.9365,435.6533,527.9609,596.1047,577.4778,500.6105,405.8608,501.5873,453.7241,449.2344,683.7607,454.7009,570.9402,448.8401,492.7961,561.6606,639.8046,522.5886,484.9817,574.8474,379.9756,490.8425,4.5,0.17,5,2
2018-03-03 8:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,531.8681,434.6765,584.6154,531.8681,508.9133,438.5836,538.7057,594.8542,579.4314,496.7033,407.8144,502.5641,456.6544,456.0544,689.6215,453.7241,564.591,451.7704,502.5641,562.6374,641.7582,518.6813,479.6093,574.8474,379.9756,490.8425,4.57,0.17,5,2
2018-03-03 8:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,531.8681,434.6765,584.6154,531.8681,508.9133,438.5836,538.7057,594.8542,579.4314,496.7033,407.8144,502.5641,456.6544,456.0544,689.6215,453.7241,564.591,451.7704,502.5641,562.6374,641.7582,518.6813,479.6093,574.8474,379.9756,490.8425,4.58,0.17,5,2
2018-03-03 8:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,531.8681,434.6765,584.6154,531.8681,508.9133,438.5836,538.7057,594.8542,579.4314,496.7033,407.8144,502.5641,456.6544,456.0544,689.6215,453.7241,564.591,451.7704,502.5641,562.6374,641.7582,518.6813,479.6093,574.8474,379.9756,490.8425,4.59,0.17,5,2
2018-03-03 8:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,534.7985,434.6765,581.685,531.8681,508.9133,433.6996,535.7753,601.7094,582.3618,499.6337,411.7216,500.6105,450.7936,448.2401,688.6447,448.8401,571.917,448.8401,499.6337,557.7534,639.8046,521.6118,478.6325,574.8474,379.9756,490.8425,4.52,0.17,5,2
2018-03-03 8:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,534.7985,434.6765,581.685,531.8681,508.9133,433.6996,535.7753,601.7094,582.3618,499.6337,411.7216,500.6105,450.7936,448.2401,688.6447,448.8401,571.917,448.8401,499.6337,557.7534,639.8046,521.6118,478.6325,574.8474,379.9756,489.8657,4.56,0.17,5,2
2018-03-03 8:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,534.7985,434.6765,581.685,531.8681,508.9133,433.6996,535.7753,601.7094,582.3618,499.6337,411.7216,500.6105,450.7936,448.2401,688.6447,448.8401,571.917,448.8401,499.6337,557.7534,639.8046,521.6118,478.6325,574.8474,379.9756,489.8657,4.58,0.17,5,2
2018-03-03 8:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,435.6533,581.685,531.8681,510.8669,435.6533,532.8449,600.7326,582.3618,496.7033,411.7216,504.0293,460.5616,452.1472,688.6447,457.6313,563.6142,452.7473,500.6105,562.6374,641.7582,520.6349,486.9353,575.8242,379.9756,489.8657,4.48,0.17,5,2
2018-03-03 8:36,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,435.6533,581.685,531.8681,510.8669,435.6533,532.8449,600.7326,582.3618,496.7033,411.7216,504.0293,460.5616,452.1472,688.6447,457.6313,563.6142,452.7473,500.6105,562.6374,641.7582,520.6349,486.9353,575.8242,379.9756,489.8657,4.58,0.29,5,2
2018-03-03 8:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,435.6533,581.685,531.8681,510.8669,435.6533,532.8449,600.7326,582.3618,496.7033,411.7216,504.0293,460.5616,452.1472,688.6447,457.6313,563.6142,452.7473,500.6105,562.6374,641.7582,520.6349,486.9353,575.8242,379.9756,489.8657,4.48,0.17,6,2
2018-03-03 8:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,532.8449,436.6301,581.685,536.7521,510.8669,434.6765,531.8681,603.663,605.3167,498.6569,408.7912,502.5641,451.7704,453.1241,685.0717,456.6544,570.9402,447.8633,505.0061,558.7302,647.6191,522.5886,489.768,575.8242,379.9756,489.8657,4.53,0.17,6,2
2018-03-03 8:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,532.8449,436.6301,581.685,536.7521,510.8669,434.6765,531.8681,603.663,605.3167,498.6569,408.7912,502.5641,451.7704,453.1241,685.0717,456.6544,570.9402,447.8633,505.0061,558.7302,647.6191,522.5886,489.768,575.8242,379.9756,489.8657,4.59,0.17,5,2
2018-03-03 8:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,532.8449,436.6301,581.685,536.7521,510.8669,434.6765,531.8681,603.663,605.3167,498.6569,408.7912,502.5641,451.7704,453.1241,685.0717,456.6544,570.9402,447.8633,505.0061,558.7302,647.6191,522.5886,489.768,575.8242,379.9756,489.8657,4.64,0.17,5,2
2018-03-03 9:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,531.8681,441.0256,576.801,540.6594,513.7973,435.6533,538.7057,605.6166,598.479,498.6569,409.768,510.8669,459.5849,454.1009,689.6215,454.7009,576.801,458.6081,509.8901,569.9634,651.0378,526.9841,489.8657,578.7546,379.9756,489.8657,4.53,0.17,5,2
2018-03-03 9:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,531.8681,441.0256,576.801,540.6594,513.7973,435.6533,538.7057,605.6166,598.479,498.6569,409.768,510.8669,459.5849,454.1009,689.6215,454.7009,576.801,458.6081,509.8901,569.9634,651.0378,526.9841,489.8657,578.7546,379.9756,489.8657,4.68,0.47,5,2
2018-03-03 9:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,531.8681,441.0256,576.801,540.6594,513.7973,435.6533,538.7057,605.6166,598.479,498.6569,409.768,510.8669,459.5849,454.1009,689.6215,454.7009,576.801,458.6081,509.8901,569.9634,651.0378,526.9841,489.8657,578.7546,379.9756,489.8657,4.6,0.47,5,2
2018-03-03 9:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,450.7936,565.5678,540.6594,514.7741,436.6301,543.5897,603.663,588.711,502.5787,410.7448,511.8437,462.0269,461.4269,695.9707,463.0037,578.7546,457.6313,508.9133,568.0098,649.5726,529.9146,491.8193,578.7546,379.9756,489.8657,4.66,0.58,5,2
2018-03-03 9:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,450.7936,565.5678,540.6594,514.7741,436.6301,543.5897,603.663,588.711,502.5787,410.7448,511.8437,462.0269,461.4269,695.9707,463.0037,578.7546,457.6313,508.9133,568.0098,649.5726,529.9146,491.8193,578.7546,379.9756,515.7509,4.68,0.58,5,2
2018-03-03 9:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,450.7936,565.5678,540.6594,514.7741,436.6301,543.5897,603.663,588.711,502.5787,410.7448,511.8437,462.0269,461.4269,695.9707,463.0037,578.7546,457.6313,508.9133,568.0098,649.5726,529.9146,491.8193,578.7546,379.9756,515.7509,4.72,0.58,5,5
2018-03-03 9:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,535.7656,448.8401,574.8474,530.8913,514.7741,442.0024,558.7302,603.663,586.5148,506.9597,412.6984,509.8901,456.6544,456.1593,694.9939,458.6081,576.801,462.0269,510.8669,574.8474,646.6423,527.9609,661.7827,580.7082,379.9756,515.7509,4.79,0.67,7,5
2018-03-03 9:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,535.7656,448.8401,574.8474,530.8913,514.7741,442.0024,558.7302,603.663,586.5148,506.9597,412.6984,509.8901,456.6544,456.1593,694.9939,458.6081,576.801,462.0269,510.8669,574.8474,646.6423,527.9609,661.7827,580.7082,379.9756,515.7509,4.83,0.67,7,5
2018-03-03 9:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,535.7656,448.8401,574.8474,530.8913,514.7741,442.0024,558.7302,603.663,586.5148,506.9597,412.6984,509.8901,456.6544,456.1593,694.9939,458.6081,576.801,462.0269,510.8669,574.8474,646.6423,527.9609,661.7827,580.7082,379.9756,515.7509,4.91,0.67,5,5
2018-03-03 9:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,447.8633,568.9866,537.7289,512.8206,442.9792,553.8462,601.7094,588.711,506.9597,415.6288,510.8669,464.9573,459.9616,702.7244,466.9109,574.8474,460.5616,508.9133,567.033,648.5959,526.9841,572.8937,583.6385,379.9756,515.7509,4.79,0.67,4,5
2018-03-03 9:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,447.8633,568.9866,537.7289,512.8206,442.9792,553.8462,601.7094,588.711,506.9597,415.6288,510.8669,464.9573,459.9616,702.7244,466.9109,574.8474,460.5616,508.9133,567.033,648.5959,526.9841,572.8937,583.6385,379.9756,533.8217,4.79,0.67,6,5
2018-03-03 9:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,447.8633,568.9866,537.7289,512.8206,442.9792,553.8462,601.7094,588.711,506.9597,415.6288,510.8669,464.9573,459.9616,702.7244,466.9109,574.8474,460.5616,508.9133,567.033,648.5959,526.9841,572.8937,583.6385,379.9756,533.8217,4.84,0.67,7,4
2018-03-03 10:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,443.9561,568.0098,535.7753,515.7509,437.6069,557.7534,611.9658,588.711,502.5641,416.6056,512.8206,468.8645,461.4269,697.9067,463.9903,577.7778,462.0269,509.8901,570.9402,648.5959,529.9146,534.7985,581.685,379.9756,533.8217,4.78,0.67,7,4
2018-03-03 10:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,443.9561,568.0098,535.7753,515.7509,437.6069,557.7534,611.9658,588.711,502.5641,416.6056,512.8206,468.8645,461.4269,697.9067,463.9903,577.7778,462.0269,509.8901,570.9402,648.5959,529.9146,534.7985,581.685,379.9756,533.8217,4.74,0.67,7,5
2018-03-03 10:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,443.9561,568.0098,535.7753,515.7509,437.6069,557.7534,611.9658,588.711,502.5641,416.6056,512.8206,468.8645,461.4269,697.9067,463.9903,577.7778,462.0269,509.8901,570.9402,648.5959,529.9146,534.7985,581.685,379.9756,533.8217,4.09,0.67,8,5
2018-03-03 10:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,528.9377,447.8633,577.7778,533.8217,515.7509,438.5836,553.8462,610.0122,589.6878,505.9829,421.0013,512.8206,458.6081,462.4037,703.7851,458.6081,578.7546,459.5849,512.8108,571.917,652.9915,529.9146,567.033,583.6385,379.9756,533.8217,4.26,0.67,8,5
2018-03-03 10:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,528.9377,447.8633,577.7778,533.8217,515.7509,438.5836,553.8462,610.0122,589.6878,505.9829,421.0013,512.8206,458.6081,462.4037,703.7851,458.6081,578.7546,459.5849,512.8108,571.917,652.9915,529.9146,567.033,583.6385,379.9756,526.9841,4.21,0.67,8,5
2018-03-03 10:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,528.9377,447.8633,577.7778,533.8217,515.7509,438.5836,553.8462,610.0122,589.6878,505.9829,421.0013,512.8206,458.6081,462.4037,703.7851,458.6081,578.7546,459.5849,512.8108,571.917,652.9915,529.9146,567.033,583.6385,379.9756,526.9841,4.19,0.66,8,5
2018-03-03 10:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,446.8864,586.7656,529.9146,514.7741,428.8156,552.8694,605.6166,588.711,505.0061,417.5824,512.8206,464.9573,463.3805,707.6923,467.8877,582.6617,460.5616,513.7973,569.9634,652.0146,536.7521,563.6142,584.6154,379.9756,526.9841,4.86,0.67,8,5
2018-03-03 10:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,446.8864,586.7656,529.9146,514.7741,428.8156,552.8694,605.6166,588.711,505.0061,417.5824,512.8206,464.9573,463.3805,707.6923,467.8877,582.6617,460.5616,513.7973,569.9634,652.0146,536.7521,563.6142,584.6154,379.9756,526.9841,4.83,0.66,8,5
2018-03-03 10:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,446.8864,586.7656,529.9146,514.7741,428.8156,552.8694,605.6166,588.711,505.0061,417.5824,512.8206,464.9573,463.3805,707.6923,467.8877,582.6617,460.5616,513.7973,569.9634,652.0146,536.7521,563.6142,584.6154,379.9756,526.9841,4.73,0.66,8,4
2018-03-03 10:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,531.8681,445.9096,575.8242,525.0305,514.7741,438.5836,556.7766,609.0354,584.3154,505.9829,423.9316,512.8206,462.0269,466.3109,700.9218,467.8877,580.7082,460.5616,515.7509,577.7778,652.9915,534.7985,557.7534,586.569,379.9756,526.9841,4.83,0.67,8,4
2018-03-03 10:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,531.8681,445.9096,575.8242,525.0305,514.7741,438.5836,556.7766,609.0354,584.3154,505.9829,423.9316,512.8206,462.0269,466.3109,700.9218,467.8877,580.7082,460.5616,515.7509,577.7778,652.9915,534.7985,557.7534,586.569,379.9756,540.6594,4.76,0.66,7,5
2018-03-03 10:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,531.8681,445.9096,575.8242,525.0305,514.7741,438.5836,556.7766,609.0354,584.3154,505.9829,423.9316,512.8206,462.0269,466.3109,700.9218,467.8877,580.7082,460.5616,515.7509,577.7778,652.9915,534.7985,557.7534,586.569,379.9756,540.6594,4.73,0.67,8,5
2018-03-03 11:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,533.8217,445.9096,582.6617,529.9146,509.8901,438.5836,576.8107,599.7558,589.6878,510.8669,421.0013,516.7277,471.7949,459.9616,695.9707,463.9805,580.7082,463.9805,513.7973,578.7546,651.0378,536.7521,610.989,589.011,379.9756,540.6594,4.82,0.67,8,7
2018-03-03 11:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,445.9096,582.6617,529.9146,509.8901,438.5836,576.8107,599.7558,589.6878,510.8669,421.0013,516.7277,471.7949,459.9616,695.9707,463.9805,580.7082,463.9805,513.7973,578.7546,651.0378,536.7521,610.989,589.011,379.9756,540.6594,4.88,0.67,10,7
2018-03-03 11:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,445.9096,582.6617,529.9146,509.8901,438.5836,576.8107,599.7558,589.6878,510.8669,421.0013,516.7277,471.7949,459.9616,695.9707,463.9805,580.7082,463.9805,513.7973,578.7546,651.0378,536.7521,610.989,589.011,379.9756,540.6594,4.79,0.67,12,6
2018-03-03 11:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,532.8449,444.9328,574.3707,529.9146,510.8669,437.6069,565.5678,598.779,617.5266,512.8206,423.9316,517.7045,474.7253,468.2645,707.6923,467.8877,580.7082,470.8181,512.8206,573.8705,653.9683,543.5897,564.591,589.011,379.9756,540.6594,4.79,0.67,12,6
2018-03-03 11:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,532.8449,444.9328,574.3707,529.9146,510.8669,437.6069,565.5678,598.779,617.5266,512.8206,423.9316,517.7045,474.7253,468.2645,707.6923,467.8877,580.7082,470.8181,512.8206,573.8705,653.9683,543.5897,564.591,589.011,379.9756,532.8792,4.79,0.66,13,8
2018-03-03 11:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,532.8449,444.9328,574.3707,529.9146,510.8669,437.6069,565.5678,598.779,617.5266,512.8206,423.9316,517.7045,474.7253,468.2645,707.6923,467.8877,580.7082,470.8181,512.8206,573.8705,653.9683,543.5897,564.591,589.011,379.9756,532.8792,4.84,0.76,14,9
2018-03-03 11:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,534.7985,449.8168,577.7778,537.7289,512.8206,438.5836,567.033,604.6398,613.6194,509.8901,427.8388,521.6118,476.6789,514.1741,769.6472,471.7949,578.7546,466.9109,516.7277,575.8242,656.8986,538.7057,590.9646,589.9878,379.9756,532.8792,4.87,0.76,15,9
2018-03-03 11:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,534.7985,449.8168,577.7778,537.7289,512.8206,438.5836,567.033,604.6398,613.6194,509.8901,427.8388,521.6118,476.6789,514.1741,769.6472,471.7949,578.7546,466.9109,516.7277,575.8242,656.8986,538.7057,590.9646,589.9878,379.9756,532.8792,4.75,0.65,15,8
2018-03-03 11:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,534.7985,449.8168,577.7778,537.7289,512.8206,438.5836,567.033,604.6398,613.6194,509.8901,427.8388,521.6118,476.6789,514.1741,769.6472,471.7949,578.7546,466.9109,516.7277,575.8242,656.8986,538.7057,590.9646,589.9878,379.9756,532.8792,4.79,0.65,14,8
2018-03-03 11:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,536.7521,453.7241,578.7546,537.7289,514.7741,439.5605,570.9402,602.6862,605.3167,512.8206,429.7924,527.9609,476.6789,507.3365,803.9072,472.7717,591.9414,473.7485,526.0073,574.8474,659.829,544.5665,588.0342,595.8486,379.9756,532.8792,4.9,0.74,14,8
2018-03-03 11:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,536.7521,453.7241,578.7546,537.7289,514.7741,439.5605,570.9402,602.6862,605.3167,512.8206,429.7924,527.9609,476.6789,507.3365,803.9072,472.7717,591.9414,473.7485,526.0073,574.8474,659.829,544.5665,588.0342,595.8486,379.9756,554.823,4.96,0.75,13,9
2018-03-03 11:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,536.7521,453.7241,578.7546,537.7289,514.7741,439.5605,570.9402,602.6862,605.3167,512.8206,429.7924,527.9609,476.6789,507.3365,803.9072,472.7717,591.9414,473.7485,526.0073,574.8474,659.829,544.5665,588.0342,595.8486,379.9756,554.823,4.86,0.75,13,9
2018-03-03 12:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,452.7473,577.7778,541.6361,512.8206,448.8401,589.011,606.5934,593.595,514.7741,430.7693,526.0073,477.6557,507.6882,811.7216,474.7253,597.7924,471.7949,521.6118,580.7082,665.6899,548.9622,547.0085,597.8022,379.9756,554.823,4.88,0.75,14,9
2018-03-03 12:06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,452.7473,577.7778,541.6361,512.8206,448.8401,589.011,606.5934,593.595,514.7741,430.7693,526.0073,477.6557,507.6882,811.7216,474.7253,597.7924,471.7949,521.6118,580.7082,665.6899,548.9622,547.0085,597.8022,379.9756,554.823,4.87,0.75,14,10
2018-03-03 12:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,452.7473,577.7778,541.6361,512.8206,448.8401,589.011,606.5934,593.595,514.7741,430.7693,526.0073,477.6557,507.6882,811.7216,474.7253,597.7924,471.7949,521.6118,580.7082,665.6899,548.9622,547.0085,597.8022,379.9756,554.823,4.84,0.75,13,11
2018-03-03 12:16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,528.9377,452.7473,582.6617,536.7521,515.7509,481.5629,585.5922,605.6166,595.5486,520.6349,429.7924,528.9377,483.0281,535.1754,782.5543,478.6325,597.8022,474.7253,521.6118,585.5922,663.7363,549.939,581.685,593.895,379.9756,554.823,4.74,0.75,15,13
2018-03-03 12:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,528.9377,452.7473,582.6617,536.7521,515.7509,481.5629,585.5922,605.6166,595.5486,520.6349,429.7924,528.9377,483.0281,535.1754,782.5543,478.6325,597.8022,474.7253,521.6118,585.5922,663.7363,549.939,581.685,593.895,379.9756,561.6606,4.79,0.75,17,11
2018-03-03 12:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,528.9377,452.7473,582.6617,536.7521,515.7509,481.5629,585.5922,605.6166,595.5486,520.6349,429.7924,528.9377,483.0281,535.1754,782.5543,478.6325,597.8022,474.7253,521.6118,585.5922,663.7363,549.939,581.685,593.895,379.9756,561.6606,4.77,0.75,15,11
2018-03-03 12:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,528.9377,454.7009,572.8937,538.7057,519.6581,484.9817,575.8242,600.7326,593.595,520.6349,433.6996,529.9146,487.9121,584.9287,797.9819,479.6093,596.8254,484.9817,522.5886,589.011,664.7131,551.8926,581.685,602.6862,379.9756,561.6606,4.85,0.75,16,12
2018-03-03 12:36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,528.9377,454.7009,572.8937,538.7057,519.6581,484.9817,575.8242,600.7326,593.595,520.6349,433.6996,529.9146,487.9121,584.9287,797.9819,479.6093,596.8254,484.9817,522.5886,589.011,664.7131,551.8926,581.685,602.6862,379.9756,561.6606,4.89,0.75,15,12
2018-03-03 12:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,528.9377,454.7009,572.8937,538.7057,519.6581,484.9817,575.8242,600.7326,593.595,520.6349,433.6996,529.9146,487.9121,584.9287,797.9819,479.6093,596.8254,484.9817,522.5886,589.011,664.7131,551.8926,581.685,602.6862,379.9756,561.6606,4.78,0.75,16,14
2018-03-03 12:46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,453.7241,575.8242,555.7997,525.0305,467.8877,575.8242,603.663,588.711,515.7509,434.6765,530.8913,479.6093,572.2938,808.8093,481.5629,599.7558,474.7253,526.9841,589.011,668.6202,556.7766,561.6606,600.7326,379.9756,561.6606,4.85,0.75,16,14
2018-03-03 12:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,453.7241,575.8242,555.7997,525.0305,467.8877,575.8242,603.663,588.711,515.7509,434.6765,530.8913,479.6093,572.2938,808.8093,481.5629,599.7558,474.7253,526.9841,589.011,668.6202,556.7766,561.6606,600.7326,379.9756,589.011,4.85,0.75,16,14
2018-03-03 12:56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,533.8217,453.7241,575.8242,555.7997,525.0305,467.8877,575.8242,603.663,588.711,515.7509,434.6765,530.8913,479.6093,572.2938,808.8093,481.5629,599.7558,474.7253,526.9841,589.011,668.6202,556.7766,561.6606,600.7326,379.9756,589.011,4.9,0.75,14,14
