"Time","CS_0PA1FSA00_TL","CS_0PA1RSF00_TL","CS_0PA1RDMFA_TL","CS_0PA1RDMEA_TL","CS_0PA1RHRW0_TL","CS_0PA1RHC00_TL","CS_0PA1RCC00_TL","CS_0PA1RSV00_TL","CS_0PA1TRA00_TL","CS_0PA1HRA00_TL","CS_0PA1TSA00_TL","CS_0PA1HSA00_TL","CS_0PA1TOA00_TL","CS_0PA1HOA00_TL","SAT_SP_TL","SASP_SP_TL","CS_0PA1_SA_CO2_TL","CS_0PA1_RA_CO2_TL"
"2019-11-16 15:00",106.61,66.098,56.188,47.118,0,0,0,100,21.493,22.65,16.019,11.733,-3.7685,34.856,16,400,0,558.61
"2019-11-16 16:00",101.19,65.073,56.188,49.483,0,0,0,100,21.562,22.782,16.019,11.73,-3.7007,36.042,16,400,0,558.61
"2019-11-16 17:00",52.756,32.456,0,23.975,0,0,0,51.613,20.903,24.169,16.075,11.736,-4.6204,38.889,14.978,400,0,558.61
"2019-11-16 18:00",0,0,0,0,0,0.3135,0,0,19.06,28.154,17.847,11.755,-5.7205,42.331,13,400,0,574.74
"2019-11-16 19:00",0,0,0,0,0,0.00056807,0,0,18.587,28.651,17.765,11.759,-5.8696,42.522,13,400,0,611.52
"2019-11-16 20:00",0,0,0,0,0,0.0055978,0,0,18.286,27.676,16.71,11.764,-6.669,45.624,13,400,0,595.24
"2019-11-16 21:00",0,0,0,0,0,0.16128,0,0,18.293,26.757,15.599,11.773,-7.4642,49.832,13,400,0,583.03
"2019-11-16 22:00",0,0,0,0,0,5.7625,0,0,18.399,24.934,14.635,11.778,-7.3741,54.564,13,400,0,591.17
"2019-11-16 23:00",0,0,0,0,0,17.505,0,0,18.517,24.387,13.848,11.785,-7.4749,58.213,13,400,0,607.45
"2019-11-17 0:00",0,0,0,0,0,18.966,0,0,18.471,23.403,13.435,11.788,-8.1024,60.975,13.056,400,0,607.45
"2019-11-17 1:00",0,0,0,0,0,18.424,0,0,18.315,23.292,13.202,11.792,-8.9355,63.354,13,400,0,607.45
"2019-11-17 2:00",0,0,0,0,0,18.9,0,0,18.004,23.985,12.924,11.8,-9.4094,67.098,13,400,0,586.49
"2019-11-17 3:00",0,0,0,0,0,18.832,0,0,18.189,27.638,12.723,11.796,-10.08,66.253,13,400,0,631.26
"2019-11-17 4:00",0,0,0,0,0,18.762,0,0,18.352,27.719,12.588,11.802,-10.275,60.94,13.037,400,0,619.05
"2019-11-17 5:00",0,0,0,0,0,19.118,0,0,18.432,25.811,12.431,11.803,-10.222,60.553,13,400,0,586.49
"2019-11-17 6:00",0,0,0,0,0,18.616,0,0,18.267,22.295,12.478,11.807,-10.322,60.646,13,400,0,537.65
"2019-11-17 7:00",0,0,0,0,0,19.894,0,0,18.215,21.968,12.477,11.805,-10.286,58.116,13,400,0,533.58
"2019-11-17 8:00",0,0,0,0,0,19.331,0,0,17.969,21.737,12.399,11.805,-9.9807,55.601,13.108,400,0,521.37
"2019-11-17 9:00",0,0,0,0,0,18.662,0,0,18.227,21.54,12.483,11.803,-9.3716,55.979,13,400,0,509.16
"2019-11-17 10:00",0,0,0,0,0,19.391,0,0,18.349,21.638,12.58,11.804,-7.6172,53.046,13,400,0,521.37
"2019-11-17 11:00",0,0,0,0,0,18.549,0,0,18.48,21.502,12.743,11.801,-5.495,47.12,13,400,0,537.65
"2019-11-17 12:00",0,0,0,0,0,18.866,0,0,18.794,20.971,13.127,11.793,-4.3504,43.163,13,400,0,558
"2019-11-17 13:00",0,0,0,0,0,19.178,0,0,18.783,21.229,13.32,11.784,-3.0824,40.007,13,400,0,594.42
"2019-11-17 14:00",0,0,0,0,0,16.486,0,0,18.839,21.304,13.562,11.784,-1.6283,36.505,13,400,0,618.44
"2019-11-17 15:00",0,0,0,0,0,18.096,0,0,18.952,21.503,13.725,11.783,-1.4221,36.729,13,400,0,663.21
"2019-11-17 16:00",0,0,0,0,0,16.004,0,0,18.8,20.732,13.895,11.782,-1.9916,38.12,13,400,0,622.71
"2019-11-17 17:00",0,0,0,0,0,19.066,0,0,18.739,20.846,13.88,11.779,-2.8285,40.504,13,400,0,631.26
"2019-11-17 18:00",0,0,0,0,0,17.183,0,0,18.625,21.08,13.888,11.782,-3.4353,43.903,13,400,0,647.54
"2019-11-17 19:00",0,0,0,0,0,17.142,0,0,18.522,21.143,13.765,11.785,-4.3719,47.816,13,400,0,667.89
"2019-11-17 20:00",0,0,0,0,0,19.273,0,0,18.373,21.097,13.598,11.784,-4.9792,50.537,13,400,0,663.82
"2019-11-17 21:00",0,0,0,0,0,19.067,0,0,18.286,21.09,13.483,11.79,-5.5673,53.423,13,400,0,643.47
"2019-11-17 22:00",0,0,0,0,0,18.377,0,0,18.09,21.287,13.32,11.787,-6.2918,54.358,13,400,0,631.26
"2019-11-17 23:00",0,0,0,0,0,18.485,0,0,18.143,21.35,13.217,11.797,-6.4513,54.882,13,400,0,606.23
"2019-11-18 0:00",0,0,0,0,0,18.528,0,0,18.019,21.977,13.088,11.795,-6.3462,55.132,13,400,0,585.37
"2019-11-18 1:00",0,0,0,0,0,18.277,0,0,17.757,22.811,12.922,11.793,-6.2009,54.068,13,400,0,568.99
"2019-11-18 2:00",0,0,0,0,0,18.408,0,0,18.126,24.932,12.903,11.793,-5.8376,53.786,13,400,0,581.81
"2019-11-18 3:00",0,0,0,0,0,18.086,0,0,18.324,24.342,12.927,11.794,-5.2785,53.899,13,400,0,577.74
"2019-11-18 4:00",0,0,0,0,0,18.621,0,0,17.994,21.781,12.944,11.79,-4.8381,53.475,13,400,0,532.97
"2019-11-18 5:00",0,0,0,0,0,18.837,0,0,18.095,22.026,13.068,11.789,-4.4539,54.743,13,400,0,532.97
"2019-11-18 6:00",0,0,0,0,0,18.381,0,0,18.246,21.981,13.199,11.786,-4.1083,53.768,13,400,0,524.83
"2019-11-18 7:00",0,0,0,0,0,17.766,0,0,18.15,22.452,13.286,11.79,-3.7803,53.954,13,400,0,508.55
"2019-11-18 8:00",93.236,64.05,32.296,44.34,0,0,0,18.667,21.352,17.972,15.964,11.751,-3.4721,51.189,15.835,400,0,528.9
"2019-11-18 9:00",97.352,64.714,59.303,50.538,0,0,0,63.5,21.533,17.93,15.982,11.734,-2.797,50.567,16,400,0,524.83
"2019-11-18 10:00",97.455,64.712,61.804,51.712,0,0,0,97.833,21.604,20.31,15.978,11.735,-1.9197,47.971,16,400,0,635.33
"2019-11-18 11:00",108.73,66.973,62.323,51.262,0,0,0,100,21.579,22.034,15.994,11.734,-0.64183,46.23,15.972,400,0,704.52
"2019-11-18 12:00",115.75,68.952,64.821,53.049,0,0,0,100,21.533,23.121,16.047,11.731,0.48349,45.442,16,445,0,745.22
"2019-11-18 13:00",119.31,70.425,68.865,55.056,0,0,0,100,21.496,24.094,15.868,11.728,1.4747,44.617,15.948,443.18,0,753.36
"2019-11-18 14:00",126.53,71.2,68.851,58.322,0,0,0,100,21.391,24.921,15.768,11.733,2.1762,45.119,15.776,458.33,0,765.77
"2019-11-18 15:00",121.17,70.099,71.417,57.54,0,0,0,100,21.407,25.52,15.811,11.732,2.2557,44.835,15.78,442.5,0,802.81
"2019-11-18 16:00",121.42,70.959,70.014,58.702,0,0,0,100,21.415,25.689,15.742,11.728,2.0902,45.223,15.656,450,0,794.67
"2019-11-18 17:00",118.55,69.942,62.336,53.67,0,0,0,100,21.37,25.98,15.993,11.729,1.3946,47.37,16,454.17,0,766.18
"2019-11-18 18:00",109.62,68.122,62.336,51.661,0,0,0,100,21.437,25.736,15.961,11.727,0.32971,49.321,16,443.18,0,729.34
"2019-11-18 19:00",111.84,68.759,62.336,52.621,0,0,0,100,21.474,26.147,16.002,11.732,0.36984,49.228,16,445.83,0,728.53
"2019-11-18 20:00",104.49,66.37,62.336,52.026,0,0,0,100,21.355,26.551,16.01,11.732,-0.36142,48.969,16,400,0,753.36
"2019-11-18 21:00",97.618,64.959,62.336,52.352,0,0,0,100,21.347,26.477,15.971,11.728,-0.70517,47.485,16,400,0,712.66
"2019-11-18 22:00",54.907,45.537,33.685,43.716,0,2.806,0,70.968,21.223,25.833,15.862,11.732,-0.64298,46.522,15.541,400,0,638.99
"2019-11-18 23:00",0,0,0,0,0,0.025136,0,0,18.945,29.284,17.166,11.745,-0.78238,49.421,13,400,0,606.23
"2019-11-19 0:00",0,0,0,0,0,0.002684,0,0,18.05,31.147,17.772,11.75,-0.95606,53.014,13,400,0,581.2
"2019-11-19 1:00",0,0,0,0,0,0.0014458,0,0,17.864,31.131,17.388,11.755,-1.0601,55.208,13,400,0,581.2
"2019-11-19 2:00",0,0,0,0,0,0.00088008,0,0,17.903,31.045,16.741,11.758,-0.93175,56.339,13,400,0,581.2
"2019-11-19 3:00",0,0,0,0,0,0.0035436,0,0,17.985,30.797,16.15,11.757,-0.84066,56.429,13,400,0,581.2
"2019-11-19 4:00",0,0,0,0,0,0.018326,0,0,18.052,30.259,15.623,11.76,-1.0492,59.738,13,400,0,581.2
"2019-11-19 5:00",0,0,0,0,0,0.022313,0,0,18.118,29.995,15.131,11.761,-0.76638,61.849,13,400,0,581.2
"2019-11-19 6:00",0,0,0,0,0,0.85658,0,0,18.147,29.702,14.717,11.767,-1.0926,65.84,13,400,0,556.79
"2019-11-19 7:00",0,0,0,0,0,5.0073,0,0,18.189,30.212,14.388,11.774,-1.5868,74.228,13,400,0,556.78
"2019-11-19 8:00",97.947,65.986,43.894,46.959,0,0,0,18.516,21.311,23.161,15.659,11.75,-1.6006,71.71,15.548,412.5,0,556.78
"2019-11-19 9:00",96.574,64.648,62.627,52.898,0,0,0,62.5,21.526,22.743,16.071,11.73,-0.94059,66.834,15.977,400,0,555.71
"2019-11-19 10:00",116.85,68.942,67.868,59.237,0,0,0,97.5,21.619,24.189,14.953,11.733,0.84619,57.6,14.978,400,0,626.37
"2019-11-19 11:00",133.39,72.648,65.094,58.332,0,0,0,99.998,21.484,25.065,15.361,11.739,2.4732,46.635,15.294,437.5,0,675.52
"2019-11-19 12:00",128.69,71.133,72.169,66.048,0,0,0,100,21.406,25.415,14.561,11.738,3.0019,43.26,14.486,400,0,708.59
"2019-11-19 13:00",119.26,69.493,70.557,62.592,0,0,0,99.999,21.296,25.528,14.786,11.735,3.7765,41.957,14.844,400,0,728.94
"2019-11-19 14:00",124.12,70.501,72.618,59.272,0,0,0,99.994,21.312,26.029,15.528,11.731,4.1489,41.332,15.572,400,0,765.57
"2019-11-19 15:00",133.9,72.089,69.838,58.961,0,0,0,99.997,21.345,26.76,15.968,11.733,4.5696,41.392,15.971,400,0,777.78
"2019-11-19 16:00",126.14,71.572,74.88,63.376,0,0,0,100,21.319,26.958,15.661,11.733,4.3238,42.773,15.627,437.5,0,757.43
"2019-11-19 17:00",124.26,71.217,68.812,60.013,0,0,0,99.997,21.337,27.098,15.862,11.732,3.3412,47.499,15.785,437.5,0,753.36
"2019-11-19 18:00",123.18,70.367,68.812,57.984,0,0,0,100,21.332,27.554,16.027,11.726,3.1499,48.27,15.975,454.17,0,753.36
"2019-11-19 19:00",98.648,64.942,68.812,59.143,0,0,0,99.993,21.359,27.919,15.998,11.728,2.7379,50.794,15.975,400,0,720.8
"2019-11-19 20:00",105.51,66.548,63.809,57.413,0,0,0,100,21.336,27.928,16.004,11.728,2.6777,52.052,16,400,0,688.24
"2019-11-19 21:00",100.82,65.77,63.809,58,0,0,0,100,21.357,28.003,15.971,11.732,2.4956,52.746,16,400,0,655.68
"2019-11-19 22:00",3.5629,0,0,0,0,8.3695,0,3.2258,19.895,32.455,16.714,11.735,2.1916,53.884,13.34,400,0,655.68
"2019-11-19 23:00",0,0,0,0,0,0.0051006,0,0,18.706,33.639,18.054,11.747,1.9294,53.809,13,400,0,647.54
"2019-11-20 0:00",29.082,29.471,64.759,36.615,0,0.00088056,9.631,2.9355,19.989,30.423,15.136,11.741,2.021,57.11,13,400,0,627.19
"2019-11-20 1:00",0,0,0,0,0,0.007967,0,0,19.462,29.244,14.631,11.756,1.4184,62.649,13,400,0,586.49
"2019-11-20 2:00",0,0,0,0,0,0,0,0,18.441,32.194,16.29,11.76,1.1417,65.008,13,400,0,578.35
"2019-11-20 3:00",0,0,0,0,0,0,0,0,18.261,32.861,16.411,11.755,1.2759,60.044,13,400,0,558
"2019-11-20 4:00",0,0,0,0,0,0.0022847,0,0,18.283,32.961,16.207,11.753,1.1515,59.161,13,400,0,558
"2019-11-20 5:00",0,0,0,0,0,0.00080355,0,0,18.338,32.824,15.91,11.754,0.38188,84.689,13,400,0,537.14
"2019-11-20 6:00",0,0,0,0,0,0.0034298,0,0,18.368,32.958,15.569,11.755,0.018759,91.846,13,400,0,532.97
"2019-11-20 7:00",0,0,0,0,0,0.0085448,0,0,18.398,33.348,15.226,11.76,-0.19986,89.58,13,400,0,532.97
"2019-11-20 8:00",105.28,66.61,50.219,54.993,0,0,0,18.409,21.322,25.661,14.999,11.747,0.15072,75.85,15.105,400,0,532.97
"2019-11-20 9:00",99.849,65.342,63.167,54.583,0,0,0,53.58,21.445,24.091,16.029,11.731,0.8332,64.021,16,400,0,541.11
"2019-11-20 10:00",101.77,65.527,65.677,54.609,0,0,0,81.307,21.522,24.367,15.97,11.734,1.648,58.661,15.979,400,0,594.02
"2019-11-20 11:00",111.22,67.355,65.677,54.021,0,0,0,98.635,21.432,25.652,16.015,11.728,2.4847,56.912,16,400,0,651
"2019-11-20 12:00",115.24,68.339,71.092,57.671,0,0,0,99.996,21.413,26.773,15.801,11.727,2.9999,57.025,15.864,400,0,700.75
"2019-11-20 13:00",121.38,69.496,69.374,56.723,0,0,0,99.999,21.408,27.625,15.819,11.735,2.9298,61.13,15.82,400,0,729.55
"2019-11-20 14:00",116.08,68.445,70.806,61.103,0,0,0,100,21.324,28.306,15.409,11.735,3.5682,58.323,15.427,400,0,753.97
"2019-11-20 15:00",121.65,69.865,79.355,71.516,0,0,0,100,21.292,28.307,14.332,11.739,3.9866,55.748,14.438,441.67,0,753.97
"2019-11-20 16:00",119.19,69.628,82.934,77.617,0,0,0,100,21.21,28.029,13.421,11.751,4.2074,55.004,13.422,438.89,0,753.97
"2019-11-20 17:00",121.27,70.075,80.477,74.475,0,0,0,100,21.166,27.817,13.655,11.752,3.3271,59.251,13.643,445.83,0,733.62
"2019-11-20 18:00",114.22,68.735,69.912,61.66,0,0,0,100,21.239,27.959,15.035,11.741,2.785,61.246,15.07,447.5,0,729.55
"2019-11-20 19:00",113.89,67.998,67.309,58.642,0,0,0,100,21.325,28.123,15.591,11.736,2.2819,63.47,15.617,437.5,0,737.89
"2019-11-20 20:00",109.68,67.035,64.701,55.823,0,0,0,100,21.369,28.119,15.855,11.727,1.9054,64.3,15.875,400,0,738.3
"2019-11-20 21:00",107.22,66.379,59.655,53.392,0,0,0,100,21.363,27.908,16.01,11.734,1.4946,65.72,16,400,0,705.33
"2019-11-20 22:00",3.284,0,0,0,0,8.5764,0,0,19.797,32.028,16.891,11.736,0.56356,74.021,13.287,400,0,696.99
"2019-11-20 23:00",0,0,0,0,0,0.012544,0,0,18.582,33.919,18.096,11.747,0.011941,89.407,13,400,0,705.13
"2019-11-21 0:00",0,0,0,0,0,0,0,0,18.254,34.236,17.927,11.741,-0.094644,92.5,13,400,0,680.71
"2019-11-21 1:00",0,0,0,0,0,0,0,0,18.327,34.109,17.421,11.741,0.086321,92.5,13,400,0,680.71
"2019-11-21 2:00",0,0,0,0,0,0.0034538,0,0,18.408,33.523,16.881,11.746,0.4065,91.739,13.017,400,0,680.71
"2019-11-21 3:00",0,0,0,0,0,2.0822e-05,0,0,18.516,32.904,16.413,11.755,0.4876,91.836,13,400,0,660.36
"2019-11-21 4:00",0,0,0,0,0,0.0071843,0,0,18.622,32.464,16.029,11.752,0.84504,91.459,13,400,0,656.29
"2019-11-21 5:00",0,0,0,0,0,0.0010653,0,0,18.562,32.377,15.693,11.753,0.15781,92.5,13,400,0,644.08
"2019-11-21 6:00",0,0,0,0,0,0.0059306,0,0,18.544,32.374,15.382,11.758,-0.058718,92.5,13,400,0,631.87
"2019-11-21 7:00",0,0,0,0,0,0.012616,0,0,18.728,32.732,15.16,11.759,0.49389,92.5,13,400,0,631.87
"2019-11-21 8:00",107.84,66.689,50.222,57.706,0,0,0,17.065,21.368,26.405,15.11,11.747,1.0359,92.5,15.155,400,0,623.73
"2019-11-21 9:00",100.88,65.125,66.379,57.69,0,0,0,43.242,21.472,25.45,16.052,11.728,1.7363,89.862,15.954,400,0,615.59
"2019-11-21 10:00",108.8,67.528,69.745,59.273,0,0,0,61.567,21.538,26.346,15.61,11.728,2.6444,87.206,15.756,462.5,0,685.06
"2019-11-21 11:00",121.96,70.391,70.519,60.3,0,0,0,73.029,21.502,27.709,15.804,11.725,3.6486,72.458,15.933,432.5,0,738.91
"2019-11-21 12:00",122.75,71.001,71.674,64.247,0,0,0,79.52,21.469,28.658,15.673,11.732,4.552,63.727,15.567,457.5,0,755.19
"2019-11-21 13:00",125.73,71.25,78.803,69.503,0,0,0,84.66,21.436,28.921,15.239,11.737,4.9339,61.568,15.15,445.83,0,734.84
"2019-11-21 14:00",118.99,69.206,74.979,66.258,0,0,0,88.476,21.434,29.228,15.41,11.73,4.9625,60.729,15.439,412.5,0,747.05
"2019-11-21 15:00",114.55,68.149,80.33,71.971,0,0,0,91.894,21.4,29.281,14.686,11.729,4.793,61.731,14.716,400,0,759.26
"2019-11-21 16:00",111.12,67.386,77.83,71.608,0,0,0,95.12,21.359,29.272,14.283,11.744,4.3209,64.214,14.419,400,0,763.33
"2019-11-21 17:00",112.97,67.824,75.345,64.324,0,0,0,99.502,21.447,28.859,15.533,11.736,3.8922,67.316,15.447,400,0,734.84
"2019-11-21 18:00",111.42,67.635,69.144,60.973,0,0,0,100,21.456,28.756,15.839,11.733,3.6475,68.441,15.802,400,0,718.56
"2019-11-21 19:00",101.9,65.605,69.57,61.749,0,0,0,100,21.498,28.466,15.883,11.733,3.3204,68.923,15.925,400,0,677.86
"2019-11-21 20:00",102.13,65.915,66.976,59.517,0,0,0,100,21.47,28.234,15.993,11.727,2.7767,88.953,16,400,0,629.02
"2019-11-21 21:00",98.892,65.236,66.976,59.804,0,0,0,100,21.508,28.666,15.989,11.731,2.0189,92.5,16,400,0,596.46
"2019-11-21 22:00",2.1026,0,0,0,0,7.3926,0,0,19.789,32.977,16.696,11.741,1.8783,92.5,13.324,400,0,596.76
"2019-11-21 23:00",0,0,0,0,0,0.0013107,0,0,18.669,36.153,17.922,11.746,1.8999,92.5,13,400,0,597.07
"2019-11-22 0:00",0,0,0,0,0,0.00070922,0,0,18.369,37.395,17.744,11.741,1.8371,92.5,13,400,0,568.17
"2019-11-22 1:00",0,0,0,0,0,0,0,0,18.342,37.603,17.309,11.745,2.3135,92.5,13,400,0,559.83
"2019-11-22 2:00",0,0,0,0,0,0.0034316,0,0,18.414,37.497,16.939,11.748,2.5716,92.5,13,400,0,543.55
"2019-11-22 3:00",0,0,0,0,0,0.00012668,0,0,18.493,37.128,16.611,11.746,2.6408,92.5,13,400,0,535.41
"2019-11-22 4:00",0,0,0,0,0,0.32525,0,0,18.542,37.343,16.338,11.747,4.665,92.5,13,400,0,535.41
"2019-11-22 5:00",0,0,0,0,0,1.2185,0,0,18.659,37.84,16.142,11.746,6.8111,92.5,13,400,0,510.38
"2019-11-22 6:00",0,0,0,0,0,1.3533,0,0,18.831,38.258,15.972,11.739,7.1926,92.5,13,400,0,510.38
"2019-11-22 7:00",0.026828,0,0,0,0,1.4929,0,0,18.779,38.778,15.868,11.739,7.0391,91.496,13,400,0,510.38
"2019-11-22 8:00",119.8,70.326,59.737,74.025,0,0,0,11.278,21.464,30.339,14.977,11.736,6.4435,89.865,14.893,412.5,0,494.1
"2019-11-22 9:00",113.53,68.721,73.514,67.269,0,0,0,17.513,21.464,29.387,16.057,11.727,6.0029,86.612,16,400,0,485.96
"2019-11-22 10:00",110.34,68.244,68.491,58.807,0,0,0,22.179,21.497,28.983,15.977,11.732,3.7621,92.5,15.896,450,0,519.98
"2019-11-22 11:00",117.89,70.14,75.502,69.638,0,0,0,33.564,21.372,27.405,13.91,11.748,3.1992,66.068,13.955,454.17,0,559.22
"2019-11-22 12:00",116.31,69.898,69.201,61.67,0,0,0,55.143,21.375,25.502,14.265,11.748,2.0548,60.23,14.194,445.83,0,599.92
"2019-11-22 13:00",111.94,68.232,74.856,64.472,0,0,0,79.402,21.501,24.947,13.589,11.747,1.3576,58.132,13.76,434.09,0,648.76
"2019-11-22 14:00",109.29,68.749,72.332,59.838,0,0,0,98.417,21.535,24.957,14.279,11.748,1.0742,54.977,14.371,458.33,0,652.83
"2019-11-22 15:00",104.3,67.144,65.834,57.428,0,0,0,100,21.479,25.286,14.702,11.745,0.66206,53.917,14.648,431.82,0,632.48
"2019-11-22 16:00",102.01,66.094,63.238,53.174,0,0,0,99.996,21.558,25.469,15.319,11.741,0.8037,48.023,15.443,400,0,632.48
"2019-11-22 17:00",102.91,65.925,63.219,47.858,0,0,0,100,21.658,25.57,15.919,11.732,0.13751,50.742,15.989,400,0,624.34
"2019-11-22 18:00",102.38,65.796,58.216,48.038,0,0,0,100,21.669,25.722,15.922,11.734,-0.22638,51.939,15.931,400,0,611.62
"2019-11-22 19:00",94.648,64.424,60.63,52.238,0,0,0,100,21.607,25.683,15.561,11.742,-0.96835,52.559,15.685,400,0,591.17
"2019-11-22 20:00",96.039,64.379,54.544,46.356,0,0,0,100,21.64,25.526,16.05,11.739,-1.768,48.691,15.995,400,0,566.75
"2019-11-22 21:00",96.642,64.609,54.284,45.449,0,0,0,100,21.608,25.195,16.05,11.737,-2.282,45.812,16,400,0,546.58
"2019-11-22 22:00",2.5145,0,0,0,0,8.2776,0,0,19.797,29.443,16.625,11.75,-2.8101,50.449,13.51,400,0,534.19
"2019-11-22 23:00",0,0,0,0,0,0.016619,0,0,18.507,30.886,17.604,11.76,-3.2383,55.099,13,400,0,509.77
"2019-11-23 0:00",0,0,0,0,0,0.0032363,0,0,18.276,30.92,17.026,11.762,-3.6551,55.474,13,400,0,509.77
"2019-11-23 1:00",0,0,0,0,0,0.01538,0,0,18.306,30.312,16.129,11.769,-4.0835,58.258,13,400,0,509.77
"2019-11-23 2:00",0,0,0,0,0,1.9706,0,0,18.47,29.598,15.224,11.771,-4.3061,59.492,13,400,0,509.77
"2019-11-23 3:00",0,0,0,0,0,12.766,0,0,18.579,28.333,14.319,11.775,-4.3895,59.363,13,400,0,501.63
"2019-11-23 4:00",0,0,0,0,0,17.347,0,0,18.636,27.51,13.775,11.778,-4.4664,62.06,13,400,0,485.35
"2019-11-23 5:00",0,0,0,0,0,19.102,0,0,18.612,27.231,13.62,11.782,-4.4443,61.187,13,400,0,485.35
"2019-11-23 6:00",0,0,0,0,0,19.036,0,0,18.588,26.982,13.511,11.785,-4.454,60.451,13,400,0,485.35
"2019-11-23 7:00",0,0,0,0,0,19.124,0,0,18.602,26.65,13.495,11.792,-3.6153,57.642,13,400,0,485.35
"2019-11-23 8:00",0,0,0,0,0,16.924,0,0,18.657,26.145,13.57,11.782,-2.4689,56.996,13,400,0,485.35
"2019-11-23 9:00",50.915,33.552,34.098,22.349,0,11.298,0,3.6774,20.024,24.246,14.747,11.77,-1.0904,56.169,14.244,400,0,485.35
"2019-11-23 10:00",102.19,65.962,62.304,54.527,0,0,0,40.258,21.354,21.531,16.039,11.728,0.54953,56.208,16,400,0,485.35
"2019-11-23 11:00",99.188,65.198,68.355,58.927,0,0,0,84.484,21.429,22.219,15.875,11.731,1.9429,52.896,15.896,400,0,485.35
"2019-11-23 12:00",113.28,68.242,75.724,67.69,0,0,0,100,21.455,23.495,14.716,11.736,3.3294,49.013,14.671,400,0,485.35
"2019-11-23 13:00",113.15,68.158,75.554,71.055,0,0,0,100,21.361,24.56,14.407,11.739,5.5973,42.668,14.493,400,0,489.42
"2019-11-23 14:00",109.78,67.48,72.72,66.116,0,0,0,100,21.334,25.15,15.417,11.731,6.5867,39.042,15.498,400,0,509.77
"2019-11-23 15:00",110.01,67.526,67.464,64.599,0,0,0,100,21.356,25.514,16.039,11.722,6.1626,40.801,16,400,0,509.77
"2019-11-23 16:00",107.53,67.197,72.482,66.035,0,0,0,100,21.355,25.853,16.04,11.727,6.2799,41.691,16,400,0,534.19
"2019-11-23 17:00",55.18,33.234,0,34.887,0,7.9011,0,53.333,20.855,27.513,15.956,11.734,5.1701,45.553,14.827,400,0,534.19
"2019-11-23 18:00",0,0,0,0,0,0.43149,0,0,19.402,32.034,17.609,11.742,4.1515,53.794,13,400,0,563.08
"2019-11-23 19:00",0,0,0,0,0,0.0068236,0,0,18.841,32.547,18.138,11.746,2.9558,61.631,13,400,0,567.77
"2019-11-23 20:00",0,0,0,0,0,0.0032237,0,0,18.67,32.687,17.903,11.746,1.9631,67.232,13,400,0,564.61
"2019-11-23 21:00",0,0,0,0,0,0.0011664,0,0,18.678,32.295,17.448,11.742,1.2599,71.747,13,400,0,561.05
"2019-11-23 22:00",0,0,0,0,0,0,0,0,18.784,31.581,17.02,11.748,1.3755,71.333,13,400,0,552.71
"2019-11-23 23:00",0,0,0,0,0,0.0048079,0,0,18.746,30.9,16.586,11.749,1.0665,76.542,13,400,0,536.02
"2019-11-24 0:00",0,0,0,0,0,0.00077182,0,0,18.5,30.886,16.012,11.757,0.74425,82.548,13,400,0,536.02
"2019-11-24 1:00",0,0,0,0,0,0.00043117,0,0,18.342,31.179,15.541,11.756,0.36475,91.151,13,400,0,536.02
"2019-11-24 2:00",0,0,0,0,0,0.00061373,0,0,18.314,31.676,15.21,11.763,0.034734,92.5,13,400,0,515.67
"2019-11-24 3:00",0,0,0,0,0,0.0076232,0,0,18.367,32.103,14.982,11.763,-0.025892,92.5,13,400,0,515.67
"2019-11-24 4:00",0,0,0,0,0,0.0033009,0,0,18.388,32.1,14.748,11.76,-0.11472,92.5,13,400,0,531.95
"2019-11-24 5:00",0,0,0,0,0,0.17275,0,0,18.336,31.45,14.591,11.762,-0.6724,92.5,13,400,0,511.6
"2019-11-24 6:00",0,0,0,0,0,2.5353,0,0,18.392,31.196,14.381,11.769,-1.331,92.5,13,400,0,511.6
"2019-11-24 7:00",0,0,0,0,0,8.9146,0,0,18.461,31.04,14.133,11.775,-1.6076,92.5,13,400,0,511.6
"2019-11-24 8:00",0,0,0,0,0,18.501,0,0,18.505,31.001,13.899,11.774,-1.9082,92.5,13,400,0,511.6
"2019-11-24 9:00",0,0,0,0,0,16.154,0,0,18.627,30.565,13.88,11.778,-1.1156,92.5,13,400,0,511.6
"2019-11-24 10:00",0,0,0,0,0,19.364,0,0,18.758,30.726,14.003,11.773,0.73976,86.182,13,400,0,511.6
"2019-11-24 11:00",0,0,0,0,0,15.509,0,0,19.036,30.779,14.176,11.767,2.7865,62.091,13,400,0,531.95
"2019-11-24 12:00",0,0,0,0,0,13.965,0,0,19.291,30.096,14.52,11.764,3.9755,55.339,13,400,0,556.37
"2019-11-24 13:00",0,0,0,0,0,10.739,0,0,19.429,29.172,14.834,11.757,5.2589,49.398,13,400,0,560.44
"2019-11-24 14:00",0,0,0,0,0,3.2613,0,0,19.548,28.824,15.191,11.754,6.2025,44.971,13,400,0,572.65
"2019-11-24 15:00",0,0,0,0,0,1.2771,0,0,19.788,28.714,15.467,11.746,6.312,44.389,13,400,0,629.63
"2019-11-24 16:00",0,0,0,0,0,1.294,0,0,19.725,28.729,15.523,11.744,5.7218,47.246,13,400,0,645.91
"2019-11-24 17:00",27.287,14.718,52.459,31.35,0,0.47403,0,2.7419,20.991,25.895,13.28,11.749,4.5548,52.203,13,400,0,637.77
"2019-11-24 18:00",0,0,0,0,0,0,0,0,19.905,27.227,14.666,11.756,3.6535,55.607,13,400,0,621.49
