Time,PIR_D102,PIR_D001,PIR_D103A,PIR_D104A,PIR_D104B,PIR_D105,PIR_D202,PIR_D203,PIR_D005,PIR_D206,PIR_D204,PIR_D207,PIR_D208,PIR_D205,PIR_D302,PIR_D301,PIR_D303,PIR_D304,PIR_D101A,CO2_D102,CO2_D001,CO2_D103A,CO2_D104A,CO2_D104B,CO2_D105,CO2_D202,CO2_D203,CO2_D005,CO2_D206,CO2_D204,CO2_D207,CO2_D302,CO2_D301,CO2_D303,CO2_D304,light,plug,devices,groundtruth
2018-06-19 13:24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,775.58,675.9463,507.9365,598.779,565.5678,639.8046,656.8986,598.2906,581.685,610.0024,698.9011,607.5702,563.691,602.7291,557.8301,635.8975,6.02,0.42,29,21
2018-06-19 13:29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,775.58,675.9463,507.9365,598.779,565.5678,639.8046,656.8986,598.2906,581.685,610.0024,698.9011,607.5702,563.691,602.7291,557.8301,635.8975,6.02,0.42,29,21
2018-06-19 13:34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,781.9291,687.6679,526.9841,605.6166,575.8242,663.7363,679.8535,595.8486,598.779,624.6642,746.7643,607.5702,575.9009,609.0354,557.8301,714.0415,6.02,0.41,29,21
2018-06-19 13:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,781.9291,687.6679,526.9841,605.6166,575.8242,663.7363,679.8535,595.8486,598.779,624.6642,746.7643,607.5702,575.9009,609.0354,557.8301,714.0415,6.01,0.41,31,24
2018-06-19 13:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781.9291,687.6679,526.9841,605.6166,575.8242,663.7363,679.8535,595.8486,598.779,624.6642,746.7643,607.5702,575.9009,609.0354,557.8301,714.0415,5.85,0.43,35,29
2018-06-19 13:49,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,778.022,688.6447,534.7985,619.7802,581.685,677.8999,691.5751,592.9182,607.5702,633.9438,740.9035,607.5702,592.5183,611.9658,557.8301,729.6703,5.85,0.4,35,31
2018-06-19 13:54,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,778.022,688.6447,534.7985,619.7802,581.685,677.8999,691.5751,592.9182,607.5702,633.9438,740.9035,638.8278,592.5183,611.9658,567.1097,729.6703,5.84,0.41,35,34
2018-06-19 13:59,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,778.022,688.6447,534.7985,619.7802,581.685,677.8999,691.5751,592.9182,607.5702,633.9438,740.9035,638.8278,592.5183,611.9658,567.1097,729.6703,4.88,0.42,42,32
2018-06-19 14:04,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,757.9976,785.8364,544.5665,627.5946,596.8254,710.6227,697.9243,595.8486,616.8498,757.9976,715.0183,638.8278,596.9022,624.6642,567.1097,700.8547,4.87,0.42,43,32
2018-06-19 14:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,757.9976,785.8364,544.5665,627.5946,596.8254,710.6227,697.9243,595.8486,616.8498,757.9976,715.0183,638.8278,596.9022,624.6642,567.1097,700.8547,4.87,0.41,44,32
2018-06-19 14:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,757.9976,785.8364,544.5665,627.5946,596.8254,710.6227,697.9243,595.8486,616.8498,757.9976,715.0183,638.8278,596.9022,624.6642,567.1097,700.8547,4.87,0.41,44,36
2018-06-19 14:19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,760.928,817.5824,564.591,639.8046,605.6166,717.9487,706.7155,598.779,642.735,718.9255,722.8327,638.8278,606.6702,627.4658,567.1097,730.6472,4.87,0.39,38,37
2018-06-19 14:24,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,760.928,817.5824,564.591,639.8046,605.6166,717.9487,706.7155,598.779,642.735,718.9255,722.8327,651.0378,606.6702,627.4658,583.7153,730.6472,4.72,0.41,39,43
2018-06-19 14:29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,760.928,817.5824,564.591,639.8046,605.6166,717.9487,706.7155,598.779,642.735,718.9255,722.8327,651.0378,606.6702,627.4658,583.7153,730.6472,4.87,0.41,47,45
2018-06-19 14:34,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,786.8132,824.9084,554.823,642.735,609.0354,712.5763,705.7387,598.779,682.7839,716.9719,729.6703,651.0378,608.1354,637.8511,583.7153,676.9231,4.7,0.44,50,44
2018-06-19 14:39,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,786.8132,824.9084,554.823,642.735,609.0354,712.5763,705.7387,598.779,682.7839,716.9719,729.6703,651.0378,608.1354,637.8511,583.7153,676.9231,4.56,0.45,48,45
2018-06-19 14:44,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,786.8132,824.9084,554.823,642.735,609.0354,712.5763,705.7387,598.779,682.7839,716.9719,729.6703,651.0378,608.1354,637.8511,583.7153,676.9231,4.65,0.45,48,46
2018-06-19 14:49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,805.8608,820.0244,564.591,637.8511,618.8034,719.9023,715.0183,602.6862,699.8779,748.718,723.8095,651.0378,612.0426,640.7814,583.7153,737.9731,4.65,0.45,52,43
2018-06-19 14:54,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,805.8608,820.0244,564.591,637.8511,618.8034,719.9023,715.0183,602.6862,699.8779,748.718,723.8095,660.8058,612.0426,640.7814,575.9009,737.9731,4.65,0.47,52,47
2018-06-19 14:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,805.8608,820.0244,564.591,637.8511,618.8034,719.9023,715.0183,602.6862,699.8779,748.718,723.8095,660.8058,612.0426,640.7814,575.9009,737.9731,4.66,0.47,50,46
2018-06-19 15:04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,811.7216,832.7228,582.6617,634.9207,618.8034,728.6935,714.0415,609.5238,660.8058,721.856,729.6703,660.8058,614.973,638.8278,575.9009,699.8779,4.8,0.48,52,43
2018-06-19 15:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,811.7216,832.7228,582.6617,634.9207,618.8034,728.6935,714.0415,609.5238,660.8058,721.856,729.6703,660.8058,614.973,638.8278,575.9009,699.8779,4.8,0.48,47,44
2018-06-19 15:14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,811.7216,832.7228,582.6617,634.9207,618.8034,728.6935,714.0415,609.5238,660.8058,721.856,729.6703,660.8058,614.973,638.8278,575.9009,699.8779,4.78,0.49,47,45
2018-06-19 15:19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,822.9548,842.0025,578.7546,630.0366,620.757,684.7375,725.7631,637.8511,769.7192,804.884,722.8327,660.8058,619.857,660.8333,575.9009,738.9499,4.8,0.46,48,47
2018-06-19 15:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822.9548,842.0025,578.7546,630.0366,620.757,684.7375,725.7631,637.8511,769.7192,804.884,722.8327,673.0159,619.857,660.8333,594.9486,738.9499,4.8,0.45,48,43
2018-06-19 15:29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822.9548,842.0025,578.7546,630.0366,620.757,684.7375,725.7631,637.8511,769.7192,804.884,722.8327,673.0159,619.857,660.8333,594.9486,738.9499,4.79,0.44,45,42
2018-06-19 15:34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,831.746,836.6301,580.7082,642.735,622.7106,718.9255,721.856,630.0366,792.674,810.7449,707.6923,673.0159,619.857,641.7582,594.9486,727.7167,4.89,0.48,38,41
2018-06-19 15:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,831.746,836.6301,580.7082,642.735,622.7106,718.9255,721.856,630.0366,792.674,810.7449,707.6923,673.0159,619.857,641.7582,594.9486,727.7167,4.88,0.51,41,38
2018-06-19 15:44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,831.746,836.6301,580.7082,642.735,622.7106,718.9255,721.856,630.0366,792.674,810.7449,707.6923,673.0159,619.857,641.7582,594.9486,727.7167,4.79,0.48,39,38
2018-06-19 15:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,836.6301,815.6288,609.0354,649.5726,632.967,735.0427,729.6703,620.757,799.0232,703.7851,678.8767,673.0159,623.928,675.9463,594.9486,770.696,4.8,0.48,39,38
2018-06-19 15:54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,836.6301,815.6288,609.0354,649.5726,632.967,735.0427,729.6703,620.757,799.0232,703.7851,678.8767,677.8999,623.928,675.9463,601.7862,770.696,4.79,0.48,40,40
2018-06-19 15:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,836.6301,815.6288,609.0354,649.5726,632.967,735.0427,729.6703,620.757,799.0232,703.7851,678.8767,677.8999,623.928,675.9463,601.7862,770.696,4.78,0.46,40,33
2018-06-19 16:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,816.6057,751.6483,606.5934,647.6191,637.8511,756.0439,733.5775,617.8266,798.0464,689.6215,676.9231,677.8999,633.0438,661.5204,601.7862,767.7656,4.97,0.43,45,35
2018-06-19 16:09,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,816.6057,751.6483,606.5934,647.6191,637.8511,756.0439,733.5775,617.8266,798.0464,689.6215,676.9231,677.8999,633.0438,661.5204,601.7862,767.7656,4.97,0.56,43,31
2018-06-19 16:14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,816.6057,751.6483,606.5934,647.6191,637.8511,756.0439,733.5775,617.8266,798.0464,689.6215,676.9231,677.8999,633.0438,661.5204,601.7862,767.7656,4.95,0.43,41,38
2018-06-19 16:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.8828,725.7631,584.6154,651.0378,635.8975,747.7411,736.0195,612.9426,782.9059,792.674,678.8767,677.8999,634.0206,665.6899,601.7862,778.022,4.96,0.41,41,37
2018-06-19 16:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,783.8828,725.7631,584.6154,651.0378,635.8975,747.7411,736.0195,612.9426,782.9059,792.674,678.8767,679.8535,634.0206,665.6899,617.9872,778.022,4.96,0.41,40,38
2018-06-19 16:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,783.8828,725.7631,584.6154,651.0378,635.8975,747.7411,736.0195,612.9426,782.9059,792.674,678.8767,679.8535,634.0206,665.6899,617.9872,778.022,4.96,0.41,40,40
2018-06-19 16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.9744,712.5763,605.6166,652.9915,646.6423,751.6483,735.0427,606.105,798.0464,783.8828,676.9231,679.8535,630.1134,642.735,617.9872,777.0452,4.91,0.39,40,38
2018-06-19 16:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,758.9744,712.5763,605.6166,652.9915,646.6423,751.6483,735.0427,606.105,798.0464,783.8828,676.9231,679.8535,630.1134,642.735,617.9872,777.0452,4.92,0.38,39,39
2018-06-19 16:44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.9744,712.5763,605.6166,652.9915,646.6423,751.6483,735.0427,606.105,798.0464,783.8828,676.9231,679.8535,630.1134,642.735,617.9872,777.0452,5.92,0.38,37,37
2018-06-19 16:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,742.8571,709.6459,601.7094,649.5726,639.8046,695.9707,737.9731,582.1734,807.8144,788.7668,675.9463,679.8535,629.1366,655.5702,617.9872,766.7888,5.78,0.39,41,38
2018-06-19 16:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,742.8571,709.6459,601.7094,649.5726,639.8046,695.9707,737.9731,582.1734,807.8144,788.7668,675.9463,682.7839,629.1366,655.5702,616.9266,766.7888,5.77,0.4,41,36
2018-06-19 16:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,742.8571,709.6459,601.7094,649.5726,639.8046,695.9707,737.9731,582.1734,807.8144,788.7668,675.9463,682.7839,629.1366,655.5702,616.9266,766.7888,5.76,0.41,37,35
2018-06-19 17:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,740.9035,716.9719,610.0122,640.7814,640.7814,665.6899,731.624,579.243,805.8608,789.7436,672.0391,682.7839,630.1134,655.7875,616.9266,779.9756,5.63,0.43,37,33
2018-06-19 17:09,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,740.9035,716.9719,610.0122,640.7814,640.7814,665.6899,731.624,579.243,805.8608,789.7436,672.0391,682.7839,630.1134,655.7875,616.9266,779.9756,5.62,0.43,34,35
2018-06-19 17:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,740.9035,716.9719,610.0122,640.7814,640.7814,665.6899,731.624,579.243,805.8608,789.7436,672.0391,682.7839,630.1134,655.7875,616.9266,779.9756,5.63,0.4,32,36
2018-06-19 17:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,731.624,712.5763,594.8718,638.8278,640.7814,642.735,724.7863,581.1966,799.0232,779.9756,668.6202,682.7839,621.8106,714.9576,616.9266,781.9291,5.62,0.4,32,36
2018-06-19 17:24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.624,712.5763,594.8718,638.8278,640.7814,642.735,724.7863,581.1966,799.0232,779.9756,668.6202,667.5123,621.8106,714.9576,612.0426,781.9291,5.63,0.41,32,35
2018-06-19 17:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,731.624,712.5763,594.8718,638.8278,640.7814,642.735,724.7863,581.1966,799.0232,779.9756,668.6202,667.5123,621.8106,714.9576,612.0426,781.9291,5.63,0.39,33,33
2018-06-19 17:34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,731.624,704.7619,594.8718,641.7582,631.9902,638.8278,724.7863,576.3126,782.9059,785.8364,663.7363,667.5123,625.1411,643.7119,612.0426,732.6007,5.62,0.39,33,15
2018-06-19 17:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,731.624,704.7619,594.8718,641.7582,631.9902,638.8278,724.7863,576.3126,782.9059,785.8364,663.7363,667.5123,625.1411,643.7119,612.0426,732.6007,5.53,0.38,29,11
2018-06-19 17:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,731.624,704.7619,594.8718,641.7582,631.9902,638.8278,724.7863,576.3126,782.9059,785.8364,663.7363,667.5123,625.1411,643.7119,612.0426,732.6007,5.54,0.37,29,11
2018-06-19 17:49,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,736.0195,712.5763,577.7778,628.5714,634.9207,631.0134,708.6691,587.0574,775.58,750.6715,655.9218,667.5123,615.04,631.9902,612.0426,754.5787,5.54,0.37,18,10
2018-06-19 17:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,736.0195,712.5763,577.7778,628.5714,634.9207,631.0134,708.6691,587.0574,775.58,750.6715,655.9218,653.9683,615.04,631.9902,583.7153,754.5787,5.53,0.37,14,10
2018-06-19 17:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,736.0195,712.5763,577.7778,628.5714,634.9207,631.0134,708.6691,587.0574,775.58,750.6715,655.9218,653.9683,615.04,631.9902,583.7153,754.5787,5.39,0.38,14,10
2018-06-19 18:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,727.7167,694.0171,568.0098,621.7338,625.641,628.5714,709.6459,570.4518,664.7131,764.8351,646.6423,653.9683,616.9266,633.9868,583.7153,738.9499,5.39,0.36,12,10
2018-06-19 18:09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,727.7167,694.0171,568.0098,621.7338,625.641,628.5714,709.6459,570.4518,664.7131,764.8351,646.6423,653.9683,616.9266,633.9868,583.7153,738.9499,5.53,0.35,14,8
2018-06-19 18:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,727.7167,694.0171,568.0098,621.7338,625.641,628.5714,709.6459,570.4518,664.7131,764.8351,646.6423,653.9683,616.9266,633.9868,583.7153,738.9499,5.52,0.35,16,8
2018-06-19 18:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,717.9487,681.8071,548.9622,618.8034,620.757,615.873,693.0403,567.5214,620.757,715.0183,641.7582,653.9683,602.763,633.9438,583.7153,711.5995,5.61,0.38,12,8
2018-06-19 18:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,717.9487,681.8071,548.9622,618.8034,620.757,615.873,693.0403,567.5214,620.757,715.0183,641.7582,633.0509,602.763,633.9438,546.1085,711.5995,5.61,0.37,11,7
2018-06-19 18:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,717.9487,681.8071,548.9622,618.8034,620.757,615.873,693.0403,567.5214,620.757,715.0183,641.7582,633.0509,602.763,633.9438,546.1085,711.5995,5.61,0.35,11,9
2018-06-19 18:34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,708.6691,670.5739,544.5665,610.0122,614.8962,612.9426,688.6447,567.5214,602.6862,653.9683,637.8511,633.0509,594.9486,631.0134,546.1085,698.9011,5.61,0.35,9,7
2018-06-19 18:39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,708.6691,670.5739,544.5665,610.0122,614.8962,612.9426,688.6447,567.5214,602.6862,653.9683,637.8511,633.0509,594.9486,631.0134,546.1085,698.9011,5.47,0.34,9,7
2018-06-19 18:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,708.6691,670.5739,544.5665,610.0122,614.8962,612.9426,688.6447,567.5214,602.6862,653.9683,637.8511,633.0509,594.9486,631.0134,546.1085,698.9011,5.48,0.34,8,7
2018-06-19 18:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,694.0171,666.6666,534.7985,606.5934,611.9658,597.8022,689.6215,570.4518,598.779,637.8511,632.967,633.0509,589.0878,622.7106,546.1085,686.6911,5.39,0.34,7,7
2018-06-19 18:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,694.0171,666.6666,534.7985,606.5934,611.9658,597.8022,689.6215,570.4518,598.779,637.8511,632.967,622.7106,589.0878,622.7106,525.1073,686.6911,5.39,0.35,6,6
2018-06-19 18:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,694.0171,666.6666,534.7985,606.5934,611.9658,597.8022,689.6215,570.4518,598.779,637.8511,632.967,622.7106,589.0878,622.7106,525.1073,686.6911,5.38,0.35,6,6
2018-06-19 19:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,687.6679,665.6899,536.7521,598.779,606.5934,599.7558,678.8767,570.4518,589.9878,631.9902,626.6178,622.7106,592.0182,612.9701,525.1073,673.9927,3.54,0.34,7,6
2018-06-19 19:09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,687.6679,665.6899,536.7521,598.779,606.5934,599.7558,678.8767,570.4518,589.9878,631.9902,626.6178,622.7106,592.0182,612.9701,525.1073,673.9927,3.53,0.34,6,5
2018-06-19 19:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,687.6679,665.6899,536.7521,598.779,606.5934,599.7558,678.8767,570.4518,589.9878,631.9902,626.6178,622.7106,592.0182,612.9701,525.1073,673.9927,3.53,0.34,7,5
2018-06-19 19:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,682.7839,659.829,527.9609,596.8254,600.7326,596.8254,675.9463,570.4518,590.9646,625.641,621.7338,622.7106,588.111,613.9194,525.1073,662.7595,3.52,0.34,7,7
2018-06-19 19:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,682.7839,659.829,527.9609,596.8254,600.7326,596.8254,675.9463,570.4518,590.9646,625.641,621.7338,618.8034,588.111,613.9194,504.1061,662.7595,3.54,0.34,7,6
2018-06-19 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,682.7839,659.829,527.9609,596.8254,600.7326,596.8254,675.9463,570.4518,590.9646,625.641,621.7338,618.8034,588.111,613.9194,504.1061,662.7595,3.61,0.34,6,6
2018-06-19 19:34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,677.8999,652.0146,522.5886,591.9414,595.8486,586.569,673.9927,573.3822,586.569,626.6178,614.8962,618.8034,583.6315,610.0122,504.1061,655.9218,3.6,0.34,9,6
2018-06-19 19:39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,677.8999,652.0146,522.5886,591.9414,595.8486,586.569,673.9927,573.3822,586.569,626.6178,614.8962,618.8034,583.6315,610.0122,504.1061,655.9218,3.59,0.33,8,6
2018-06-19 19:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,677.8999,652.0146,522.5886,591.9414,595.8486,586.569,673.9927,573.3822,586.569,626.6178,614.8962,618.8034,583.6315,610.0122,504.1061,655.9218,3.59,0.36,8,6
2018-06-19 19:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,672.0391,651.0378,514.7741,582.6617,590.9646,588.0342,672.0391,576.3126,580.7082,618.8034,611.9658,618.8034,579.8082,604.6398,504.1061,648.5959,3.6,0.34,9,4
2018-06-19 19:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,672.0391,651.0378,514.7741,582.6617,590.9646,588.0342,672.0391,576.3126,580.7082,618.8034,611.9658,615.873,579.8082,604.6398,486.0353,648.5959,3.59,0.34,6,4
2018-06-19 19:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,672.0391,651.0378,514.7741,582.6617,590.9646,588.0342,672.0391,576.3126,580.7082,618.8034,611.9658,615.873,579.8082,604.6398,486.0353,648.5959,3.6,0.34,5,4
2018-06-19 20:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,664.7131,646.6423,516.7277,580.7082,582.6617,581.685,670.5739,576.3126,578.7546,617.8266,610.0122,615.873,574.9241,592.9182,486.0353,646.6423,3.59,0.33,7,4
2018-06-19 20:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,664.7131,646.6423,516.7277,580.7082,582.6617,581.685,670.5739,576.3126,578.7546,617.8266,610.0122,615.873,574.9241,592.9182,486.0353,646.6423,3.46,0.35,7,4
2018-06-19 20:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,664.7131,646.6423,516.7277,580.7082,582.6617,581.685,670.5739,576.3126,578.7546,617.8266,610.0122,615.873,574.9241,592.9182,486.0353,646.6423,3.47,0.34,6,4
2018-06-19 20:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,666.6666,667.6434,518.6813,580.7082,580.7082,578.7546,665.6899,576.3126,576.801,618.8034,606.5934,615.873,574.9241,600.7326,486.0353,635.8975,3.45,0.33,6,4
2018-06-19 20:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,666.6666,667.6434,518.6813,580.7082,580.7082,578.7546,665.6899,576.3126,576.801,618.8034,606.5934,611.9658,574.9241,600.7326,475.7789,635.8975,3.24,0.33,6,4
2018-06-19 20:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,666.6666,667.6434,518.6813,580.7082,580.7082,578.7546,665.6899,576.3126,576.801,618.8034,606.5934,611.9658,574.9241,600.7326,475.7789,635.8975,1.83,0.33,6,5
2018-06-19 20:34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,661.7827,657.8754,513.7973,576.801,575.8242,581.685,663.7363,582.1734,573.8705,618.8034,611.9658,611.9658,572.028,600.9374,475.7789,630.0366,2.05,0.33,6,4
2018-06-19 20:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,661.7827,657.8754,513.7973,576.801,575.8242,581.685,663.7363,582.1734,573.8705,618.8034,611.9658,611.9658,572.028,600.9374,475.7789,630.0366,2.74,0.33,7,4
2018-06-19 20:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,661.7827,657.8754,513.7973,576.801,575.8242,581.685,663.7363,582.1734,573.8705,618.8034,611.9658,611.9658,572.028,600.9374,475.7789,630.0366,2.71,0.34,7,4
2018-06-19 20:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,667.6434,652.9915,512.8206,572.8937,574.8474,571.917,664.7131,585.1038,569.9634,616.8498,614.8962,611.9658,571.017,593.895,475.7789,627.5946,2.49,0.34,7,4
2018-06-19 20:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,667.6434,652.9915,512.8206,572.8937,574.8474,571.917,664.7131,585.1038,569.9634,616.8498,614.8962,609.0354,571.017,593.895,525.1073,627.5946,2.48,0.34,6,4
2018-06-19 20:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,667.6434,652.9915,512.8206,572.8937,574.8474,571.917,664.7131,585.1038,569.9634,616.8498,614.8962,609.0354,571.017,593.895,525.1073,627.5946,2.48,0.33,6,4
2018-06-19 21:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,663.7363,665.6899,510.8669,580.7082,576.801,575.8242,659.829,593.895,570.9402,625.641,615.873,609.0354,571.9937,594.8718,525.1073,641.7582,2.48,0.33,6,4
2018-06-19 21:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,663.7363,665.6899,510.8669,580.7082,576.801,575.8242,659.829,593.895,570.9402,625.641,615.873,609.0354,571.9937,594.8718,525.1073,641.7582,2.48,0.33,6,4
2018-06-19 21:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,663.7363,665.6899,510.8669,580.7082,576.801,575.8242,659.829,593.895,570.9402,625.641,615.873,609.0354,571.9937,594.8718,525.1073,641.7582,2.48,0.33,7,4
2018-06-19 21:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.8058,661.7827,500.6105,582.6617,576.801,580.7082,665.6899,596.8254,568.0098,615.873,612.9426,609.0354,569.0634,595.8486,525.1073,627.5946,2.48,0.33,7,2
2018-06-19 21:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,660.8058,661.7827,500.6105,582.6617,576.801,580.7082,665.6899,596.8254,568.0098,615.873,612.9426,617.8266,569.0634,595.8486,487.9889,627.5946,2.48,0.35,7,2
2018-06-19 21:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,660.8058,661.7827,500.6105,582.6617,576.801,580.7082,665.6899,596.8254,568.0098,615.873,612.9426,617.8266,569.0634,595.8486,487.9889,627.5946,2.48,0.33,7,4
